,Malaria,HIV/AIDS,Drug Use Disorders,Exposure to Forces of Nature,Environmental Heat and Cold Exposure,Conflict and Terrorism,Acute Hepatitis,per_capita-Malaria,per_capita-HIV/AIDS,per_capita-Alcohol Use Disorders,per_capita-Exposure to Forces of Nature,per_capita-Conflict and Terrorism,per_capita-Diabetes Mellitus,per_capita-Protein-Energy Malnutrition,per_capita-Road Injuries,per_capita-Acute Hepatitis,gdp/percap,Adolescent birth rate (per 1000 women aged 15-19 years),Deaths due to tuberculosis among HIV-negative people (per 100 000 population),Age-standardized suicide rates (per 100 000 population),Estimated number of road traffic deaths,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_x","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_y",Estimates of number of homicides,Estimates of rates of homicides per 100 000 population,Yellow fever - number of reported cases,Mumps - number of reported cases
438,0.0,61.0,57.0,2.0,151.0,0.0,5.0,0.0,7.882750164891626e-06,2.4165152144831703e-05,2.58450825078414e-07,0.0,0.0003500716425687,6.46127062696035e-07,0.0001612733148489,6.46127062696035e-07,1832.8040260435728,2.5,4.0,20.8181,789.5413,2.736,3.23,76.96823,3.62542,0.0,1446.0
439,0.0,64.0,55.0,1.0,151.0,1.0,5.0,0.0,8.353129597892088e-06,2.2449035794334983e-05,1.305176499670639e-07,1.305176499670639e-07,0.0003514840313613,6.525882498353194e-07,0.0001585789447099,6.525882498353194e-07,2140.881012409749,2.1,3.9,20.9996,256.9947,2.34,2.75,192.3015,3.34607,0.0,334.0
440,0.0,66.0,55.0,2.0,154.0,0.0,6.0,0.0,8.697486782126243e-06,2.161193685255612e-05,2.6356020551897705e-07,0.0,0.0003514575340595,6.589005137974427e-07,0.0001583996835169,7.906806165569311e-07,2786.6220529521443,2.3,3.8,11.1807,255.0074,2.508,2.93,180.1786,4.74329,0.0,180.0
441,0.0,65.0,59.0,7.0,150.0,23.0,7.0,0.0,8.645947518034449e-06,2.088328862048321e-05,9.311020404037098e-07,3.059335275612189e-06,0.0003511584838093,6.650728860026499e-07,0.0001582873468686,9.311020404037098e-07,3479.3953104114635,2.6,3.7,4.9,739.2604,1.8,2.09,230.8667,2.98099,0.0,91.0
442,0.0,96.0,66.0,1.0,160.0,0.0,10.0,0.0,1.2885302420061129e-05,1.986484123092757e-05,1.342219002089701e-07,0.0,0.0003579698078573,8.053314012538204e-07,0.000159321395548,1.3422190020897007e-06,4008.9397154415183,3.2,3.6,4.59,987.0,1.68,1.95,57.65196,1.46091,0.0,608.0
443,0.0,100.0,68.0,1.0,192.0,0.0,11.0,0.0,1.3540288519175825e-05,1.8008583730503846e-05,1.3540288519175825e-07,0.0,0.0003666710130992,8.124173111505495e-07,0.0001614002391485,1.4894317371093406e-06,4655.151192892648,3.3,3.6,15.8251,1075.0,1.368,1.58,192.3478,3.76849,0.0,911.0
444,0.0,93.0,71.0,13.0,154.0,0.0,11.0,0.0,1.2699959496688314e-05,1.6523603216121355e-05,1.7752631554510548e-06,0.0,0.0003599687444437,8.193522255927945e-07,0.0001545844532285,1.5021457469201231e-06,6063.752704203741,3.7,3.7,4.18,1085.0,1.476,1.7,49.11667,2.37164,0.0,5299.0
445,0.0,88.0,72.0,3.0,159.0,0.0,12.0,0.0,1.2116747617097006e-05,1.5559005462863202e-05,4.130709414919434e-07,0.0,0.0003519364421511,8.261418829838868e-07,0.000152836248352,1.6522837659677736e-06,7495.034543057483,4.4,3.2,14.8148,234.6435,1.488,1.73,123.2309,1.1774,0.0,5582.0
446,0.0,64.0,67.0,0.0,144.0,0.0,12.0,0.0,8.883106233483842e-06,1.4851443234105798e-05,0.0,0.0,0.0003417219929193,8.327912093891102e-07,0.0001450444689686,1.6655824187782204e-06,7220.854979543178,4.8,2.7,14.046,213.7869,1.632,2.02,113.6883,1.10148,0.0,1111.0
447,0.0,70.0,65.0,1.0,153.0,0.0,11.0,0.0,9.791873723996456e-06,1.398839103428065e-05,1.3988391034280654e-07,0.0,0.0003312450996917,8.39303462056839e-07,0.0001366665804049,1.5387230137708717e-06,7089.736227904462,2.3,2.7,13.8307,180.4242,9.82,1.73,105.224,2.91025,0.0,317.0
448,0.0,61.0,61.0,0.0,131.0,0.0,11.0,0.0,8.599258349210243e-06,1.3251316144684635e-05,0.0,0.0,0.0003221197594745,7.048572417385445e-07,0.0001284249894447,1.5506859318247978e-06,8131.233140695849,2.2,2.3,13.2668,677.0,9.88,1.72,136.5169,1.85016,0.0,139.0
449,0.0,66.0,56.0,6.0,220.0,8.0,10.0,0.0,9.377750718072844e-06,1.3072016152465177e-05,8.525227925520767e-07,1.1366970567361023e-06,0.0003128758648666,7.104356604600639e-07,0.0001219107593349,1.4208713209201278e-06,7715.189185464203,1.6,2.3,3.59,487.8887,10.88,1.93,94.97773,0.96263,0.0,58.0
450,0.0,55.0,56.0,0.0,129.0,0.0,10.0,0.0,7.877802958100688e-06,1.332064863824298e-05,0.0,0.0,0.0003039399614016,5.729311242255045e-07,0.0001211749327736,1.4323278105637611e-06,7994.107976318465,1.9,2.1,12.2749,620.0,10.32,1.53,87.25035,1.6539,0.0,25.0
451,0.0,54.0,57.0,4.0,134.0,1.0,10.0,0.0,7.798153743778083e-06,1.3718974178868851e-05,5.776410180576358e-07,1.4441025451440896e-07,0.0003169805086591,5.776410180576358e-07,0.0001074412293587,1.4441025451440895e-06,8243.226148191492,2.1,1.7,11.744,160.9883,10.3,1.74,32.9533,0.88572,0.0,31.0
452,0.0,53.0,58.0,8.0,127.0,0.0,10.0,0.0,7.717921333703405e-06,1.3834009937770255e-05,1.1649692579174951e-06,0.0,0.0003234245902293,4.368634717190608e-07,0.0001071771717284,1.456211572396869e-06,7394.9336069457795,1.9,1.6,2.77,730.0,10.89,1.96,32.38827,2.28747,0.0,18.0
453,0.0,51.0,61.0,0.0,124.0,0.0,10.0,0.0,7.4902549579980285e-06,1.4393038938898171e-05,0.0,0.0,0.0003292774826633,5.874709770978846e-07,0.0001051573049005,1.4686774427447115e-06,7923.367935863444,1.7,1.6,10.7052,154.179,11.13,1.97,71.24248,2.04884,0.0,19.0
454,0.0,50.0,64.0,0.0,121.0,0.0,9.0,0.0,7.407600553732957e-06,1.4667049096391254e-05,0.0,0.0,0.0003358606091062,5.926080442986365e-07,0.0001038545597633,1.3333680996719322e-06,8788.67360097093,1.7,1.4,11.0078,184.5666,10.93,2.0582352941176474,101.2836,2.0734,0.0,15.0
455,0.0,48.0,67.0,0.0,118.0,0.0,9.0,0.0,7.111296531583638e-06,1.4815201107465914e-05,0.0,0.0,0.0003466757059147,5.926080442986365e-07,0.0001025211916636,1.3333680996719322e-06,9841.441791667456,1.6,1.4,10.5148,156.7734,11.53,2.0582352941176474,63.72107,1.27782,0.0,27.0
456,0.0,46.0,69.0,0.0,115.0,0.0,9.0,0.0,6.938366041947249e-06,1.5234238483405916e-05,0.0,0.0,0.0003585325235154,6.033361775606304e-07,0.0001022654820965,1.3575063995114183e-06,10395.331505325272,1.5,1.4,10.5745,155.4368,11.18,2.0582352941176474,84.44756,1.20637,0.0,50.0
457,30813.0,16277.0,21.0,0.0,90.0,1.0,313.0,0.0026591012060149,0.0014046730383378,7.335332571034066e-06,0.0,8.62980302474596e-08,0.0001478285258138,0.0004461608163793,0.0002398222260576,2.701128346745485e-05,255.52846756272788,48.1,15.0,9.23,2021.828,0.0789,0.08,341.0902,15.37336,0.0,0.0
458,33631.0,15558.0,22.0,0.0,89.0,0.0,309.0,0.0027934204486915,0.0012922611679921,7.0601747833481546e-06,0.0,0.0,0.0001412034956669,0.0004403057238415,0.0002312414893746,2.5665811859465644e-05,264.96420657506604,48.1,16.0,16.3821,2107.027,0.0789,0.08,353.0843,5.81392,0.0,0.0
459,35983.0,14789.0,22.0,0.0,90.0,0.0,311.0,0.0028592072265324,0.0011751331371255,6.754095385466951e-06,0.0,0.0,0.0001366711066235,0.0004461675951693,0.0002260635455488,2.4712043116237905e-05,287.6450034751807,0.3,16.0,15.9122,1274.481,0.07662,0.07,930.6641,10.53559,288.0,0.0
460,37628.0,13845.0,23.0,0.0,90.0,65.0,314.0,0.0028799743811782,0.0010596695361808,6.658811819987977e-06,0.0,4.974974348266879e-06,0.0001346304596707,0.0004448392448019,0.0002237973076051,2.403295300547385e-05,362.79043708900014,5.1,16.0,25.9447,1307.731,0.06528,0.1,947.6668,5.78447,1.0,0.0
461,37384.0,12694.0,24.0,0.0,90.0,76.0,319.0,0.0027736861587169,0.0009418246334997,6.677502522055606e-06,0.0,5.638779907513622e-06,0.0001344403841107,0.0004473926689777,0.000224512473686,2.366803671706376e-05,404.2856804742333,48.1,15.0,15.8231,1393.306,0.09663,0.09,358.3741,15.19304,14.0,0.0
462,37047.0,11405.0,25.0,0.0,91.0,6.0,321.0,0.0026645068867797,0.0008202742744006,6.688777511553245e-06,0.0,4.315340330034352e-07,0.000133775550231,0.000445990423109,0.0002254046099054,2.308707076568378e-05,442.322383828521,48.1,14.0,26.2623,1431.006,0.08971,0.09,1366.92,10.18423,19.0,0.0
463,36863.0,10083.0,26.0,0.0,92.0,16.0,302.0,0.0025700090960878,0.0007029650792353,6.623195728192134e-06,0.0,1.1154855963270964e-06,0.0001320456074652,0.0004231176302568,0.0002256069618571,2.1054790630673946e-05,456.51248029686417,2.6,11.0,15.9392,4070.0,0.09423,0.07,372.0889,5.31598,3.0,0.0
464,37446.0,9100.0,27.0,52.0,92.0,0.0,273.0,0.0025306186884899,0.0006149823763621,6.5553066491353885e-06,3.51418500778392e-06,0.0,0.0001298221038452,0.0003686515234127,0.0002213260750094,1.844947129086558e-05,515.4363279686146,48.1,11.0,8.11,4223.0,0.074,0.07,377.2745,5.23531,2.0,0.0
465,39635.0,8096.0,29.0,6.0,94.0,14.0,252.0,0.002596507571209,0.0005303727840673,6.42002628935255e-06,3.930628340419929e-07,9.1714661276465e-07,0.0001279419524806,0.0003311554376803,0.000219263550923,1.65086390297637e-05,619.0739636161387,1.2,11.0,15.6898,2810.134,0.07168,0.09,1093.778,5.19167,4.0,0.0
466,40824.0,7099.0,30.0,9.0,96.0,0.0,240.0,0.0025926202535311,0.0004508380163584,6.414232941569767e-06,5.715653116250288e-07,0.0,0.000126760484667,0.0002973409765587,0.0002177028764722,1.52417416433341e-05,599.508504637808,0.6,11.0,7.71,4455.583,0.08499,0.13,1538.351,15.0522,1.0,0.0
467,41550.0,6384.0,32.0,16.0,100.0,3.0,242.0,0.0025582122584729,0.0003930596163198,6.526365809822562e-06,9.851118203505755e-07,1.847084663157329e-07,0.0001286802315332,0.0002678272761578,0.000222696840888,1.4899816282802454e-05,622.9600873941952,48.1,10.0,26.8513,4707.0,5.44,0.17,405.1361,5.14943,7.0,0.0
468,41532.0,5744.0,34.0,0.0,102.0,2.0,243.0,0.00247930702139,0.0003428955872788,6.566593767526462e-06,0.0,1.193926139550266e-07,0.0001289440230714,0.0002482172444125,0.0002224881361051,1.4506202595535732e-05,721.0119956744056,48.1,9.4,7.35,1677.77,5.32,0.18,1169.341,5.31221,1024.0,0.0
469,41921.0,5403.0,37.0,18.0,108.0,27.0,252.0,0.0024266696675148,0.000312762009818,6.71486084377089e-06,1.0419611654127242e-06,1.5629417481190864e-06,0.0001311134466477,0.0002347885826063,0.0002325888868126,1.458745631577814e-05,727.5783271151406,48.1,9.6,7.46,1678.276,5.57,0.1,1203.97,9.89053,0.0,0.0
470,40557.0,5228.0,40.0,2.0,115.0,3.0,262.0,0.0022768254125086,0.0002934941750276,6.905084837107365e-06,1.1227780222938805e-07,1.684167033440821e-07,0.000133666723554,0.0002288782998446,0.0002409481635842,1.4708392092049833e-05,754.7313865859464,132.0,9.3,7.48,5086.0,5.49,0.1,454.5004,5.29438,0.0,8090.0
471,37300.0,4886.0,43.0,0.0,120.0,7.0,270.0,0.0020310235857922,0.0002660477544284,7.02418344684196e-06,0.0,3.811572413015017e-07,0.0001347118592828,0.0002164428620247,0.0002464998330531,1.4701779307343636e-05,759.4285777760063,129.0,9.2,26.6293,3519.034,6.93,0.14,484.1674,9.9113,0.0,0.0
472,35100.0,4522.0,46.0,8.0,126.0,25.0,278.0,0.0018540345534993,0.0002388588105676,7.078080631592981e-06,4.225719780055511e-07,1.3205374312673471e-06,0.0001364379273985,0.0002129234554175,0.0002523282923665,1.4684376235692902e-05,625.0367769674608,4.7,9.0,26.2562,3632.217,7.03,0.13,1279.458,5.55541,2.0,17679.0
473,30745.0,4148.0,49.0,15.0,132.0,88.0,286.0,0.0015756540463328,0.0002125813297833,7.1748761257636885e-06,7.687367277603952e-07,4.509922136194318e-06,0.000137860119845,0.0002070976744586,0.00025901302814,1.4657246942631535e-05,657.5261478110581,2.6,8.7,15.1557,3749.32,7.09,0.105625,522.0665,9.75149,1.0,0.0
474,26739.0,3634.0,53.0,2.0,136.0,96.0,295.0,0.001329801783493,0.0001807285119568,7.310702052188665e-06,9.94653340433832e-08,4.774336034082394e-06,0.0001395498636628,0.0001992290640888,0.0002622403532053,1.4671136771399022e-05,701.330070339895,48.1,8.7,14.8493,3880.363,7.23,0.105625,1835.176,9.56158,5.0,18865.0
475,25357.0,3156.0,56.0,0.0,138.0,246.0,299.0,0.001261071237669,0.0001569562971204,7.609098054318814e-06,0.0,1.2234236087336131e-05,0.0001447220610331,0.0001964440347356,0.000259256393184,1.4870067439485787e-05,799.0547610375189,127.3,7.8,6.61,3992.614,7.25,0.105625,1344.672,13.64197,0.0,26982.0
476,26305.0,2959.0,58.0,0.0,138.0,707.0,298.0,0.0012326582024605,0.0001386594039566,7.310195004137758e-06,0.0,3.3130178640547406e-05,0.0001394091675468,0.0001794746593964,0.0002473282643066,1.3964346866878538e-05,749.3418481485056,123.7,9.7,24.4542,6303.04,7.28,0.105625,1370.184,5.6334,0.0,15008.0
477,13618.0,17329.0,8.0,0.0,65.0,14144.0,167.0,0.0019959839946062,0.0025399035572427,7.914755155583567e-06,0.0,0.0020730795726032,0.0001574156858721,0.0004655048587802,0.0002025591041669,2.447711316634177e-05,127.51549972884636,7.709090909090909,48.0,13.553,619.0054,0.01,0.01,90.98429,5.56637,0.0,0.0
478,13354.0,16773.0,7.0,0.0,64.0,13673.0,166.0,0.0018960613634404,0.0023815064586631,7.525179890845136e-06,0.0,0.0019413544273118,0.0001483738299232,0.0004336207431441,0.000194518800952,2.3569431356231934e-05,124.52042951455064,7.709090909090909,48.0,32.1902,1343.816,0.007,0.01,267.8589,5.52798,0.0,0.0
479,13198.0,16052.0,8.0,0.0,66.0,13247.0,169.0,0.0018112220286757,0.0022028895290424,7.27343290800219e-06,0.0,0.001817946523251,0.0001428612010798,0.0004377783203118,0.000194735873518,2.319264455570509e-05,113.21853111512844,7.709090909090909,46.0,20.5142,623.6242,0.00689,0.01,367.6961,5.48463,0.0,0.0
480,12672.0,15204.0,8.0,0.0,67.0,13415.0,171.0,0.0016778223581745,0.0020130690604234,7.149811185402945e-06,0.0,0.0017761984639292,0.0001384944907394,0.0004296506906783,0.0001947661528468,2.2641068753776e-05,103.9370700100243,1.6,41.0,19.3818,1409.903,0.00453,0.0,277.9173,2.80894,0.0,0.0
481,11364.0,14084.0,8.0,3.0,68.0,12764.0,172.0,0.0014460359096372,0.0017921479893814,7.125836935910477e-06,3.817412644237756e-07,0.001624181833035,0.0001347546663415,0.0004173704491033,0.0001943063035917,2.1886499160296464e-05,116.43108564925154,3.1,37.0,27.1756,2118.803,0.00895,0.01,386.1311,8.12235,0.0,0.0
482,9746.0,12833.0,8.0,0.0,69.0,12921.0,176.0,0.0011940791512996,0.0015722981478173,6.983635504214808e-06,0.0,0.0015830799008764,0.0001313413554476,0.0004193856900162,0.0001929688757743,2.15635061182773e-05,136.8547518983849,73.5,34.0,11.1764,2202.566,0.00885,0.01,104.0343,2.78498,0.0,0.0
483,8990.0,11532.0,9.0,22.0,70.0,237.0,177.0,0.0010620814362459,0.0013623941182189,6.85213829836124e-06,2.599086940757712e-06,2.799925477088989e-05,0.0001268826988351,0.000380057394928,0.0001868979791035,2.091083584155068e-05,150.39262161748033,1.5,32.0,17.5338,823.602,0.00439,0.0,107.2639,7.97071,0.0,0.0
484,8609.0,10326.0,9.0,5.0,72.0,33.0,178.0,0.0009801961439773,0.0011756888584865,6.831428579235918e-06,5.692857149363266e-07,3.757285718579755e-06,0.0001226241429972,0.0003471504289681,0.0001830822859235,2.0266571451733226e-05,154.39028589073175,7.709090909090909,29.0,9.95,841.1664,0.00218,0.0,416.9372,7.91751,0.0,0.0
485,8532.0,9311.0,9.0,9.0,73.0,292.0,179.0,0.0009335492795192,0.0010187854361935,6.674461562432367e-06,9.847566239654312e-07,3.19498815775451e-05,0.0001189367166944,0.0003069158144692,0.0001770373575084,1.95857150766458e-05,176.380853092475,0.6,25.0,15.6584,2684.0,0.00217,0.0,316.1457,7.87982,0.0,0.0
486,8894.0,8352.0,10.0,0.0,73.0,481.0,180.0,0.0009350953021291,0.0008781106322669,6.623679338220838e-06,0.0,5.0571266058479726e-05,0.0001158618195352,0.0002811383896889,0.0001715848361901,1.8924798109202395e-05,186.61953691019028,0.3,22.0,15.2217,1910.185,0.00215,0.0,113.6403,7.96963,0.0,0.0
487,8202.0,7520.0,10.0,9.0,75.0,273.0,184.0,0.0008315829569901,0.0007624364589814,6.590208754494142e-06,9.12490442929958e-07,2.76788767688754e-05,0.0001154807349441,0.0002758762772458,0.0001707371006548,1.8655360166568035e-05,206.0200644481861,1.0,21.0,22.4238,1978.079,4.61,0.0,113.3902,2.58424,0.0,0.0
488,7982.0,6643.0,11.0,12.0,77.0,203.0,187.0,0.0007813088832529,0.0006502424093522,6.558217887490346e-06,1.1746061888042412e-06,1.987042136060508e-05,0.0001144262195593,0.0002623287154996,0.0001684581042443,1.830427977553276e-05,218.86828651385693,0.8,23.0,14.5149,921.0842,4.56,0.0,364.459,8.22808,0.0,0.0
489,6607.0,5872.0,12.0,0.0,79.0,29.0,191.0,0.0006258253207579,0.0005562049770683,6.63050892281794e-06,0.0,2.746925125167432e-06,0.0001139500319164,0.0002500649079462,0.0001667099386308,1.809181720368895e-05,220.9853902419179,1.0,22.0,7.93,976.5083,4.33,0.0041666666666666,410.1807,8.96903,0.0,0.0
490,6166.0,5304.0,12.0,0.0,81.0,25.0,194.0,0.0005662948401319,0.0004871274460038,6.6125897647580375e-06,0.0,2.2960381127632075e-06,0.0001130569166724,0.0002413595264136,0.0001647636949718,1.781725575504249e-05,225.5627841978575,7.709090909090909,20.0,13.7528,1011.184,3.98,0.0041666666666666,139.5814,6.0821,0.0,0.0
491,5807.0,4782.0,13.0,96.0,82.0,58.0,195.0,0.0005172329790312,0.0004259356131784,6.591224461565991e-06,8.550777679869394e-06,5.166094848254425e-06,0.0001119617452457,0.0002241016316932,0.0001596145166908,1.7368767162234706e-05,241.0250458513185,0.7,21.0,7.41,2267.94,3.95,0.0041666666666666,147.1726,2.96019,0.0,0.0
492,6349.0,4182.0,13.0,37.0,82.0,666.0,195.0,0.0005485454516864,0.0003613194328166,6.479903744917812e-06,3.196752514159453e-06,5.754154525487017e-05,0.0001111951482627,0.0001991490417604,0.0001539625129792,1.684774973678631e-05,268.1816163229985,0.7,22.0,19.5402,2413.322,3.99,0.0041666666666666,148.4011,9.26538,0.0,0.0
493,7893.0,3424.0,14.0,26.0,82.0,369.0,195.0,0.0006616238073922,0.0002870137991272,6.454457515419447e-06,2.1794272129987745e-06,3.0931101599867224e-05,0.0001099772501328,0.0001720071015797,0.0001490392917196,1.6345704097490808e-05,248.1194057875528,7.709090909090909,19.0,19.4757,1116.998,3.93,0.0041666666666666,160.5257,9.76527,0.0,0.0
494,8351.0,2721.0,14.0,6.0,83.0,284.0,199.0,0.0006793310261079,0.0002213459133085,6.507781354165175e-06,4.880836015623881e-07,2.310262380728637e-05,0.0001100628521523,0.0001569188779023,0.0001474012476718,1.6188106118485874e-05,258.0335306926492,7.709090909090909,18.0,19.404,2628.088,4.18,0.0041666666666666,522.6787,9.74148,0.0,0.0
495,7313.0,2245.0,15.0,0.0,87.0,252.0,208.0,0.0005948925630376,0.0001826246142512,6.751823154946369e-06,0.0,2.0499511265620306e-05,0.0001151063827017,0.0001640774373918,0.0001521193891536,1.6920231520829456e-05,247.05164965749543,7.709090909090909,19.0,19.2432,2726.998,4.07,0.0041666666666666,723.608,6.47502,0.0,0.0
496,7280.0,2048.0,16.0,10.0,89.0,80.0,212.0,0.0005581856818471,0.0001570280599482,6.593951736106985e-06,7.667385739659285e-07,6.133908591727428e-06,0.0001121738533712,0.00015196758536,0.0001462170460553,1.6254857768077684e-05,230.94165847853765,7.709090909090909,21.0,6.35,1244.79,4.07,0.0041666666666666,181.5418,10.11359,0.0,0.0
497,967.0,6401.0,25.0,347.0,4.0,16.0,189.0,7.829229208741014e-05,0.0005182512530005,9.796657024381208e-06,2.80945453509114e-05,1.2954257222322258e-06,0.0001535889121921,0.0001452496091052,0.0002178744136579,1.5302216343868168e-05,296.8953827140983,0.4,42.0,4.97,2178.0,0.00406,0.01,451.0877,7.63589,0.0,0.0
498,609.0,7121.0,25.0,56.0,4.0,5.0,178.0,4.856608823844179e-05,0.000567880319123,9.170936202661422e-06,4.465847194339475e-06,3.987363566374531e-07,0.000154629959104,0.0001278348759379,0.000217949292538,1.4195014296293332e-05,318.35110713934256,0.4,41.0,4.86,658.3575,0.00395,1.71,404.0751,1.76845,0.0,0.0
499,633.0,7593.0,25.0,29.0,4.0,4.0,198.0,4.97281683913621e-05,0.0005965023421731,8.641545849999733e-06,2.2782257240908386e-06,3.142380309090812e-07,0.0001560191823463,0.0001135970481736,0.0002180026339431,1.555478252999952e-05,336.9417286422623,0.4,40.0,4.65,1566.515,0.0038,0.0,406.4081,4.1099,0.0,0.0
500,916.0,7801.0,25.0,0.0,4.0,2.0,221.0,7.08939643773308e-05,0.0006037596245715,8.358677022654723e-06,0.0,1.5479031523434673e-07,0.0001577313312237,9.875622111951322e-05,0.0002150811430181,1.7104329833395314e-05,361.04841028411374,0.4,38.0,6.46,2267.0,0.00387,0.01,428.8281,6.87168,0.0,0.0
501,747.0,7710.0,26.0,0.0,4.0,0.0,251.0,5.697968754231047e-05,0.0005881036023443,8.161749085712476e-06,0.0,0.0,0.0001602601385895,8.581278244323866e-05,0.0002137310368052,1.9145785238447023e-05,406.8670058242089,0.3,35.0,4.41,1640.927,0.00399,1.38,115.3595,4.15471,0.0,0.0
502,487.0,7287.0,26.0,16.0,4.0,1.0,289.0,3.662370362805538e-05,0.0005480019062374,7.971483746558255e-06,1.2032428296691709e-06,7.520267685432319e-08,0.000162588187359,7.490186614690587e-05,0.0002113195219606,2.17335736108994e-05,472.7240267062754,0.4,32.0,9.74,1706.379,0.00427,0.0,106.7542,1.56271,0.0,0.0
503,822.0,6523.0,26.0,5.0,4.0,1.0,326.0,6.089470320536531e-05,0.0004832313248279,7.778520482437175e-06,3.704057372589131e-07,7.408114745178264e-08,0.0001643860661955,6.489508516776158e-05,0.0002051306972939,2.415045406928113e-05,538.3476985321042,0.3,30.0,10.044,2407.0,0.00501,2.03,473.3272,1.41055,0.0,0.0
504,442.0,5541.0,27.0,2.0,4.0,2.0,368.0,3.221881268135383e-05,0.0004039014503786,7.726683584216076e-06,1.4578648272105809e-07,1.4578648272105809e-07,0.000167217095681,5.7002514743933696e-05,0.0002035179298785,2.682471282067468e-05,629.0686729413654,0.9,28.0,6.89,1740.636,0.00591,1.18,91.39696,1.29965,0.0,0.0
505,490.0,4628.0,28.0,0.0,4.0,1.0,406.0,3.510779849527976e-05,0.0003315895743594,7.666396814275375e-06,0.0,7.164856835771378e-08,0.0001698787555761,5.036894355547279e-05,0.0001993979657395,2.90893187532318e-05,740.9178453871183,0.2,27.0,3.9,648.4135,0.0077,0.95,83.65155,2.96372,0.0,0.0
506,603.0,3920.0,28.0,19.0,4.0,0.0,453.0,4.244616622425513e-05,0.0002759352762837,7.6022984282248e-06,1.3374413901506591e-06,0.0,0.00017288189759,4.512104900455645e-05,0.0001952664429619,3.188741840727624e-05,731.4396571081842,0.3,27.0,6.39,1865.064,0.0083,0.0,79.80561,4.57705,0.0,0.0
507,335.0,3361.0,29.0,8.0,4.0,25.0,416.0,2.3177488362825245e-05,0.0002325359354849,7.610518566897842e-06,5.534922594107522e-07,1.7296633106586003e-06,0.0001773250826087,4.158110598823276e-05,0.0001937222907937,2.878159748935911e-05,777.103132212696,0.8,25.0,9.62,667.0124,2.16,0.0,302.3712,2.65247,0.0,0.0
508,320.0,2875.0,29.0,247.0,4.0,23.0,393.0,2.176616513567769e-05,0.0001955553898908,7.618157797487192e-06,1.6800758714101218e-05,1.564443119126834e-06,0.0001816114403508,3.843088531768093e-05,0.0001897737522766,2.6731571557254164e-05,871.8029329499404,0.4,25.0,6.22,2612.0,2.4,0.75,357.6983,2.45986,0.0,0.0
509,148.0,2521.0,30.0,14.0,4.0,4.0,375.0,9.897901143374777e-06,0.0001685987079895,7.624058988815706e-06,9.362879459949112e-07,2.6751084171283177e-07,0.0001851175024652,3.624771905208871e-05,0.0001873244669094,2.507914141057798e-05,940.0330977788908,0.3,24.0,9.3,2520.0,2.52,0.0,290.2884,4.02864,0.0,17.0
510,84.0,2290.0,31.0,200.0,4.0,6.0,359.0,5.524302689960547e-06,0.0001506030138096,7.6287989528026596e-06,1.3153101642763206e-05,3.945930492828962e-07,0.0001891416016229,3.413229876297052e-05,0.0001844064850315,2.3609817448759955e-05,1001.4113935717768,0.1,23.0,5.96,653.7108,2.8,0.0,72.39354,2.44476,0.0,0.0
511,118.0,2121.0,32.0,45.0,4.0,4.0,349.0,7.633423839001516e-06,0.0001372075590044,7.698113871535429e-06,2.9110514640260023e-06,2.587601301356447e-07,0.0001930350570811,3.2733156462159045e-05,0.0001829434120059,2.2576821354334994e-05,1080.4529233813842,0.4,22.0,3.26,2650.0,3.07,0.0,72.85929,4.02858,0.0,0.0
512,138.0,1961.0,33.0,0.0,4.0,2.0,340.0,8.784909511612504e-06,0.0001248348373353,7.702710513805167e-06,0.0,1.2731752915380444e-07,0.0001975331464821,3.1511088465566595e-05,0.0001813638202795,2.164397995614675e-05,1151.0777810795455,0.4,21.0,8.78,2011.743,3.34,0.0,73.19423,0.92057,0.0,0.0
513,94.0,1825.0,34.0,0.0,4.0,5.0,332.0,5.890749286388991e-06,0.0001143682707197,7.770775654385478e-06,0.0,3.133377279994144e-07,0.000202353504742,3.0268424524743435e-05,0.0001798558558716,2.080562513916112e-05,1256.0456164584527,0.4,20.0,5.75,2090.433,3.85,0.02,384.429,4.0427,0.0,0.0
514,152.0,1690.0,35.0,0.0,5.0,3.0,326.0,9.380118567167142e-06,0.0001042921077533,7.837335908093599e-06,0.0,1.8513391908882521e-07,0.0002064860310904,2.925115921603437e-05,0.0001774817170998,2.0117885874319e-05,1370.3612690954835,0.4,19.0,8.64,748.1132,4.26,0.4729411764705882,74.15229,4.04293,0.0,0.0
515,66.0,1539.0,36.0,0.0,5.0,8.0,318.0,4.0729462199541534e-06,9.49737004925673e-05,8.022469827182424e-06,0.0,4.936904509035338e-07,0.0002153724592066,2.86957574587679e-05,0.0001786542319207,1.9624195423415467e-05,1517.9747139156405,0.4,18.0,5.59,2295.563,4.56,0.4729411764705882,353.8241,2.17741,0.0,0.0
516,57.0,1416.0,37.0,0.0,5.0,2.0,310.0,3.415042519376322e-06,8.483684574450653e-05,7.968432545211419e-06,0.0,1.198260533114499e-07,0.0002175441997869,2.73802531816663e-05,0.0001744068205948,1.857303826327473e-05,1622.8641530236218,0.4,17.0,5.49,3223.392,4.56,0.4729411764705882,64.86125,0.76857,0.0,0.0
