,Maternal mortality ratio (per 100 000 live births),Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),Prevalence of anaemia in children aged 6–59 months (%),per_capita-Nutritional Deficiencies,per_capita-Tuberculosis,Mean hemoglobin level of children aged 6-59 months,per_capita-Lower Respiratory Infections
2516,13.0,1.33557,11.2,2.398380038187007e-07,2.2544772358957867e-05,122.0,0.0003837408061099
2517,14.0,1.27535,11.1,2.335787701190154e-07,2.055493177047336e-05,122.0,0.0004031569572254
2518,13.0,1.22125,11.1,2.2775805899115933e-07,1.9131676955257384e-05,122.0,0.0004167972479538
2519,14.0,1.17286,11.1,2.223098617099274e-07,1.8007098798504123e-05,122.0,0.0004241672161425
2520,13.0,1.12971,11.1,2.1712032873754735e-07,1.628402465531605e-05,122.0,0.0004162196701898
2521,13.0,1.08933,11.1,2.121538259502741e-07,1.612369077222083e-05,122.0,0.0004173065756441
2522,12.0,1.05201,11.2,2.073863553880427e-07,1.55539766541032e-05,122.0,0.0004253494149008
2523,11.0,1.01694,11.3,2.028145384762503e-07,1.4399832231813773e-05,122.0,0.0004332118541852
2524,10.0,0.9835,11.3,1.985743552737477e-07,1.350305615861484e-05,122.0,0.000439643622576
2525,10.0,0.95017,11.4,1.9454855494197105e-07,1.2645656071228116e-05,122.0,0.0004511580989104
2526,10.0,0.91816,11.6,1.9059283329016405e-07,1.1816755663990171e-05,122.0,0.0004597099138958
2527,10.0,0.88643,11.7,1.867938957249229e-07,1.120763374349537e-05,122.0,0.0004763244340985
2528,9.0,0.855,11.9,1.831400534256164e-07,1.0438983045260136e-05,122.0,0.0004920973235546
2529,8.0,0.82497,12.1,1.796202504588849e-07,1.005873402569755e-05,122.0,0.0005054513847913
2530,9.0,0.79524,12.3,1.762278499215434e-07,9.340076045841796e-06,122.0,0.0005161713724202
2531,8.0,0.76665,12.6,1.729586725629431e-07,8.993850973273042e-06,122.0,0.0005266591579541
2532,8.0,0.73969,12.9,3.3962050125948265e-07,8.660322782116807e-06,122.0,0.0005376192534937
2533,11.0,0.71298,13.2,3.3962050125948265e-07,9.339563784635772e-06,122.0,0.0005656379448476
2534,11.0,0.68693,13.5,3.277110676384174e-07,9.503620961514103e-06,122.0,0.0005687425578864
2535,12.0,1.56829,18.3,1.9894984325239225e-06,1.2434365203274516e-05,120.0,0.0003446806034347
2536,10.0,1.50213,18.0,1.988883137701816e-06,1.2430519610636347e-05,120.0,0.0003391045749781
2537,11.0,1.43856,17.8,1.9885687127547296e-06,1.1434270098339696e-05,120.0,0.0003340795437427
2538,10.0,1.37821,17.7,1.4913472035251471e-06,1.1433661893692794e-05,120.0,0.0003335646578551
2539,11.0,1.32119,17.6,9.942962197354873e-07,1.0440110307222617e-05,120.0,0.0003301063449521
2540,10.0,1.26576,17.4,9.944954675869063e-07,1.0442202409662518e-05,120.0,0.0003112770813547
2541,8.0,1.21279,17.3,9.948531273456772e-07,1.044595783712961e-05,120.0,0.0002989533647673
2542,8.0,1.16272,17.2,9.95398769189422e-07,1.045168707648893e-05,120.0,0.0002846840479881
2543,8.0,1.11425,17.0,9.961593077888202e-07,1.0459672731782611e-05,120.0,0.0002774303672191
2544,8.0,1.06839,16.8,9.971620767296274e-07,9.47303972893146e-06,120.0,0.0002787068004459
2545,8.0,1.02404,16.7,9.984344547749128e-07,8.48669286558676e-06,120.0,0.0002785632128822
2546,8.0,0.98189,16.7,9.999540021159029e-07,7.999632016927221e-06,120.0,0.0002864868216062
2547,7.0,0.94272,16.7,1.001694366020123e-06,7.512707745150923e-06,120.0,0.0002970023795249
2548,7.0,0.90492,16.7,5.018342040156773e-07,7.025678856219482e-06,120.0,0.0002980895171853
2549,7.0,0.86934,16.8,5.029442355549387e-07,6.538275062214202e-06,120.0,0.000284666437324
2550,7.0,0.83484,17.0,5.041816828777884e-07,6.554361877411249e-06,120.0,0.0003030131914095
2551,7.0,0.80184,17.2,5.055537608397046e-07,6.57219889091616e-06,120.0,0.0003139488854814
2552,7.0,0.76988,17.5,1.014133985353877e-06,6.5918709048002e-06,120.0,0.0003290864782473
2553,8.555555555555555,0.73933,17.9,1.014133985353877e-06,6.5918709048002e-06,120.0,0.0003407490190789
2554,8.555555555555555,0.71043,18.2,1.0210447534125869e-06,6.636790897181814e-06,120.0,0.0003537920070574
2555,245.0,6.16904,44.4,8.991769072925553e-05,9.22232725428262e-05,111.0,0.0012588476702095
2556,233.0,6.10132,44.7,8.746237996349006e-05,9.1947630218028e-05,111.0,0.0011818634420707
2557,222.0,6.04612,45.1,8.292905419413692e-05,9.38407718512602e-05,111.0,0.0011304539492779
2558,210.0,5.99813,45.4,7.648931061884101e-05,9.561163827355128e-05,110.0,0.0010814738640275
2559,199.0,5.95158,45.7,6.829851833608253e-05,9.727364732714785e-05,110.0,0.0010348260353951
2560,188.0,5.8978,45.9,6.65656751070598e-05,9.682280015572334e-05,110.0,0.0010146222599651
2561,177.0,5.83209,46.0,6.491181827838121e-05,9.638421501941454e-05,110.0,0.0009933475221388
2562,172.0,6.54856,45.9,6.525097636571254e-05,9.403817182117394e-05,110.0,0.0009787646454856
2563,159.0,5.65509,45.5,6.182368634033752e-05,8.992536194958184e-05,110.0,0.0009329756302269
2564,152.0,5.54458,45.0,5.855508020216142e-05,8.966246655955966e-05,111.0,0.0009185828206714
2565,141.0,5.42366,44.5,5.722481124753665e-05,8.76254922227905e-05,111.0,0.0008977142264457
2566,134.0,5.3009,43.8,5.4206228470510064e-05,8.568081274370946e-05,111.0,0.0008882827117102
2567,127.0,5.17562,43.1,4.96084354867956e-05,8.211051390917892e-05,111.0,0.0008638710317528
2568,122.0,5.05278,42.4,4.85560437205315e-05,8.03686240891556e-05,111.0,0.000852242284612
2569,120.0,4.93599,41.7,4.591044511816201e-05,7.706396144834337e-05,112.0,0.0008362259646522
2570,112.0,4.81386,41.0,4.658866545964538e-05,7.550576815873561e-05,112.0,0.000820924415513
2571,108.0,4.69831,40.2,4.409261338494269e-05,7.243786484669156e-05,112.0,0.0007968165133136
2572,104.0,4.57963,39.5,4.169362597111404e-05,6.94893766185234e-05,112.0,0.0007551178925879
2573,162.5,4.46142,38.7,4.169362597111404e-05,6.794516824922288e-05,113.0,0.000735043183787
2574,162.5,4.35439,38.1,3.865418037527263e-05,6.54147667889229e-05,113.0,0.0007121289384521
2575,160.0,10.37668,41.3,7.010015245840058e-05,0.0006407983863694,112.0,0.0007635568679775
2576,168.0,10.92025,41.0,6.55605107716709e-05,0.0006473332494299,112.0,0.0007736271918669
2577,177.0,11.52192,40.7,6.291648805242152e-05,0.0006947508159827,112.0,0.0008039594285663
2578,186.0,12.12615,40.6,6.094493773050844e-05,0.0007484115661895,112.0,0.0008358776448986
2579,195.0,12.61029,40.8,5.885246537399891e-05,0.0007757766994584,112.0,0.0008446009156491
2580,201.0,12.87944,40.8,5.6756619696193926e-05,0.0007894961629576,112.0,0.0008456631034881
2581,201.0,12.88724,40.9,5.546088580340706e-05,0.0008018667574962,112.0,0.0008509844870602
2582,199.0,12.65146,40.1,5.2969855644945e-05,0.0007542725502103,112.0,0.0008200196778258
2583,191.0,12.18873,38.9,5.141160946298319e-05,0.0007137358127121,113.0,0.0007954245143509
2584,179.0,11.56458,37.2,4.941645365674418e-05,0.000672606045997,113.0,0.0007623670383447
2585,171.0,10.86759,35.6,4.856532926641632e-05,0.0006318583510007,114.0,0.0007224321810121
2586,161.0,10.12006,34.6,4.9057187784058256e-05,0.0005730752930697,114.0,0.000680515431873
2587,143.0,9.33592,34.5,4.982541845361405e-05,0.0005318740495371,114.0,0.0006588346244372
2588,133.0,8.5589,35.3,4.958735909988532e-05,0.0005007500242381,114.0,0.0006438537929268
2589,128.0,7.83583,36.6,5.002517382507611e-05,0.0004863191071936,114.0,0.0006465236927905
2590,125.0,7.20157,38.0,4.978640307651806e-05,0.0004695951288519,113.0,0.0006419008167041
2591,122.0,6.66344,39.6,4.853195189800892e-05,0.0004456209615665,113.0,0.0006317014847219
2592,119.0,6.19816,41.2,4.7261366058891424e-05,0.0004316138572391,112.0,0.0006254949837649
2593,164.38888888888889,5.80872,42.9,4.5091517595321854e-05,0.0004161356048657,111.0,0.0006027632379561
2594,164.38888888888889,5.46481,44.4,4.3331598969413296e-05,0.0004080512544549,111.0,0.0005968871041284
2595,5.0,1.56998,12.0,7.686810940224106e-06,1.7196775757296237e-05,122.0,0.0002574835292829
2596,5.0,1.50767,11.8,7.6497867219972e-06,1.6298430945911232e-05,122.0,0.0002539047045116
2597,5.0,1.44602,11.8,7.781051583184629e-06,1.570619671420601e-05,122.0,0.0002604971188975
2598,5.0,1.38584,11.8,7.868428904893332e-06,1.5027990340877353e-05,122.0,0.0002650928044564
2599,5.0,1.32713,11.8,7.674390762675372e-06,1.4092972127822048e-05,122.0,0.0002600223124771
2600,5.0,1.27051,11.9,7.688018735335562e-06,1.3545556819400751e-05,122.0,0.0002634976897503
2601,4.0,1.21571,12.0,7.472133891996877e-06,1.262610576328388e-05,122.0,0.0002540750587552
2602,4.0,1.16318,12.2,7.475951544863362e-06,1.1988064311585628e-05,122.0,0.0002537621067284
2603,4.0,1.11312,12.3,7.536424673086887e-06,1.115216599023262e-05,122.0,0.0002522741923806
2604,4.0,1.06526,12.4,7.71137594275351e-06,1.0454638533032767e-05,122.0,0.0002464184222827
2605,4.0,1.0198,12.5,7.826953119389161e-06,9.848199254616033e-06,122.0,0.0002409368398427
2606,4.0,0.97675,12.7,7.999181431358982e-06,9.346637127015708e-06,122.0,0.000245686088508
2607,4.0,0.93614,12.9,8.226518964018098e-06,9.055548006903643e-06,122.0,0.0002529176295449
2608,4.0,0.89773,13.0,8.19074402016578e-06,8.486286330171763e-06,122.0,0.00025144317532
2609,4.0,0.86144,13.2,8.504765811009022e-06,8.19055032538061e-06,122.0,0.0002586412400702
2610,4.0,0.82729,13.4,9.014222865153704e-06,8.03802822307485e-06,122.0,0.0002726075463252
2611,4.0,0.79506,13.6,8.998532147904734e-06,7.742444136412311e-06,121.0,0.0002716444761902
2612,4.0,0.76409,13.9,9.109819486680057e-06,7.639175982103902e-06,121.0,0.0002749899097515
2613,4.333333333333333,0.73447,14.2,9.334501133212522e-06,7.700452794794576e-06,121.0,0.0002827720649632
2614,4.333333333333333,0.70691,14.6,9.399544989563484e-06,7.608197015107062e-06,121.0,0.0002854885356144
2615,56.0,4.53217,32.6,1.565030044375429e-05,8.917520185736505e-05,115.0,0.0002238308070177
2616,53.0,4.34045,31.8,1.4327944641805535e-05,8.269715874781239e-05,115.0,0.000211129532095
2617,50.0,4.14967,31.1,1.3553243609491624e-05,7.700706596302058e-05,115.0,0.0002042227389339
2618,50.0,3.98101,30.5,1.3090654916332449e-05,7.565180806299102e-05,115.0,0.0002064061403086
2619,48.0,24.88472,29.9,1.2240645061928131e-05,7.158770698103051e-05,116.0,0.0002025726424592
2620,45.0,3.77297,29.3,1.1839036067673125e-05,7.003933942556201e-05,116.0,0.0002138488069534
2621,47.0,3.74633,28.6,1.0486903482282155e-05,6.597394678994408e-05,116.0,0.0002009251319774
2622,43.0,3.75433,27.9,9.898771167522512e-06,6.270847153415739e-05,116.0,0.0001953910151145
2623,42.0,7.7226,27.1,9.276479081443042e-06,6.136004392412845e-05,117.0,0.0001974150704519
2624,41.0,8.58267,26.5,8.621021614050657e-06,5.742558286248187e-05,117.0,0.000195984558026
2625,38.0,3.64038,26.0,8.157912136061074e-06,5.459160970119939e-05,117.0,0.000196027039874
2626,38.0,3.43491,25.5,8.081221158967393e-06,5.379650131987014e-05,117.0,0.0002016546582226
2627,37.0,3.14925,25.1,7.960399479846084e-06,5.153311242216149e-05,117.0,0.000204084159764
2628,37.0,2.83082,24.9,7.796768059713833e-06,4.821078474793464e-05,117.0,0.0002037309334419
2629,36.0,2.52224,24.7,7.683005064746697e-06,4.605229821547573e-05,117.0,0.000206755154153
2630,36.0,2.25441,24.6,7.391121077990021e-06,4.353052904828479e-05,117.0,0.0002040493549138
2631,36.0,2.04606,24.6,7.330784798740724e-06,4.218574319766135e-05,117.0,0.0002055318192039
2632,36.0,1.88769,24.7,7.229115664958156e-06,4.0786492085010833e-05,117.0,0.0002065652865005
2633,42.72222222222222,1.76325,24.9,7.139867323415462e-06,3.9447766961870434e-05,117.0,0.0002053604338897
2634,42.72222222222222,1.6646,25.1,7.169088088476575e-06,3.83964043020862e-05,117.0,0.0002066720547714
2635,221.0,4.11698,33.1,3.879009387202717e-05,2.5860062581351447e-05,115.0,0.0002607556310286
2636,218.0,4.06245,32.9,3.81476355883531e-05,2.543175705890207e-05,115.0,0.0002670334491184
2637,207.0,4.01105,32.7,3.749937501041649e-05,2.4999583340277665e-05,115.0,0.0002666622222962
2638,189.0,3.95982,32.5,3.482671659861799e-05,2.4583564657848e-05,115.0,0.0002622246896837
2639,176.0,3.90909,32.2,3.4281312449964406e-05,2.4198573494092524e-05,115.0,0.0002581181172703
2640,164.0,3.85274,31.9,3.176878676988875e-05,2.184104090429852e-05,115.0,0.0002501791958128
2641,165.0,3.79797,31.6,3.1256410005958255e-05,2.14887818790963e-05,115.0,0.0002461442287969
2642,167.0,3.74024,31.0,2.879493209195181e-05,2.1116283534098e-05,116.0,0.0002418774295723
2643,169.0,3.6798,30.4,2.831128827686175e-05,2.076161140303195e-05,116.0,0.0002415896599625
2644,159.0,3.61783,29.7,2.6016260162601622e-05,1.858304297328688e-05,116.0,0.0002397212543554
2645,148.0,3.55217,29.0,2.5647648934981377e-05,1.831974923927241e-05,116.0,0.0002363247651866
2646,139.0,3.48589,28.4,2.350138025414031e-05,1.807798481087716e-05,117.0,0.0002332060040603
2647,134.0,3.42037,27.8,2.32077792476038e-05,1.6066924094494937e-05,117.0,0.0002338630062643
2648,129.0,3.35518,27.3,2.2933918559891045e-05,1.5877328233770724e-05,117.0,0.0002452165138326
2649,124.0,3.2908,27.0,2.441955587804874e-05,1.7442539912891956e-05,117.0,0.0002564053367195
2650,122.0,3.22598,26.7,2.41532141889782e-05,1.725229584927014e-05,117.0,0.0002639601264938
2651,121.0,3.15719,26.4,2.3897962527994755e-05,1.7069973234281968e-05,117.0,0.0002679985797782
2652,120.0,3.08264,26.2,2.3651884801805653e-05,1.689420342986118e-05,117.0,0.0002686178345347
2653,159.55555555555554,3.01136,26.0,2.3651884801805653e-05,1.689420342986118e-05,117.0,0.0002719966752207
2654,159.55555555555554,2.93336,25.9,2.484171686073568e-05,1.6561144573823785e-05,118.0,0.0002699466565533
2655,5.0,1.15385,12.4,1.0309776278975372e-05,1.7369731774360684e-05,122.0,0.000387401049961
2656,5.0,1.12824,12.3,1.0738357132030898e-05,1.733797245275822e-05,122.0,0.0003666701529041
2657,5.0,1.10292,12.2,1.1056294968548192e-05,1.731036080934313e-05,122.0,0.0003584919883741
2658,5.0,1.07721,12.2,1.0701976052990836e-05,1.583000624504894e-05,122.0,0.0003406795710202
2659,5.0,1.05136,12.1,1.057153031247218e-05,1.4911421703908128e-05,122.0,0.0003249354580254
2660,5.0,1.02489,12.1,1.0775653776688906e-05,1.4663776273432326e-05,122.0,0.0003164931712349
2661,5.0,0.99829,12.1,1.1423379732218232e-05,1.44178579144502e-05,122.0,0.0003074330933758
2662,5.0,0.97203,12.1,1.1405048871188057e-05,1.384107872716997e-05,122.0,0.0003029535311802
2663,5.0,0.94567,12.1,1.1497570751241323e-05,1.304532066006227e-05,122.0,0.0002970574289287
2664,5.0,0.92038,12.1,1.1479470897940771e-05,1.2031368537264844e-05,122.0,0.00028897360395
2665,4.0,0.896,12.1,1.1791861521668097e-05,1.0910227015375156e-05,122.0,0.0002813516118207
2666,5.0,0.87229,12.2,1.1992877331129284e-05,1.0562534163196434e-05,122.0,0.0002891493727175
2667,5.0,0.84987,12.4,1.2302571193441677e-05,1.0105683480327093e-05,122.0,0.0002929549765438
2668,5.0,0.82807,12.6,1.261044695481282e-05,9.540077261467091e-06,122.0,0.0002922334011702
2669,5.0,0.80695,12.9,1.324461992045566e-05,8.866233169891804e-06,122.0,0.0002878789288495
2670,4.0,0.78651,13.2,1.3656805142300632e-05,8.521846408795594e-06,122.0,0.0002980461154255
2671,4.0,0.7666,13.5,1.4284464979180665e-05,8.396212239671078e-06,121.0,0.0003022636406281
2672,4.0,0.74681,13.9,1.4364745258654653e-05,8.270610906498132e-06,121.0,0.000308842023061
2673,4.777777777777778,0.72752,14.2,1.4147097603220487e-05,8.488258561932294e-06,121.0,0.0003093861421996
2674,4.777777777777778,0.70873,14.6,1.376463834063058e-05,8.56225534574658e-06,121.0,0.0003084579584049
2675,7.0,1.3155,11.1,6.605274311537763e-06,9.632691704325904e-06,123.0,0.0002939347068634
2676,7.0,1.26294,11.0,6.428460737902492e-06,8.753648664377861e-06,123.0,0.0002701321267522
2677,7.0,1.21308,11.0,6.520182614014562e-06,8.150228267518203e-06,123.0,0.0002665124643478
2678,7.0,1.16583,11.0,6.479202636927486e-06,7.289102966543423e-06,123.0,0.0002598430224184
2679,7.0,1.12157,11.0,6.307990734501099e-06,6.710628440958616e-06,123.0,0.0002477564020401
2680,7.0,1.0791,11.0,6.142038649445814e-06,6.54260638745315e-06,123.0,0.0002424770040737
2681,7.0,1.03837,11.1,6.24673209520445e-06,6.512550482234427e-06,123.0,0.0002300658139744
2682,6.0,0.99912,11.1,6.618430661547884e-06,6.088956208624053e-06,122.0,0.0002229087446809
2683,6.0,0.96186,11.1,6.858782935348057e-06,5.935485232512741e-06,122.0,0.0002160516624634
2684,6.0,0.92608,11.2,7.627096021325361e-06,5.654571188223974e-06,122.0,0.0002146107018414
2685,6.0,0.89241,11.3,8.263987980226244e-06,5.50932532015083e-06,122.0,0.0002077802692171
2686,6.0,0.86079,11.4,9.031459715566611e-06,5.235628820618325e-06,122.0,0.000207985354899
2687,6.0,0.83128,11.6,1.0057959974021726e-05,5.0942914154136015e-06,122.0,0.0002131765023065
2688,6.0,0.80339,11.8,1.1081447596877274e-05,4.823688953934814e-06,122.0,0.0002175874828139
2689,5.0,0.7775,12.1,1.1711832698812264e-05,4.554601605093658e-06,122.0,0.0002205728491609
2690,5.0,0.75349,12.4,1.2860797327864074e-05,4.676653573768754e-06,122.0,0.0002357812843441
2691,5.0,0.73092,12.8,1.2710346507391326e-05,4.7988042936069295e-06,122.0,0.0002333256465999
2692,5.0,0.70957,13.2,1.2302830946152452e-05,4.791628894817271e-06,122.0,0.0002382864099044
2693,6.166666666666667,0.68818,13.6,1.2302830946152452e-05,4.9211323784609804e-06,122.0,0.0002451500945375
2694,6.166666666666667,0.66671,14.0,1.2270580508247444e-05,5.037396208648951e-06,121.0,0.000251353154411
2695,26.0,6.08401,33.3,1.0806713251695698e-05,8.317526491473655e-06,115.0,0.0001179024558134
2696,26.0,5.59432,32.6,9.712722541274627e-06,7.4029897418251745e-06,115.0,0.0001098011438507
2697,26.0,5.12422,32.1,9.075239982293456e-06,6.820881005800177e-06,115.0,0.0001067063248873
2698,25.0,4.71824,31.8,7.338267961031765e-06,5.983510798995132e-06,115.0,9.472010491239462e-05
2699,26.0,4.42202,31.6,6.781784237810156e-06,5.679055093450782e-06,115.0,9.621311784535549e-05
2700,25.0,4.24617,31.4,6.57233038135139e-06,5.279412929282264e-06,115.0,0.0001018711209109
2701,26.0,4.15874,31.1,6.3138213482513405e-06,4.968252864197776e-06,115.0,0.0001089392945743
2702,26.0,4.13225,31.0,5.905976272032586e-06,4.685733240620895e-06,115.0,0.0001126528366599
2703,26.0,4.1391,30.8,6.049278832175936e-06,4.642469801437346e-06,116.0,0.0001259094082511
2704,26.0,4.15579,30.6,5.559900855480348e-06,4.319261821612832e-06,116.0,0.000130864443276
2705,27.0,4.16337,30.5,5.09052347249383e-06,4.189545866742709e-06,116.0,0.0001358223740669
2706,28.0,6.78176,30.5,5.240310421778375e-06,3.952437521510808e-06,116.0,0.0001382464944321
2707,28.0,27.45521,30.6,5.148520159962746e-06,3.817006325489622e-06,116.0,0.0001343941296928
2708,53.0,4.77426,46.1,3.531471915889328e-05,0.0001295408107328,110.0,0.0009319875428933
2709,52.0,4.22729,44.1,3.61249791768679e-05,0.0001381898766765,111.0,0.000868892512254
2710,43.0,3.78819,42.2,3.5337819479848994e-05,0.000141661258792,111.0,0.0008092050680012
2711,35.0,3.43843,40.4,3.4105539592268273e-05,0.0001377924702276,112.0,0.0007536715222398
2712,33.0,3.15459,38.5,3.2294559876730466e-05,0.000124991907671,113.0,0.0007061444736009
2713,32.0,2.92064,37.0,2.788053221294681e-05,0.000122087383164,113.0,0.0006591544773713
2714,29.0,2.72246,36.0,2.3329284790371976e-05,0.0001244228522153,114.0,0.0006327708479561
2715,27.0,2.54987,35.0,1.96422066083166e-05,0.0001189837263611,114.0,0.0006041038363349
2716,26.0,2.39835,34.1,1.6361882692511414e-05,0.0001120372984368,114.0,0.000577103014968
2717,26.0,2.25983,33.4,1.347095478453616e-05,0.0001098086920315,114.0,0.0005543501999212
2718,23.0,2.13305,32.7,1.0951602065792684e-05,0.0001043073318705,115.0,0.0005322211491729
2719,22.0,2.01711,32.5,9.046570169918188e-06,9.675896790434237e-05,115.0,0.0005138189637088
2720,21.0,1.91283,32.6,7.208705541756748e-06,9.371317204283771e-05,115.0,0.0004954697791111
2721,20.0,1.82536,32.9,5.688971776505331e-06,9.329913713468742e-05,115.0,0.0004755980405158
2722,19.0,1.74879,33.3,4.595410154018277e-06,9.377120719685942e-05,114.0,0.0004621492211649
2723,18.0,1.67873,33.8,3.6621281505593656e-06,9.216355845574404e-05,114.0,0.0004443382156012
2724,17.0,1.61724,34.6,2.760790911380292e-06,9.170627201280623e-05,114.0,0.0004246816628027
2725,17.0,1.55894,35.6,2.952097494791024e-06,8.974376384164713e-05,114.0,0.0004101053839763
2726,28.5,1.50763,36.3,2.952097494791024e-06,8.82086731443558e-05,113.0,0.0003951087287028
2727,28.5,1.46139,37.0,2.860388008200846e-06,8.501073160372916e-05,113.0,0.0003751684911556
2728,854.0,19.50543,72.1,0.0003442382146242,0.0006629069901269,100.0,0.001254385663079
2729,819.0,18.65018,71.3,0.0003145463011692,0.0006373663301168,100.0,0.001184415953506
2730,788.0,17.81069,70.4,0.0002982779577506,0.0006129196579248,101.0,0.0011497012811538
2731,763.0,17.01011,69.5,0.0002914462541062,0.0005935558498318,101.0,0.0011290158255039
2732,741.0,16.26144,68.6,0.0002798055948575,0.0005768320751183,102.0,0.0010914580948001
2733,721.0,15.56256,67.8,0.0002692837449518,0.0005629780309366,102.0,0.0010354358451797
2734,703.0,14.94499,66.8,0.0002524856012164,0.0005553231266024,103.0,0.0010146353493946
2735,685.0,14.39803,65.7,0.0002469262819549,0.0005433901655647,103.0,0.0009875527825557
2736,666.0,13.93301,64.6,0.0002319141296033,0.000527613348466,104.0,0.0009440939234817
2737,656.0,13.55348,63.4,0.0002306294412672,0.0005165105538975,104.0,0.0009346497458179
2738,644.0,13.26278,62.2,0.0002197031210255,0.0004961461723725,105.0,0.0009032318987925
2739,628.0,13.04192,61.0,0.0002112447721012,0.0004808567320644,105.0,0.0008785022067241
2740,615.0,12.90054,60.1,0.000208477650783,0.0004748428252817,105.0,0.0008727392789049
2741,593.0,12.79125,59.3,0.0002008313084492,0.0004737351429146,106.0,0.000840148805922
2742,574.0,12.63891,58.7,0.0001807774157372,0.0004713149134193,106.0,0.0007896235661871
2743,556.0,12.45147,58.3,0.0001819055059219,0.000476531718076,106.0,0.0007962864738968
2744,539.0,12.2365,57.7,0.0001738762967314,0.0004640110585324,106.0,0.0007688485954247
2745,524.0,11.96321,57.2,0.000164890249603,0.0004434791260133,106.0,0.0007351225996409
2746,670.5,11.69007,56.6,0.0001535748683874,0.0004311579331341,107.0,0.0007103754418342
2747,670.5,11.45547,56.1,0.0001398247421617,0.0004095055974156,107.0,0.0006697862993923
2748,43.0,5.89988,26.5,1.848014624903432e-05,0.0001849791562042,117.0,0.0001781460252048
2749,43.0,6.03953,26.2,1.5453653211557692e-05,0.0001664794487572,117.0,0.0001781017501871
2750,44.0,6.1209,26.0,1.4079589997248357e-05,0.0001558300384441,117.0,0.0001884437779857
2751,44.0,6.10731,25.7,1.2743983323858254e-05,0.0001443370601983,117.0,0.0001944128608426
2752,46.0,7.71462,25.4,1.2558017728346466e-05,0.0001409602214676,117.0,0.0002030291255706
2753,43.0,5.86551,25.2,1.2251834194542314e-05,0.0001355329968204,117.0,0.000209962500358
