,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)","Mean total cholesterol,  crude",Stillbirth rate (per 1000 total births),"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)","Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)"
1105,50.4,4.4,16.6925,2.3,11.3
1106,51.1,4.4,16.30276,2.2,11.7
1107,51.8,4.4,15.9448,2.1,12.1
1108,52.5,4.4,15.46478,2.0,12.6
1109,53.2,4.4,15.02349,2.0,13.1
1110,53.9,4.4,14.72427,1.9,13.5
1111,54.6,4.4,14.39107,1.8,14.0
1112,55.3,4.4,14.07299,1.8,14.5
1113,55.9,4.4,13.74196,1.7,15.1
1114,50.37647058823529,4.4,13.37625,2.341176470588235,11.388235294117647
1115,50.37647058823529,4.4,13.04729,2.341176470588235,11.388235294117647
1116,50.37647058823529,4.4,12.74328,2.341176470588235,11.388235294117647
1117,18.4,3.9,30.90532,14.7,1.5
1118,18.8,3.9,30.23126,14.5,1.6
1119,19.3,3.9,29.78478,14.3,1.7
1120,19.7,3.9,29.41427,14.1,1.8
1121,20.2,3.9,29.14039,13.9,1.9
1122,20.7,3.9,28.52574,13.7,2.0
1123,21.2,3.9,28.09705,13.5,2.2
1124,21.7,3.9,27.72599,13.3,2.3
1125,22.2,3.9,27.36395,13.1,2.4
1126,22.7,3.9,27.05482,13.0,2.5
1127,23.3,3.9,26.7871,12.8,2.7
1128,23.8,3.9,26.50315,12.6,2.8
1129,24.4,3.9,26.27419,12.4,3.0
1130,24.9,4.0,26.02431,12.2,3.1
1131,25.5,4.0,25.71992,12.0,3.3
1132,26.1,4.0,25.60056,11.8,3.5
1133,26.6,4.0,25.52346,11.6,3.7
1134,22.323529411764707,4.0,25.40344,13.147058823529411,2.4705882352941178
1135,22.323529411764707,4.0,25.31545,13.147058823529411,2.4705882352941178
1136,22.323529411764707,3.931578947368421,25.2023,13.147058823529411,2.4705882352941178
1137,19.7,3.9,44.79614,13.9,1.8
1138,20.3,3.9,44.2212,13.7,2.0
1139,20.9,3.9,43.7772,13.5,2.1
1140,21.5,3.9,43.24031,13.2,2.2
1141,22.1,3.9,42.4623,13.0,2.4
1142,22.7,3.9,41.84933,12.8,2.6
1143,23.3,3.9,41.22575,12.6,2.7
1144,24.0,3.9,40.42266,12.3,2.9
1145,24.6,3.9,39.66908,12.1,3.1
1146,25.2,3.9,38.8715,11.9,3.3
1147,25.9,3.9,38.16615,11.6,3.5
1148,26.6,3.9,37.3833,11.4,3.7
1149,27.2,3.9,36.52433,11.2,4.0
1150,27.9,3.9,35.93077,11.0,4.2
1151,28.6,4.0,35.12434,10.7,4.5
1152,29.3,4.0,34.50002,10.5,4.7
1153,29.9,4.0,33.77039,10.3,5.0
1154,24.688235294117646,4.0,33.27191,12.1,3.217647058823529
1155,24.688235294117646,4.0,32.69818,12.1,3.217647058823529
1156,24.688235294117646,3.926315789473684,32.18564,12.1,3.217647058823529
1157,37.9,4.5,18.12711,8.0,6.3
1158,38.6,4.5,17.86591,7.8,6.6
1159,39.3,4.5,17.64485,7.6,6.9
1160,40.0,4.5,17.43131,7.4,7.2
1161,40.8,4.5,17.2756,7.2,7.5
1162,41.5,4.5,17.02452,7.0,7.9
1163,42.3,4.5,16.94958,6.8,8.2
1164,43.0,4.5,16.75414,6.7,8.6
1165,43.7,4.6,16.56729,6.5,9.0
1166,44.5,4.6,16.33952,6.3,9.4
1167,45.2,4.6,16.09464,6.1,9.8
1168,45.9,4.6,15.93105,6.0,10.2
1169,46.6,4.7,15.60489,5.8,10.6
1170,47.3,4.7,15.29759,5.7,11.1
1171,48.0,4.7,14.98673,5.5,11.6
1172,48.7,4.7,14.7182,5.4,12.1
1173,49.4,4.8,14.4474,5.2,12.7
1174,43.688235294117646,4.8,14.2304,6.529411764705882,9.158823529411764
1175,43.688235294117646,4.8,14.01505,6.529411764705882,9.158823529411764
1176,43.688235294117646,4.610526315789474,13.82662,6.529411764705882,9.158823529411764
1177,37.6,4.4,23.80285,7.1,6.9
1178,38.6,4.4,23.53099,6.9,7.3
1179,39.5,4.4,23.40045,6.6,7.8
1180,40.6,4.4,23.28831,6.4,8.3
1181,41.6,4.4,23.2156,6.1,8.8
1182,42.8,4.4,23.11682,5.9,9.4
1183,43.9,4.4,22.8674,5.6,10.0
1184,45.0,4.4,22.64714,5.3,10.7
1185,46.2,4.4,22.39902,5.1,11.4
1186,47.3,4.4,22.19342,4.8,12.2
1187,48.5,4.4,22.59277,4.6,12.9
1188,49.6,4.5,21.73252,4.4,13.7
1189,50.7,4.5,21.49951,4.2,14.5
1190,51.8,4.5,21.23354,4.0,15.4
1191,52.8,4.5,20.96569,3.8,16.2
1192,53.9,4.5,20.77184,3.6,17.1
1193,54.9,4.5,20.5493,3.4,17.9
1194,46.19411764705882,4.5,20.37803,5.164705882352941,11.794117647058824
1195,46.19411764705882,4.5,20.09817,5.164705882352941,11.794117647058824
1196,46.19411764705882,4.442105263157895,19.8617,5.164705882352941,11.794117647058824
1197,43.4,4.8,13.89427,4.2,8.1
1198,44.2,4.8,13.64749,4.0,8.4
1199,45.0,4.8,13.37731,3.9,8.8
1200,45.7,4.8,13.0423,3.7,9.2
1201,46.5,4.8,12.66561,3.6,9.7
1202,47.3,4.8,12.28131,3.4,10.1
1203,48.1,4.8,11.82792,3.3,10.5
1204,48.9,4.8,11.40193,3.2,11.0
1205,49.7,4.8,10.99021,3.1,11.4
1206,50.4,4.8,10.53073,2.9,11.9
1207,51.2,4.8,10.05598,2.8,12.4
1208,52.0,4.8,9.59543,2.7,12.9
1209,52.8,4.7,9.23339,2.6,13.4
1210,53.5,4.7,9.17836,2.5,14.0
1211,54.3,4.7,9.18445,2.4,14.5
1212,55.0,4.7,9.06555,2.3,15.1
1213,55.8,4.7,8.93494,2.2,15.6
1214,49.63529411764706,4.7,8.80509,3.105882352941176,11.588235294117649
1215,49.63529411764706,4.7,8.64237,3.105882352941176,11.588235294117649
1216,49.63529411764706,4.7631578947368425,8.51092,3.105882352941176,11.588235294117649
1217,53.7,5.4,4.2957,0.9,19.1
1218,54.0,5.4,4.22446,0.9,19.5
1219,54.5,5.4,4.16755,0.9,20.0
1220,54.9,5.4,4.009,0.8,20.4
1221,55.3,5.3,3.91554,0.8,20.9
1222,55.8,5.3,3.83421,0.8,21.5
1223,56.3,5.3,3.76524,0.7,22.0
1224,56.8,5.3,3.68785,0.7,22.6
1225,57.4,5.3,3.69287,0.7,23.2
1226,57.9,5.2,3.57413,0.7,23.8
1227,58.4,5.2,3.50086,0.6,24.4
1228,59.0,5.2,3.4901,0.6,25.0
1229,59.5,5.2,3.57172,0.6,25.6
1230,60.0,5.2,3.75204,0.6,26.3
1231,60.6,5.2,3.90628,0.5,26.9
1232,61.1,5.1,3.80768,0.5,27.5
1233,61.6,5.1,3.67088,0.5,28.2
1234,57.45882352941176,5.1,3.5344,0.6941176470588236,23.34705882352941
1235,57.45882352941176,5.1,3.40631,0.6941176470588236,23.34705882352941
1236,57.45882352941176,5.247368421052632,3.29874,0.6941176470588236,23.34705882352941
1237,53.3,5.5,2.6949,0.6,16.4
1238,53.7,5.4,2.6095,0.6,16.8
1239,54.1,5.4,2.52614,0.6,17.3
1240,54.5,5.3,2.47201,0.5,17.7
1241,55.0,5.3,2.41089,0.5,18.2
1242,55.3,5.2,2.35739,0.5,18.7
1243,55.7,5.2,2.30053,0.5,19.1
1244,56.1,5.2,2.2359,0.5,19.6
1245,56.4,5.1,2.17385,0.5,20.1
1246,56.8,5.1,2.11965,0.4,20.6
1247,57.1,5.0,2.07542,0.4,21.1
1248,57.4,5.0,2.04501,0.4,21.6
1249,57.8,5.0,2.01445,0.4,22.1
1250,58.1,4.9,1.99124,0.4,22.6
1251,58.4,4.9,1.98308,0.4,23.1
1252,58.8,4.8,1.9742,0.4,23.7
1253,59.1,4.8,1.95511,0.4,24.2
1254,56.32941176470588,4.8,1.93785,0.4705882352941176,20.17058823529412
1255,56.32941176470588,4.7,1.92005,0.4705882352941176,20.17058823529412
1256,56.32941176470588,5.084210526315789,1.90289,0.4705882352941176,20.17058823529412
1257,12.1,4.4,29.63789,29.1,1.0
1258,12.5,4.4,28.94958,28.8,1.0
1259,12.9,4.4,28.28987,28.4,1.1
1260,13.3,4.4,27.6962,28.1,1.2
1261,13.8,4.4,26.88168,27.7,1.3
1262,14.2,4.4,25.85684,27.3,1.3
1263,14.6,4.4,24.82704,27.0,1.4
1264,15.1,4.4,23.67104,26.6,1.5
1265,15.6,4.4,22.45882,26.2,1.6
1266,16.0,4.3,21.27075,25.8,1.7
1267,16.5,4.3,20.16935,25.5,1.9
1268,17.0,4.3,19.3146,25.1,2.0
1269,17.5,4.3,18.80296,24.7,2.1
1270,18.0,4.3,18.28673,24.3,2.3
1271,18.6,4.3,17.77421,23.9,2.4
1272,19.1,4.2,16.95295,23.5,2.6
1273,19.7,4.2,16.05746,23.1,2.7
1274,15.676470588235292,4.2,15.1706,26.18235294117647,1.711764705882353
1275,15.676470588235292,4.2,14.43921,26.18235294117647,1.711764705882353
1276,15.676470588235292,4.326315789473685,13.92757,26.18235294117647,1.711764705882353
1277,16.5,4.2,15.2092,19.5,1.3
1278,17.1,4.2,14.82287,19.1,1.5
1279,17.8,4.2,14.51757,18.8,1.6
1280,18.4,4.3,14.17005,18.4,1.7
1281,19.1,4.3,13.75427,18.0,1.9
1282,19.8,4.3,13.36507,17.6,2.1
1283,20.5,4.4,13.10164,17.2,2.2
1284,21.2,4.4,12.83874,16.8,2.4
1285,21.9,4.4,12.55872,16.4,2.6
1286,22.7,4.5,12.23098,16.0,2.8
1287,23.4,4.5,11.85718,15.6,3.1
1288,24.2,4.5,11.54789,15.1,3.3
1289,24.9,4.6,11.25764,14.7,3.6
1290,25.7,4.6,10.94835,14.3,3.8
1291,26.5,4.6,10.67452,13.9,4.1
1292,27.4,4.7,10.39072,13.5,4.5
1293,28.2,4.7,10.12712,13.1,4.8
1294,22.076470588235296,4.7,9.86634,16.352941176470587,2.7823529411764705
1295,22.076470588235296,4.8,9.64727,16.352941176470587,2.7823529411764705
1296,22.076470588235296,4.468421052631579,9.46173,16.352941176470587,2.7823529411764705
1297,49.7,4.9,11.30108,5.8,10.3
1298,50.4,4.9,11.06073,5.6,10.8
1299,51.2,4.9,10.78217,5.4,11.3
1300,51.9,4.8,10.52943,5.2,11.8
1301,52.7,4.8,10.22778,5.1,12.3
1302,53.4,4.8,9.96355,4.9,12.8
1303,54.2,4.8,9.66747,4.8,13.3
1304,55.0,4.7,9.36176,4.6,13.8
1305,55.8,4.7,9.07074,4.5,14.4
1306,56.5,4.7,8.75403,4.3,14.9
1307,57.3,4.7,8.4392,4.2,15.5
1308,58.0,4.6,8.19318,4.0,16.1
1309,58.8,4.6,7.94815,3.9,16.7
1310,59.5,4.6,7.73809,3.8,17.3
1311,60.2,4.5,7.56433,3.7,18.0
1312,60.9,4.5,7.35387,3.6,18.6
1313,61.6,4.5,7.1844,3.5,19.3
1314,55.71176470588235,4.4,7.02163,4.523529411764706,14.541176470588235
1315,55.71176470588235,4.4,6.88783,4.523529411764706,14.541176470588235
1316,55.71176470588235,4.673684210526315,6.75437,4.523529411764706,14.541176470588235
1317,57.3,4.7,15.84483,3.4,16.2
1318,57.8,4.7,15.63005,3.3,16.7
1319,58.4,4.7,15.39829,3.2,17.2
1320,58.9,4.7,15.20356,3.1,17.6
1321,59.5,4.7,15.02126,3.0,18.1
1322,60.1,4.7,14.79868,2.9,18.7
1323,60.6,4.7,14.60116,2.8,19.2
1324,61.2,4.7,14.35292,2.7,19.7
1325,61.8,4.7,14.08911,2.7,20.3
1326,62.3,4.7,13.9003,2.6,20.9
1327,62.9,4.6,13.65496,2.5,21.5
1328,63.5,4.6,13.2784,2.4,22.1
1329,64.1,4.6,13.00127,2.3,22.8
1330,64.6,4.6,12.63169,2.3,23.4
1331,60.10588235294117,4.6,12.29245,2.9529411764705884,18.858823529411765
1332,60.10588235294117,4.6,11.96902,2.9529411764705884,18.858823529411765
1333,60.10588235294117,4.6625,11.6649,2.9529411764705884,18.858823529411765
1334,50.9,5.2,4.95389,0.7,15.4
1335,51.5,5.2,4.87926,0.7,15.9
1336,52.2,5.1,4.8035,0.7,16.5
1337,52.9,5.1,4.67075,0.7,17.0
1338,53.5,5.1,4.46502,0.7,17.6
1339,54.2,5.1,4.27436,0.6,18.2
1340,54.8,5.0,4.17212,0.6,18.8
1341,55.4,5.0,4.11714,0.6,19.4
1342,56.0,5.0,3.97399,0.6,19.9
1343,56.6,5.0,3.83931,0.6,20.6
1344,57.2,4.9,3.68661,0.6,21.2
1345,57.7,4.9,3.50827,0.5,21.8
1346,58.3,4.9,3.38807,0.5,22.4
1347,58.9,4.9,3.33037,0.5,23.1
1348,59.5,4.8,3.28239,0.5,23.7
1349,60.0,4.8,3.21137,0.5,24.4
1350,60.6,4.8,3.0787,0.5,25.1
1351,55.89411764705883,4.7,2.95029,0.5941176470588235,20.058823529411764
1352,55.89411764705883,4.7,2.88268,0.5941176470588235,20.058823529411764
1353,55.89411764705883,4.957894736842105,2.83111,0.5941176470588235,20.058823529411764
1354,58.6,5.2,4.1279,0.7,18.8
1355,59.0,5.1,3.9069,0.7,19.3
1356,59.4,5.1,3.56323,0.7,19.7
1357,59.8,5.1,3.29563,0.7,20.1
1358,60.2,5.0,3.0533,0.6,20.5
1359,60.6,5.0,3.02337,0.6,21.0
1360,60.9,5.0,3.08673,0.6,21.4
1361,61.3,5.0,3.08736,0.6,21.8
1362,61.6,5.0,2.99624,0.6,22.3
1363,62.0,4.9,2.84549,0.5,22.7
1364,62.3,4.9,2.74482,0.5,23.1
1365,62.7,4.9,2.75209,0.5,23.6
1366,63.0,4.9,2.79744,0.5,24.0
1367,63.3,4.9,2.81204,0.5,24.5
1368,63.6,4.9,2.78829,0.5,24.9
1369,64.0,4.9,2.7714,0.5,25.4
1370,64.3,4.9,2.84,0.4,25.9
1371,61.56470588235294,4.8,2.83261,0.5705882352941176,22.294117647058822
1372,61.56470588235294,4.8,2.79831,0.5705882352941176,22.294117647058822
1373,61.56470588235294,4.963157894736842,2.76621,0.5705882352941176,22.294117647058822
1374,51.5,5.4,2.81285,0.7,14.0
1375,52.0,5.4,2.73605,0.7,14.4
1376,52.4,5.4,2.66566,0.7,14.7
1377,52.9,5.4,2.60211,0.6,15.1
1378,53.4,5.4,2.52146,0.6,15.5
1379,53.8,5.3,2.46478,0.6,15.9
1380,54.3,5.3,2.40793,0.6,16.3
1381,54.7,5.3,2.36118,0.5,16.6
1382,55.1,5.3,2.34075,0.5,17.0
1383,55.6,5.3,2.34287,0.5,17.4
1384,56.0,5.3,2.36059,0.5,17.8
1385,56.4,5.2,2.40293,0.5,18.2
1386,56.8,5.2,2.45488,0.5,18.5
1387,57.2,5.2,2.52662,0.4,18.9
1388,57.6,5.2,2.60726,0.4,19.3
1389,58.0,5.1,2.65721,0.4,19.7
1390,58.5,5.1,2.59174,0.4,20.1
1391,55.07058823529412,5.1,2.4713,0.5352941176470588,17.023529411764706
1392,55.07058823529412,5.1,2.41993,0.5352941176470588,17.023529411764706
1393,55.07058823529412,5.2631578947368425,2.38916,0.5352941176470588,17.023529411764706
1394,43.8,4.4,18.88916,8.1,7.8
1395,44.5,4.4,18.60599,7.8,8.2
1396,45.3,4.4,18.31093,7.6,8.6
1397,46.0,4.4,17.95633,7.3,9.0
1398,46.8,4.4,17.65046,7.1,9.4
1399,47.5,4.4,17.40895,6.8,9.8
1400,48.3,4.4,17.06357,6.6,10.2
1401,49.0,4.5,16.73284,6.4,10.6
1402,49.7,4.5,16.42998,6.2,11.1
1403,50.4,4.5,16.06605,5.9,11.5
1404,51.2,4.5,15.60538,5.7,12.0
1405,51.9,4.5,15.19787,5.5,12.5
1406,52.6,4.5,14.83827,5.3,13.0
1407,53.4,4.6,14.48239,5.2,13.6
1408,54.1,4.6,14.14403,5.0,14.1
1409,54.8,4.6,13.80292,4.8,14.7
1410,55.5,4.6,13.47793,4.6,15.3
1411,49.69411764705882,4.6,13.17943,6.229411764705882,11.258823529411766
1412,49.69411764705882,4.6,12.94662,6.229411764705882,11.258823529411766
1413,49.69411764705882,4.494736842105263,12.68044,6.229411764705882,11.258823529411766
1414,20.7,5.1,2.53899,5.7,1.9
1415,21.0,5.1,2.47843,5.6,2.0
1416,21.4,5.1,2.44494,5.5,2.1
1417,21.8,5.1,2.37304,5.3,2.2
1418,22.2,5.1,2.27573,5.2,2.4
1419,22.6,5.1,2.23255,5.1,2.5
1420,23.1,5.1,2.15979,4.9,2.7
1421,23.5,5.1,2.07602,4.8,2.9
1422,24.0,5.1,2.03996,4.7,3.1
1423,24.4,5.1,2.05357,4.6,3.3
1424,24.9,5.1,2.03997,4.5,3.5
1425,25.3,5.1,1.99786,4.3,3.7
1426,25.7,5.1,1.91109,4.2,3.9
1427,26.1,5.1,1.84435,4.2,4.1
1428,26.4,5.1,1.80465,4.1,4.3
1429,26.8,5.1,1.79001,4.0,4.6
1430,27.2,5.1,1.74162,3.9,4.8
1431,23.947058823529414,5.1,1.67058,4.741176470588235,3.176470588235294
1432,23.947058823529414,5.1,1.56416,4.741176470588235,3.176470588235294
1433,23.947058823529414,5.1,1.51709,4.741176470588235,3.176470588235294
1434,60.6,4.9,12.1909,1.9,18.5
1435,61.3,4.9,11.91591,1.9,19.0
1436,61.9,4.9,11.62484,1.8,19.6
1437,62.5,4.9,11.36282,1.7,20.1
1438,63.0,4.9,11.10375,1.6,20.7
1439,63.6,4.9,10.86889,1.6,21.2
1440,64.2,4.9,10.63855,1.5,21.8
1441,64.7,4.9,10.46126,1.5,22.4
1442,65.3,4.8,10.29722,1.4,23.0
1443,65.8,4.8,10.11892,1.3,23.6
1444,66.4,4.8,9.97131,1.3,24.2
1445,66.9,4.8,9.81766,1.2,24.8
1446,67.4,4.8,9.69104,1.2,25.5
1447,68.0,4.8,9.58476,1.1,26.1
1448,68.5,4.8,9.44291,1.1,26.8
1449,69.0,4.8,9.29884,1.1,27.5
1450,69.6,4.8,9.20479,1.0,28.2
1451,65.21764705882353,4.7,9.07975,1.423529411764706,23.11764705882353
1452,65.21764705882353,4.7,8.96542,1.423529411764706,23.11764705882353
1453,65.21764705882353,4.8315789473684205,8.83711,1.423529411764706,23.11764705882353
1454,44.8,4.4,11.16879,3.1,11.7
1455,45.3,4.4,10.80131,3.0,12.0
1456,45.8,4.4,10.42606,2.9,12.4
1457,46.3,4.4,10.07292,2.8,12.8
1458,46.8,4.4,9.73417,2.8,13.2
1459,47.4,4.4,9.40893,2.7,13.6
1460,47.9,4.4,9.09982,2.6,14.0
1461,48.4,4.4,8.76525,2.5,14.4
1462,49.0,4.4,8.36281,2.5,14.8
1463,49.5,4.4,7.84845,2.4,15.3
1464,50.1,4.4,7.44266,2.3,15.7
1465,50.6,4.4,7.12346,2.2,16.2
1466,51.2,4.4,6.85898,2.2,16.7
1467,51.8,4.4,6.56042,2.1,17.2
1468,52.4,4.4,6.28104,2.1,17.8
1469,53.0,4.4,5.98767,2.0,18.3
1470,53.6,4.4,5.72987,1.9,18.9
1471,49.05294117647059,4.4,5.55074,2.476470588235294,15.0
1472,49.05294117647059,4.4,5.44487,2.476470588235294,15.0
1473,49.05294117647059,4.4,5.38947,2.476470588235294,15.0
1474,17.1,3.8,22.46979,16.9,1.1
1475,17.6,3.8,22.50629,16.7,1.2
1476,18.0,3.8,22.48917,16.6,1.3
1477,18.5,3.8,22.53178,16.4,1.4
1478,19.0,3.8,22.44434,16.2,1.4
1479,19.5,3.8,22.2053,16.1,1.5
1480,20.0,3.8,22.00301,15.9,1.6
1481,20.5,3.8,21.74686,15.7,1.7
1482,21.0,3.8,21.33313,15.6,1.8
1483,21.5,3.9,20.94252,15.4,1.9
1484,22.1,3.9,20.59693,15.2,2.0
1485,22.6,3.9,20.21834,15.0,2.1
1486,23.2,3.9,19.90883,14.9,2.3
1487,23.7,3.9,19.66568,14.7,2.4
1488,24.3,3.9,19.52701,14.5,2.5
1489,24.9,3.9,19.51111,14.3,2.7
1490,25.5,3.9,19.56761,14.2,2.8
1491,21.11764705882353,3.9,19.68103,15.547058823529412,1.8647058823529408
1492,21.11764705882353,3.9,19.80965,15.547058823529412,1.8647058823529408
1493,21.11764705882353,3.852631578947368,19.74774,15.547058823529412,1.8647058823529408
1494,66.2,5.1,7.07364,1.6,24.1
1495,66.7,5.1,6.96376,1.6,24.6
1496,67.1,5.1,6.86826,1.5,25.1
1497,67.6,5.1,6.7801,1.5,25.6
1498,68.1,5.1,6.69039,1.4,26.1
1499,68.5,5.0,6.62731,1.3,26.7
1500,69.0,5.0,6.59675,1.3,27.2
1501,69.4,5.0,6.55819,1.2,27.8
1502,69.9,5.0,6.53784,1.2,28.3
1503,70.3,5.0,6.48651,1.1,28.9
1504,70.8,5.0,6.40667,1.1,29.5
1505,71.2,5.0,6.31411,1.0,30.1
1506,71.7,5.0,6.24574,1.0,30.7
1507,72.1,4.9,6.184,0.9,31.3
1508,72.6,4.9,6.09861,0.9,32.0
1509,73.0,4.9,6.03977,0.9,32.6
1510,73.4,4.9,6.0052,0.8,33.3
1511,69.85882352941177,4.9,5.94796,1.1941176470588235,28.46470588235294
1512,69.85882352941177,4.9,5.88132,1.1941176470588235,28.46470588235294
1513,69.85882352941177,4.994736842105263,5.82728,1.1941176470588235,28.46470588235294
1514,38.3,4.2,10.79207,3.6,7.6
1515,38.8,4.2,10.62647,3.5,7.9
1516,39.3,4.2,10.49014,3.4,8.2
1517,39.9,4.2,10.358,3.3,8.5
1518,40.5,4.2,10.23649,3.2,8.8
1519,41.0,4.2,10.09664,3.1,9.2
1520,41.6,4.2,9.92174,3.0,9.5
1521,42.3,4.2,9.7546,3.0,9.9
1522,42.9,4.2,9.56577,2.9,10.3
1523,43.5,4.2,9.33648,2.8,10.7
1524,44.2,4.2,9.00264,2.7,11.1
1525,44.8,4.2,8.62596,2.6,11.6
1526,45.5,4.2,8.30664,2.6,12.0
1527,46.2,4.3,8.02954,2.5,12.5
1528,46.9,4.3,7.75108,2.4,13.0
1529,47.6,4.3,7.495,2.4,13.5
1530,48.3,4.3,7.26244,2.3,14.0
1531,43.03529411764706,4.3,7.07703,2.9,10.488235294117649
1532,43.03529411764706,4.3,6.95859,2.9,10.488235294117649
1533,43.03529411764706,4.231578947368422,6.83502,2.9,10.488235294117649
1534,14.0,4.2,24.34608,17.3,0.9
1535,14.6,4.2,23.98342,17.0,1.0
1536,15.2,4.2,23.54982,16.7,1.0
1537,15.8,4.2,23.16538,16.3,1.2
1538,16.4,4.2,22.74738,16.0,1.3
1539,17.0,4.2,22.38756,15.6,1.4
1540,17.7,4.2,22.02266,15.2,1.5
1541,18.4,4.2,21.75888,14.9,1.7
1542,19.1,4.3,21.43644,14.5,1.8
1543,19.8,4.3,21.14898,14.1,2.0
1544,20.6,4.3,20.9217,13.7,2.2
1545,21.3,4.3,20.42964,13.3,2.4
1546,22.1,4.3,19.99392,12.9,2.7
1547,22.9,4.3,19.48617,12.5,2.9
1548,23.7,4.3,18.92674,12.1,3.2
1549,24.6,4.3,18.37033,11.8,3.4
1550,25.4,4.3,17.75703,11.4,3.7
1551,19.329411764705885,4.3,17.29094,14.429411764705884,2.0176470588235293
1552,19.329411764705885,4.3,16.89069,14.429411764705884,2.0176470588235293
1553,19.329411764705885,4.257894736842106,16.56351,14.429411764705884,2.0176470588235293
1554,52.5,5.6,5.97554,1.2,15.0
1555,52.8,5.6,5.77956,1.2,15.4
1556,53.1,5.5,5.60366,1.2,15.7
1557,53.4,5.5,5.22712,1.1,16.1
1558,53.8,5.5,4.90606,1.1,16.5
1559,54.1,5.5,4.65906,1.1,16.9
1560,54.4,5.5,4.46467,1.0,17.3
1561,54.8,5.5,4.32506,1.0,17.7
1562,55.1,5.4,4.29577,1.0,18.1
1563,55.4,5.4,4.26457,1.0,18.5
1564,55.8,5.4,4.22009,0.9,18.9
1565,56.1,5.4,4.16594,0.9,19.4
1566,56.5,5.4,4.04966,0.9,19.8
1567,56.8,5.4,3.90403,0.8,20.2
1568,57.2,5.3,3.76335,0.8,20.7
1569,57.5,5.3,3.64535,0.8,21.1
1570,57.8,5.3,3.56017,0.8,21.6
1571,55.12352941176471,5.3,3.45336,0.9882352941176472,18.170588235294115
1572,55.12352941176471,5.3,3.35109,0.9882352941176472,18.170588235294115
1573,55.12352941176471,5.426315789473684,3.23825,0.9882352941176472,18.170588235294115
1574,60.1,5.0,10.80581,2.3,18.6
1575,60.6,5.0,10.49259,2.2,19.0
1576,61.1,5.0,10.20764,2.2,19.5
1577,61.5,5.0,9.91865,2.1,20.0
1578,62.0,5.0,9.58221,2.0,20.5
1579,62.4,5.0,9.21484,1.9,21.1
1580,62.9,5.0,8.83982,1.9,21.6
1581,63.4,5.0,8.47252,1.8,22.1
1582,63.9,5.0,8.16579,1.7,22.7
1583,64.4,5.0,7.90956,1.7,23.2
1584,64.9,5.0,7.64212,1.6,23.8
1585,65.4,5.0,7.43798,1.5,24.4
1586,65.9,5.0,7.2718,1.5,24.9
1587,66.4,5.0,7.11971,1.4,25.5
1588,66.9,4.9,6.96446,1.4,26.2
1589,67.4,4.9,6.85204,1.3,26.8
1590,67.9,4.9,6.73207,1.3,27.4
1591,63.94705882352942,5.0,6.59279,1.7529411764705882,22.78235294117647
1592,63.94705882352942,5.0,6.46392,1.7529411764705882,22.78235294117647
1593,63.94705882352942,4.984210526315789,6.33558,1.7529411764705882,22.78235294117647
1594,28.5,3.7,35.61408,15.4,1.8
1595,29.2,3.7,35.28258,15.2,1.9
1596,29.8,3.7,34.68515,15.0,2.0
1597,30.4,3.7,34.00716,14.7,2.1
1598,31.0,3.7,33.30741,14.5,2.3
1599,31.7,3.7,32.69903,14.3,2.4
1600,32.4,3.7,32.16833,14.1,2.6
1601,33.0,3.7,31.68452,13.9,2.7
1602,33.7,3.7,31.22226,13.7,2.9
1603,34.4,3.7,30.80348,13.4,3.1
1604,35.0,3.7,30.36912,13.2,3.3
1605,35.7,3.7,29.86678,13.0,3.5
1606,36.3,3.7,29.55377,12.8,3.7
1607,36.9,3.7,29.19957,12.5,3.9
1608,37.5,3.7,29.00441,12.3,4.1
1609,38.1,3.7,28.84927,12.1,4.4
1610,38.7,3.7,28.62425,11.9,4.6
1611,33.66470588235294,3.6,28.37379,13.647058823529411,3.0176470588235293
1612,33.66470588235294,3.6,28.18944,13.647058823529411,3.0176470588235293
1613,33.66470588235294,3.689473684210527,27.90086,13.647058823529411,3.0176470588235293
1614,22.9,3.9,29.78768,11.5,2.7
1615,23.2,3.9,29.37079,11.4,2.8
1616,23.5,3.9,29.02912,11.2,2.9
1617,23.9,3.9,28.62091,11.1,3.0
1618,24.4,3.9,28.3289,10.9,3.1
1619,24.9,3.9,28.00285,10.7,3.3
1620,25.4,3.9,27.48123,10.5,3.4
1621,25.9,3.9,26.83287,10.3,3.6
1622,26.4,3.9,26.27318,10.1,3.8
1623,27.0,4.0,25.83422,10.0,3.9
1624,27.5,4.0,25.44671,9.8,4.1
1625,28.1,4.0,25.05614,9.6,4.3
1626,28.6,4.0,24.91422,9.4,4.5
1627,29.2,4.0,24.79333,9.2,4.8
1628,29.8,4.0,24.7658,9.0,5.0
1629,30.4,4.0,24.76842,8.8,5.2
1630,30.9,4.0,24.72298,8.7,5.5
1631,26.58823529411765,4.0,24.67336,10.129411764705882,3.876470588235295
1632,26.58823529411765,4.0,24.55692,10.129411764705882,3.876470588235295
1633,26.58823529411765,3.952631578947368,24.18432,10.129411764705882,3.876470588235295
1634,57.9,4.6,13.84592,3.4,16.2
1635,58.4,4.5,13.65655,3.3,16.6
1636,58.9,4.5,13.4142,3.2,17.1
