,per_capita-Protein-Energy Malnutrition,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),per_capita-Lower Respiratory Infections,Maternal mortality ratio (per 100 000 live births),per_capita-Nutritional Deficiencies
2246,3.11487518266995e-05,4.68587,0.0005161638846994,141.0,3.666754076951322e-05
2247,3.15104794025536e-05,4.61628,0.0005253577451216,139.0,3.730185497470489e-05
2248,3.107245661774276e-05,5.11638,0.0005241360627404,136.0,3.700318121418864e-05
2249,3.05939824478589e-05,4.45995,0.0005222524690476,131.0,3.65753196356006e-05
2250,3.047002884033844e-05,4.37968,0.0005305981489256,127.0,3.643631592464423e-05
2251,2.91493634897661e-05,4.29934,0.0005225552253156,124.0,3.483223447762333e-05
2252,2.799753128376134e-05,4.21523,0.0005171526373251,121.0,3.347722431664352e-05
2253,2.706369292124444e-05,4.12233,0.0005136463385677,145.33333333333334,3.2428858607780206e-05
2254,2.5648556678795568e-05,4.027,0.0004975785922545,145.33333333333334,3.075952778715736e-05
2255,1.8109303825585257e-06,1.9363,0.0002046868740971,7.0,2.8974886120936416e-06
2256,1.8114235615485493e-06,1.87778,0.0001990495719347,6.0,2.89827769847768e-06
2257,1.8381412549937896e-06,1.82213,0.000199192377689,5.0,2.87371379301846e-06
2258,1.761527878820974e-06,1.76921,0.0002042336146562,5.0,2.74591110522093e-06
2259,1.866230466398987e-06,1.71674,0.0002113506003196,5.0,2.7993456995984803e-06
2260,1.8673175444027364e-06,1.66434,0.0002203953401713,4.0,2.775041350709622e-06
2261,1.920239081183245e-06,1.61085,0.0002278078228879,4.0,2.750612737911135e-06
2262,1.9730911900439896e-06,1.55682,0.0002358622823888,4.0,2.8038664279572483e-06
2263,2.0519109576616484e-06,1.50191,0.0002424631492376,4.0,2.831117650444553e-06
2264,2.130815437082217e-06,1.44627,0.0002508645393852,3.0,2.884396506294221e-06
2265,2.105882306449657e-06,1.39096,0.0002541357968585,3.0,2.781844528273004e-06
2266,2.185133454944681e-06,1.337,0.0002633866218013,3.0,2.835470792725836e-06
2267,2.3428175098223925e-06,1.28507,0.0002784048140838,3.0,2.993600151439724e-06
2268,2.475001959159445e-06,1.23629,0.0002908778618317,3.0,3.1002656119997264e-06
2269,2.5295804443090697e-06,1.19026,0.0002931444719018,2.0,3.0772215714275284e-06
2270,2.584729252482724e-06,1.14787,0.0003113162788545,2.0,3.133005154524514e-06
2271,2.797411071870667e-06,1.10885,0.0003133100400495,2.0,3.398723732179315e-06
2272,2.69713235650706e-06,1.07344,0.0003082586611728,2.0,3.299404630290189e-06
2273,2.6709466054730104e-06,1.04063,0.0003106415645169,3.7222222222222223,3.2732188792561405e-06
2274,2.6551856090412173e-06,1.00831,0.0003131015901354,3.7222222222222223,3.2861208032688334e-06
2275,9.481793843161648e-06,2.42959,0.0004992454717419,10.0,1.1223347814354604e-05
2276,8.857436005265553e-06,2.26115,0.0004853297272015,10.0,1.0397859658355217e-05
2277,9.7758577907884e-06,2.09981,0.0004796879239499,10.0,1.1596850908680358e-05
2278,1.011454724757883e-05,1.94734,0.0004874066730248,10.0,1.202295238863144e-05
2279,9.501959541606467e-06,1.80496,0.0004845049170265,10.0,1.1212312259095632e-05
2280,8.990923142560456e-06,1.67423,0.0005131451081996,9.0,1.0694466474835069e-05
2281,9.051591241454025e-06,1.5555,0.0005393239781366,9.0,1.1031626825522092e-05
2282,9.1141120656186e-06,1.44838,0.000559343393058,9.0,1.1651029857079448e-05
2283,8.991365479338123e-06,1.35282,0.0005846260762711,9.0,1.1707507134554848e-05
2284,8.965323250333118e-06,1.26701,0.0006069337062907,9.0,1.195376433377749e-05
2285,9.03522012637199e-06,1.19154,0.0006239890683151,9.0,1.2295351099805184e-05
2286,9.107548531384566e-06,1.12367,0.0006453348673666,9.0,1.2360244435450485e-05
2287,9.367934339869956e-06,1.06388,0.0006757897980226,9.0,1.2707000045170138e-05
2288,9.722879416849473e-06,1.01056,0.0006889354558224,8.0,1.3149036925644048e-05
2289,9.80225884732464e-06,0.96291,0.0006979948092415,8.0,1.3316276169950457e-05
2290,1.02537488768219e-05,0.92023,0.000712035102185,9.0,1.3856417401110677e-05
2291,1.0799518839899071e-05,0.88201,0.0007319673880376,9.0,1.449166203302696e-05
2292,1.1070607040131136e-05,1.06488,0.0007406236109847,8.0,1.4760809386841511e-05
2293,1.1347372216134411e-05,0.81466,0.0007505871573208,9.11111111111111,1.4945319504177032e-05
2294,1.1619938375593482e-05,0.7848,0.000763503728663,9.11111111111111,1.5216585968039085e-05
2295,0.0,2.91547,4.375649510474211e-05,14.0,1.562731968026504e-06
2296,0.0,2.86054,4.170154206345188e-05,14.0,1.489340787980424e-06
2297,0.0,2.80309,4.265077404046421e-05,13.0,1.4216924680154737e-06
2298,0.0,2.74226,4.214000541023295e-05,13.0,1.359355013233321e-06
2299,0.0,2.68154,3.876687419059007e-05,13.0,1.2114648184559397e-06
2300,0.0,2.62214,3.496036111996545e-05,12.0,1.0282459152931015e-06
2301,0.0,2.56112,3.4824102565018386e-05,11.0,8.929257067953432e-07
2302,0.0,2.49664,3.39047198523962e-05,11.0,7.884818570324697e-07
2303,0.0,2.42382,3.244104017258634e-05,11.0,7.052400037518768e-07
2304,0.0,2.34361,3.187708197191629e-05,10.0,6.375416394383258e-07
2305,0.0,2.25426,3.082339763404252e-05,10.0,5.815735402649533e-07
2306,0.0,2.15785,3.0282432349857263e-05,10.0,5.407577205331654e-07
2307,0.0,2.05745,2.9719341808811376e-05,10.0,5.124024449795065e-07
2308,4.896095070415639e-07,1.95281,2.98661799295354e-05,10.0,4.896095070415639e-07
2309,4.709960624729178e-07,1.84325,3.0143747998266736e-05,10.0,4.709960624729178e-07
2310,4.556188511388421e-07,1.73212,2.915960647288589e-05,9.0,4.556188511388421e-07
2311,4.428142974109091e-07,1.62659,2.878292933170909e-05,9.0,4.428142974109091e-07
2312,4.320947912269202e-07,1.53264,2.851825622097673e-05,9.0,4.320947912269202e-07
2313,0.0,1.45022,2.9382445803430573e-05,11.055555555555555,4.320947912269202e-07
2314,0.0,1.38152,2.9085759778216928e-05,11.055555555555555,4.155108539745275e-07
2315,1.871044745055007e-06,5.23706,0.0003158056237546,54.0,2.405628957927866e-06
2316,2.007539425843724e-06,4.6598,0.0003051906047154,49.0,2.542883272735384e-06
2317,2.0120047830271928e-06,4.14133,0.0002980896864098,47.0,2.5932506092350484e-06
2318,2.1071812827784377e-06,3.66445,0.0002852764787727,43.0,2.645185014551656e-06
2319,2.02268736040648e-06,3.2482,0.000274141560247,39.0,2.562070656514874e-06
2320,2.162438408798529e-06,2.95789,0.0002652591114792,35.0,2.703048010998162e-06
2321,2.1669961253206363e-06,2.82968,0.0002559764173035,32.0,2.6184536514291023e-06
2322,2.171341262830365e-06,2.80105,0.0002477590853442,30.0,2.5784677496110582e-06
2323,2.1758042588467293e-06,2.76469,0.0002508067700874,28.0,2.629096812773132e-06
2324,2.407797484060608e-06,2.66415,0.0002545905113335,28.0,2.9075290373562056e-06
2325,2.55017491923004e-06,2.51974,0.0002568845842745,27.0,3.051102135507369e-06
2326,2.64785146028095e-06,2.36315,0.000249811089494,24.0,3.0587249627383385e-06
2327,2.837722893979377e-06,2.22301,0.0002598804934195,23.0,3.249650410847352e-06
2328,2.891170823221884e-06,2.12975,0.0002581402520733,21.0,3.304195226539296e-06
2329,3.175352344459277e-06,2.08279,0.0002773601243486,21.0,3.589528737214835e-06
2330,3.276970971114193e-06,2.0425,0.0002888811451859,21.0,3.692361657593457e-06
2331,3.42596779886569e-06,1.9712,0.0002973647455691,21.0,3.796342696040359e-06
2332,3.3441758947342608e-06,1.86917,0.0003028801529105,19.0,3.7157509941491786e-06
2333,3.2048352324536663e-06,1.75788,0.0002980032297307,31.22222222222222,3.5764103318685845e-06
2334,3.1335711355257355e-06,1.64835,0.0002975489487196,31.22222222222222,3.5077288830511965e-06
2335,2.194806558747256e-06,4.63397,0.0002693477514765,56.0,4.253289728752446e-06
2336,2.2124756997560604e-06,4.59559,0.0002889506963421,53.0,4.253707150304996e-06
2337,2.238868319161825e-06,4.50423,0.0003112646957938,51.0,4.374404254362335e-06
2338,2.2937074195045903e-06,4.36396,0.0003308274498929,49.0,4.44882224568564e-06
2339,2.195008392039704e-06,4.18411,0.0003314880768816,45.0,4.229746330057461e-06
2340,2.241279573403811e-06,3.97531,0.0003546965004884,42.0,4.356487170803658e-06
2341,2.013099392601457e-06,3.75142,0.0003241160410178,36.0,3.878383794837073e-06
2342,1.8248980603455592e-06,3.5329,0.000308853386841,32.0,3.5507706445483363e-06
2343,1.7696964514302615e-06,3.34253,0.000313513453275,30.0,3.4825351855454945e-06
2344,1.6423732527719262e-06,3.18779,0.0003005328829974,27.0,3.2347612326334022e-06
2345,1.59982543393579e-06,3.05738,0.0003032207255189,25.0,3.170954447531924e-06
2346,1.4775851628192177e-06,2.94093,0.0002867524298419,23.0,2.8975084656259776e-06
2347,1.470139056904781e-06,2.83261,0.0002828026116853,22.0,2.867857470612282e-06
2348,1.4773306164034642e-06,2.72833,0.0002793683138053,20.0,2.903718797758533e-06
2349,1.6018270483198809e-06,2.62437,0.0002831430450571,19.0,3.159768424083053e-06
2350,1.720461933147496e-06,2.51376,0.0002710095164778,18.0,3.352695049210505e-06
2351,1.958813180964771e-06,2.38944,0.0002611208846443,18.0,3.658915187085138e-06
2352,1.947265088480158e-06,2.25072,0.0002416615433279,17.0,3.5898054875416657e-06
2353,1.843212755507936e-06,2.10081,0.0002427912543716,32.388888888888886,3.411430059589285e-06
2354,1.849256878378615e-06,1.94443,0.0002478605601378,32.388888888888886,3.427890798945725e-06
2355,0.0003967416224946,57.54996,0.0012003458272414,1160.0,0.0004085295638592
2356,0.0003710377350602,51.80416,0.0011255391950559,1100.0,0.000381257240752
2357,0.0003477328215187,46.5769,0.0010686010245699,961.0,0.0003566519425902
2358,0.0003240106628963,41.89752,0.0010184134336491,870.0,0.0003319240847852
2359,0.0003206835323558,37.66618,0.0010162100077617,758.0,0.0003278406931379
2360,0.0002930996720966,33.75951,0.0009584785869203,643.0,0.0002994465233561
2361,0.0002565632355332,30.04838,0.0008790511806626,541.0,0.0002623457995607
2362,0.0002280822610771,26.66102,0.0008168756812638,469.0,0.0002334071387676
2363,0.0001986443338332,23.61388,0.0007498488377917,427.0,0.0002035290305668
2364,0.000160613256028,22.70777,0.0006376141542897,424.0,0.0001650799050948
2365,0.0001482456184781,18.62325,0.0006041981277817,373.0,0.0001524062642683
2366,0.0001344716666263,16.68262,0.0005658539588449,349.0,0.0001385172497949
2367,0.0001242975009786,15.07713,0.0005397060796106,329.0,0.0001282325904796
2368,0.0001048899616893,13.7709,0.000478331523704,308.0,0.0001085527857483
2369,0.0001054539553663,12.67682,0.0004755560001031,291.0,0.0001091014788032
2370,0.000101170985046,11.78816,0.0004636806035951,275.0,0.0001047250009141
2371,9.416077687029442e-05,11.04999,0.0004436258350994,260.0,9.762540071261924e-05
2372,8.716738435230579e-05,10.42909,0.0004226979964715,248.0,9.06210447142404e-05
2373,8.574087246368064e-05,9.91386,0.0004258513385411,543.6666666666666,8.926961239870076e-05
2374,7.827231904797986e-05,9.49138,0.0004032275358444,543.6666666666666,8.163195283360091e-05
2375,3.26153605301953e-05,3.7062,0.0002348305958174,86.0,3.913843263623437e-05
2376,3.238341968911917e-05,3.64928,0.0002525906735751,86.0,3.8860103626943e-05
2377,3.219637211279033e-05,3.58718,0.0002511317024797,90.0,3.86356465353484e-05
2378,3.204963848007794e-05,3.52335,0.0002563971078406,92.0,3.204963848007794e-05
2379,3.1916862955373844e-05,3.45919,0.0002553349036429,89.0,3.1916862955373844e-05
2380,3.1772054571680935e-05,3.3988,0.0002541764365734,83.0,3.1772054571680935e-05
2381,2.529596276434281e-05,3.34354,0.0002466356369523,82.0,3.161995345542851e-05
2382,2.5177025963808024e-05,3.29616,0.0002391817466561,87.0,3.147128245476003e-05
2383,2.506501237584986e-05,3.25479,0.0002381176175705,93.0,3.133126546981233e-05
2384,2.4958350752182297e-05,3.22072,0.0002308647444576,100.0,3.119793844022787e-05
2385,2.4856762903767043e-05,3.19082,0.0002237108661339,109.0,3.10709536297088e-05
2386,2.4759063364632915e-05,3.16748,0.0002290213361228,116.0,2.4759063364632915e-05
2387,2.466425779082243e-05,3.14433,0.0002404765134605,116.0,2.466425779082243e-05
2388,2.457289241373379e-05,3.13311,0.0002518721472407,108.0,3.071611551716724e-05
2389,2.448549846353497e-05,3.12292,0.0002693404830988,104.0,3.060687307941872e-05
2390,2.4401849660204243e-05,3.11429,0.0002806212710923,115.0,3.0502312075255303e-05
2391,3.040179005739857e-05,3.10944,0.0003040179005739,117.0,3.648214806887829e-05
2392,3.0304132271476537e-05,3.10892,0.0003151629756233,117.0,3.6364958725771846e-05
2393,3.0304132271476537e-05,3.09978,0.0003212238020776,99.44444444444444,3.6364958725771846e-05
2394,3.01190304081731e-05,3.08002,0.0003252855284082,99.44444444444444,3.614283648980772e-05
2395,7.416953301007778e-05,3.8358,0.0002966781320403,80.0,7.416953301007778e-05
2396,6.50527391849821e-05,3.87612,0.0002880907021049,75.0,7.434598763997956e-05
2397,6.526076336447204e-05,3.91623,0.0002983349182375,72.0,7.458372955939662e-05
2398,6.549278643737954e-05,3.96004,0.0002900394827941,69.0,6.549278643737954e-05
2399,5.6349139266897695e-05,4.01146,0.0002911372195456,64.0,6.574066247804732e-05
2400,5.656641840294145e-05,4.06966,0.0002922598284151,59.0,6.59941548034317e-05
2401,5.677248426929082e-05,4.12802,0.000293324502058,62.0,6.623456498083928e-05
2402,5.697626938380165e-05,4.18927,0.0002943773918163,67.0,6.647231428110193e-05
2403,5.717661857477749e-05,4.2552,0.0003049419657321,70.0,6.670605500390706e-05
2404,5.737563830397613e-05,4.3205,0.0003060034042878,67.0,6.693824468797216e-05
2405,5.757218112208181e-05,4.38371,0.0003166469961714,63.0,6.716754464242878e-05
2406,5.776506946249603e-05,4.45197,0.0003273353936208,64.0,5.776506946249603e-05
2407,5.795029796111535e-05,4.52288,0.0003283850217796,71.0,5.795029796111535e-05
2408,5.812826971517148e-05,4.5892,0.0003390815733385,73.0,6.781631466770006e-05
2409,5.829883985308692e-05,4.65863,0.0003595095124273,69.0,6.801531316193474e-05
2410,6.82081713389264e-05,4.73076,0.0003702729301256,64.0,6.82081713389264e-05
2411,6.839276990718124e-05,4.78969,0.0003712750366389,67.0,7.816316560820714e-05
2412,6.85676223687175e-05,4.82225,0.0003820196103399,68.0,7.836299699281999e-05
2413,6.85676223687175e-05,4.80837,0.0003820196103399,68.0,7.836299699281999e-05
2414,6.888950124001103e-05,4.76957,0.00038381293548,68.0,7.87308585600126e-05
2415,2.270031610190172e-05,4.54156,0.000323479504452,88.0,2.270031610190172e-05
2416,2.249895942312668e-05,4.4251,0.0003206101717795,85.0,2.249895942312668e-05
2417,2.229294038310418e-05,4.32769,0.0003176744004592,84.0,2.229294038310418e-05
2418,2.2088708252341404e-05,4.25436,0.0003147640925958,80.0,2.2088708252341404e-05
2419,2.1885190291729583e-05,4.20748,0.0003118639616571,74.0,2.1885190291729583e-05
2420,2.168127442531072e-05,4.1808,0.000314378479167,72.0,2.168127442531072e-05
2421,2.14762794493482e-05,4.16726,0.0003167751218778,66.0,2.14762794493482e-05
2422,2.1281576539190024e-05,4.16284,0.000313903253953,62.0,2.1281576539190024e-05
2423,2.110784525838641e-05,4.15946,0.0003113407175611,60.0,2.110784525838641e-05
2424,2.0953708020555583e-05,10.28149,0.0003143056203083,58.0,2.0953708020555583e-05
2425,2.0833224826954022e-05,4.13453,0.000317706678611,58.0,2.0833224826954022e-05
2426,2.0708113956751105e-05,4.1029,0.0003157987378404,54.0,2.0708113956751105e-05
2427,2.058460271716756e-05,4.05903,0.000319061342116,52.0,2.058460271716756e-05
2428,2.046287012216333e-05,4.00343,0.0003171744868935,48.0,2.046287012216333e-05
2429,2.034298268812173e-05,3.93447,0.0003204019773379,47.0,2.034298268812173e-05
2430,2.022520768760144e-05,3.85444,0.0003185470210797,45.0,2.52815096095018e-05
2431,2.010797985180419e-05,3.77289,0.0003167006826659,44.0,2.513497481475524e-05
2432,1.998920582885242e-05,3.6876,0.0003198272932616,43.0,2.4986507286065525e-05
2433,1.998920582885242e-05,3.59975,0.0003198272932616,62.22222222222222,2.4986507286065525e-05
2434,1.9749087839005435e-05,3.51247,0.0003110481334643,62.22222222222222,1.9749087839005435e-05
2435,5.067590394551327e-06,3.96198,0.0001498223715722,24.0,5.208356794399975e-06
2436,4.725619519543052e-06,3.80407,0.0001458518878895,24.0,4.863258923024888e-06
2437,4.444635997780376e-06,3.65308,0.0001435752113222,23.0,4.579321937107054e-06
2438,4.045220286427978e-06,3.51081,0.0001424621057394,23.0,4.177129643594108e-06
2439,3.577580038655106e-06,3.37459,0.0001414221699617,22.0,3.749993534493906e-06
2440,3.2991842386294885e-06,3.2408,0.0001441489728878,22.0,3.426075940115238e-06
2441,3.073958272927284e-06,3.10784,0.0001478407769371,21.0,3.240118179572002e-06
2442,2.938953046959572e-06,2.97957,0.0001531929275727,21.0,3.0614094239162203e-06
2443,2.7691479355881744e-06,2.85256,0.0001584434210101,20.0,2.929678250694735e-06
2444,2.605722039260177e-06,2.72802,0.0001593438507644,20.0,2.763644587094127e-06
2445,2.5260596081669606e-06,2.60546,0.000161318052823,19.0,2.720371885718265e-06
2446,2.449132287737532e-06,2.48882,0.0001598824171588,18.0,2.602203055721127e-06
2447,2.3365803257524616e-06,2.37412,0.0001579829794444,18.0,2.525014222990564e-06
2448,2.264325982168099e-06,2.26575,0.0001576490564961,17.0,2.449926472509746e-06
2449,2.2306747322989195e-06,2.15967,0.0001576099687903,17.0,2.413516923470962e-06
2450,2.161981724336088e-06,2.05556,0.0001564554107844,17.0,2.342146868030762e-06
2451,2.1306612379312247e-06,1.95876,0.0001570297332355,17.0,2.30821634109216e-06
2452,2.0999749052998816e-06,1.87713,0.0001575331174792,17.0,2.274972814074872e-06
2453,2.0999749052998816e-06,1.80577,0.0001607180794189,20.0,2.274972814074872e-06
2454,2.0746958529890927e-06,1.74638,0.000159819603495,20.0,2.244752890119346e-06
2455,9.87403373075527e-05,32.71293,0.0008188583695002,553.0,0.0001024364996666
2456,0.0001149626870433,31.52151,0.0009479018331865,545.0,0.0001192853664129
2457,0.0001040868738329,30.03761,0.0009100080732506,537.0,0.000108198205073
2458,8.632691102781367e-05,28.40001,0.000823035301066,532.0,9.003779634348892e-05
2459,8.898082729353787e-05,26.7021,0.0008503563035691,526.0,9.278342675052666e-05
2460,8.108016551460636e-05,25.08354,0.0008126528004774,519.0,8.478245617737378e-05
2461,7.218745378448359e-05,23.55702,0.0007615280705104,514.0,7.561207706015198e-05
2462,6.670002838261734e-05,22.15189,0.0007277324149324,504.0,7.00350298017482e-05
2463,6.180362466718577e-05,20.81041,0.0006986459535337,492.0,6.505194795536428e-05
2464,5.746136680771628e-05,19.55795,0.0006758789174078,472.0,6.0625905849300656e-05
2465,4.6822056385765706e-05,18.39194,0.000595378557543,447.0,4.949992096242128e-05
2466,4.365776456901917e-05,17.2626,0.0005767253971689,423.0,4.626773962477575e-05
2467,3.824325889313831e-05,16.18409,0.0005397234117983,400.0,4.063346257395946e-05
2468,3.646504130323802e-05,15.14862,0.0005229913965058,381.0,3.887098217273001e-05
2469,3.872123985410013e-05,14.16979,0.0005409973227342,364.0,4.12879887080651e-05
2470,3.6777769398234126e-05,13.22253,0.0005281974585559,346.0,3.921054013663872e-05
2471,3.5614388352558704e-05,12.35832,0.0005223443625041,330.0,3.798868090939595e-05
2472,3.2654960056643745e-05,11.5808,0.0004973234522196,315.0,3.490467546764425e-05
2473,2.897360756591564e-05,10.92642,0.0004712131188131,455.55555555555554,3.1086976588370664e-05
2474,2.575273253725741e-05,10.3929,0.0004417634144585,455.55555555555554,2.763866497054141e-05
2475,7.89023629285138e-07,2.43355,0.0001480734344291,13.0,1.841055134998656e-06
