,per_capita-Meningitis,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),Prevalence of anaemia in children aged 6–59 months (%),Maternal mortality ratio (per 100 000 live births),Mean hemoglobin level of children aged 6-59 months,per_capita-Malaria
1547,3.5846758691270685e-05,11.41583,41.8,238.0,112.0,2.5391454072983405e-05
1548,3.248233056753392e-05,10.71258,41.6,223.0,112.0,2.322266167271656e-05
1549,2.994989252763204e-05,10.07264,41.5,209.0,112.0,1.0851410336098562e-05
1550,2.763897739772759e-05,9.48107,41.4,196.0,112.0,2.9918480688261826e-06
1551,2.525711036767898e-05,8.96151,41.3,185.0,112.0,3.0869801560496533e-06
1552,2.399425484929504e-05,8.51924,41.3,340.44444444444446,112.0,3.3676147156905308e-06
1553,2.2067291071110893e-05,8.15537,41.4,340.44444444444446,112.0,3.1330104607132747e-06
1554,9.25856564617634e-06,3.55632,27.4,34.0,117.0,0.0
1555,8.904976270358473e-06,3.40155,26.5,35.0,117.0,0.0
1556,8.54625983621093e-06,3.25546,25.7,33.0,117.0,0.0
1557,7.74879108096927e-06,3.11685,25.0,34.0,118.0,0.0
1558,7.371094728973519e-06,2.98307,24.3,32.0,118.0,0.0
1559,7.422812573545882e-06,2.85454,23.5,30.0,118.0,0.0
1560,7.913009647277596e-06,2.72911,22.8,32.0,118.0,0.0
1561,7.965271416623522e-06,2.60498,22.3,32.0,119.0,0.0
1562,7.125606177544275e-06,2.48309,21.7,29.0,119.0,0.0
1563,6.273798421960446e-06,2.36334,21.3,28.0,119.0,0.0
1564,5.410355149237884e-06,2.24371,20.9,26.0,119.0,0.0
1565,4.98932284910292e-06,2.12788,20.6,26.0,119.0,0.0
1566,4.562918077368839e-06,2.01587,20.3,23.0,119.0,0.0
1567,4.590434544305267e-06,1.90928,20.0,27.0,119.0,0.0
1568,4.618585650516242e-06,1.8075,19.7,24.0,119.0,0.0
1569,4.64762195127619e-06,1.71216,19.5,23.0,119.0,0.0
1570,4.210037852918118e-06,1.6214,19.3,26.0,119.0,0.0
1571,4.238483451783248e-06,1.53752,19.2,19.0,119.0,0.0
1572,3.7675408460295535e-06,1.45886,19.2,28.5,120.0,0.0
1573,3.821824625067061e-06,1.38937,19.4,28.5,119.0,0.0
1574,1.160492101400635e-05,3.70503,26.1,28.0,117.0,0.0
1575,1.153611196321029e-05,3.55494,25.3,27.0,117.0,0.0
1576,1.1211162772265044e-05,3.40484,24.6,26.0,118.0,0.0
1577,9.856095813701117e-06,3.24707,24.0,25.0,118.0,0.0
1578,1.0065833129650767e-05,3.09369,23.6,24.0,118.0,0.0
1579,1.001955611824926e-05,2.93759,23.0,24.0,118.0,0.0
1580,1.0386645474447683e-05,3.75062,22.5,24.0,118.0,0.0
1581,1.001140016105519e-05,2.65606,22.1,23.0,119.0,0.0
1582,9.65818925296135e-06,2.53941,21.7,23.0,119.0,0.0
1583,9.51378462011336e-06,2.44449,21.5,23.0,119.0,0.0
1584,9.211569634497038e-06,2.3616,21.2,23.0,119.0,0.0
1585,9.413239020723849e-06,3.22877,21.2,25.0,119.0,0.0
1586,9.419632301030191e-06,2.22324,21.3,25.0,119.0,0.0
1587,9.681519165898398e-06,2.36518,21.5,27.0,119.0,0.0
1588,9.66908756446562e-06,2.34626,21.6,28.0,119.0,0.0
1589,8.672120145479632e-06,2.24154,21.8,29.0,119.0,0.0
1590,8.393961719697318e-06,1.98618,22.0,29.0,118.0,0.0
1591,8.353822076478525e-06,2.21056,22.3,29.0,118.0,0.0
1592,8.115141445721996e-06,1.89661,22.5,25.666666666666668,118.0,0.0
1593,8.044203370710488e-06,1.85471,22.8,25.666666666666668,118.0,0.0
1594,9.288617164947056e-05,12.84309,48.5,614.0,109.0,0.0
1595,9.831747075445392e-05,12.60094,48.7,633.0,109.0,0.0
1596,0.00010386178904,12.36026,48.8,653.0,109.0,0.0
1597,0.0001095338581614,12.11811,49.0,671.0,109.0,0.0
1598,0.0001148114572483,11.88631,49.2,680.0,109.0,0.0
1599,0.0001186192716776,11.65227,49.5,679.0,109.0,0.0
1600,0.0001208838275154,11.43161,49.9,668.0,109.0,0.0
1601,0.0001262483325568,11.21125,49.8,652.0,109.0,0.0
1602,0.0001111999202284,10.98993,49.9,623.0,109.0,0.0
1603,0.0001101175596278,10.78435,49.2,607.0,109.0,0.0
1604,0.000109921481679,10.56838,48.7,594.0,109.0,0.0
1605,0.0001106559037781,10.35275,48.7,585.0,109.0,0.0
1606,0.0001103345104074,10.1407,49.0,586.0,109.0,0.0
1607,0.0001089774148181,9.93416,49.3,583.0,109.0,0.0
1608,0.0001071056349922,9.73016,49.7,579.0,109.0,0.0
1609,9.2416649167403e-05,9.51394,50.3,574.0,109.0,0.0
1610,8.704245111542342e-05,9.29526,50.3,559.0,109.0,0.0
1611,8.375714106234698e-05,9.07052,50.5,544.0,109.0,0.0
1612,8.324642678757657e-05,8.84915,50.7,615.7777777777778,109.0,0.0
1613,8.23902112291755e-05,8.61006,51.4,615.7777777777778,109.0,0.0
1614,0.0003606765646364,28.04697,81.0,894.0,95.0,0.0021871303834245
1615,0.0003272639613343,27.22333,79.6,913.0,96.0,0.0022438291898556
1616,0.0002938572928732,30.32083,78.2,1010.0,97.0,0.0021841333770668
1617,0.0002722333205641,33.57011,76.9,878.0,98.0,0.0021193761163281
1618,0.0002546549639834,24.85484,75.6,837.0,99.0,0.0020157800238917
1619,0.0002474332638358,24.07654,74.4,816.0,99.0,0.0019658146202684
1620,0.0002307242295194,23.30562,73.3,782.0,100.0,0.0017881932265544
1621,0.0002152946677565,22.51439,72.5,754.0,101.0,0.001689634999084
1622,0.000186317115218,21.72442,71.8,738.0,101.0,0.0015652381676278
1623,0.0001855783570427,21.01905,71.4,724.0,101.0,0.0013922562756181
1624,0.0001837139858173,20.34602,71.3,708.0,101.0,0.0012786710504749
1625,0.0001790446935694,19.72272,71.4,694.0,101.0,0.0012638759637516
1626,0.0001787603854639,19.17713,71.6,683.0,101.0,0.0010362958173156
1627,0.0001704387519572,18.65055,71.9,674.0,101.0,0.0009421753950106
1628,0.0001334209773941,23.05469,72.2,688.0,101.0,0.0010104317610347
1629,0.0001232223918681,17.57884,72.5,691.0,101.0,0.0010060381355427
1630,0.0001125596054274,17.07686,72.7,661.0,101.0,0.0010658278340369
1631,0.0001012407668874,16.55985,72.7,661.0,100.0,0.0010616660689072
1632,9.828980283020152e-05,16.03092,72.6,767.0,100.0,0.0010544021573817
1633,9.35240646944058e-05,15.53356,72.3,767.0,101.0,0.0009930437147065
1634,1.1511200105044578e-05,4.85639,33.2,70.0,115.0,0.0
1635,1.1045746530588147e-05,4.70032,32.7,68.0,115.0,0.0
1636,1.078219428435881e-05,4.55134,32.3,66.0,115.0,0.0
1637,1.034457601212602e-05,4.42901,32.0,64.0,115.0,0.0
1638,9.569240632909577e-06,4.33135,31.6,61.0,115.0,0.0
1639,9.000382862440226e-06,4.23219,31.0,57.0,116.0,0.0
1640,8.62473085766353e-06,4.11941,30.4,55.0,116.0,0.0
1641,8.099314120327709e-06,4.001,29.5,53.0,116.0,0.0
1642,7.919781982948548e-06,3.88499,28.8,52.0,116.0,0.0
1643,7.747823217443292e-06,3.77138,28.1,53.0,116.0,0.0
1644,7.428668531881524e-06,3.66043,27.5,53.0,117.0,0.0
1645,7.426537899593208e-06,7.61542,27.1,56.0,117.0,0.0
1646,9.577529692394374e-06,2.95639,23.8,17.0,118.0,0.0
1647,9.051642914332784e-06,2.85587,23.2,16.0,118.0,0.0
1648,9.358059160549063e-06,2.76796,22.6,14.0,118.0,0.0
1649,9.115785391208071e-06,2.69,22.1,14.0,119.0,0.0
1650,8.86942788586931e-06,2.61872,21.5,13.0,119.0,0.0
1651,8.897249832272938e-06,2.54959,20.7,14.0,119.0,0.0
1652,8.923825666372738e-06,2.47773,20.0,14.0,119.0,0.0
1653,8.949949922233326e-06,2.40421,19.3,14.0,120.0,0.0
1654,8.134174612680055e-06,2.32357,18.6,13.0,120.0,0.0
1655,6.750714942904422e-06,2.23828,18.0,11.0,120.0,0.0
1656,6.487427506523391e-06,2.14981,17.5,10.0,120.0,0.0
1657,6.222516628968587e-06,2.05962,17.1,10.0,120.0,0.0
1658,5.956160953621077e-06,1.97007,17.0,10.0,120.0,0.0
1659,6.2573630675641625e-06,1.88195,17.1,10.0,120.0,0.0
1660,5.419686240101228e-06,1.79608,17.3,9.0,120.0,0.0
1661,5.435846143810746e-06,1.71178,17.5,9.0,120.0,0.0
1662,5.165735447190543e-06,1.62918,17.5,8.0,120.0,0.0
1663,4.894647041243448e-06,1.54989,17.6,8.0,120.0,0.0
1664,4.606726627052656e-06,1.47381,17.6,11.88888888888889,120.0,0.0
1665,4.639450874594483e-06,1.40095,17.8,11.88888888888889,120.0,0.0
1666,4.558124058462499e-06,1.01772,9.9,10.0,123.0,0.0
1667,4.496615172928578e-06,0.96008,9.7,10.0,123.0,0.0
1668,4.436695017147826e-06,0.90513,9.5,9.0,123.0,0.0
1669,4.378628788608559e-06,0.85434,9.4,8.0,123.0,0.0
1670,4.322548574639607e-06,0.80709,9.4,8.0,123.0,0.0
1671,2.134148293428317e-06,0.76318,9.3,9.0,123.0,0.0
1672,2.1078680390292844e-06,0.72177,9.3,9.0,123.0,0.0
1673,2.082370237098675e-06,0.68222,9.3,8.0,123.0,0.0
1674,2.057587766406176e-06,0.64563,9.4,6.0,123.0,0.0
1675,2.0334502567230947e-06,0.61178,9.4,7.0,123.0,0.0
1676,2.009896731505935e-06,0.5798,9.5,8.0,123.0,0.0
1677,1.986878653373124e-06,0.54993,9.6,8.0,123.0,0.0
1678,1.964350958799703e-06,0.52259,9.7,7.0,123.0,0.0
1679,1.942268025218408e-06,0.49592,9.9,6.0,123.0,0.0
1680,1.920594923483498e-06,0.47068,10.1,6.0,123.0,0.0
1681,1.8992991586104728e-06,0.44768,10.3,5.0,123.0,0.0
1682,1.878364620626697e-06,0.42753,10.6,5.0,123.0,0.0
1683,1.8577864474478656e-06,0.4107,11.0,5.0,123.0,0.0
1684,1.8577864474478656e-06,0.39581,11.3,7.444444444444445,123.0,0.0
1685,1.8176299196425808e-06,0.38105,11.7,7.444444444444445,123.0,0.0
1686,0.0001800921385684,26.85981,64.4,559.0,103.0,0.0004287908061152
1687,0.0001756351088789,26.05521,62.5,552.0,104.0,0.0004701474546097
1688,0.000173682887333,25.26598,61.0,547.0,105.0,0.0004794963016904
1689,0.0001688561702747,24.52084,59.6,543.0,105.0,0.0005145733722114
1690,0.0001637199329947,23.82676,58.4,539.0,106.0,0.0005397861386566
1691,0.0001637163144672,23.19701,57.2,526.0,106.0,0.0005872053133643
1692,0.0001590702581855,22.61649,56.2,513.0,107.0,0.0005705228080892
1693,0.0001559992135253,22.07321,55.2,503.0,107.0,0.000480029221316
1694,0.0001421475668367,21.57753,54.1,491.0,108.0,0.0003329915272266
1695,0.0001378455119302,21.1058,53.2,474.0,108.0,0.0002665884751274
1696,0.0001311446508112,20.70767,52.3,453.0,108.0,0.0002511060601703
1697,0.0001278378124455,20.34638,51.6,432.0,108.0,0.0002267604721652
1698,9.851446387144752e-05,19.98098,51.0,413.0,109.0,0.0002275794805839
1699,9.398265921053706e-05,19.69289,50.6,394.0,109.0,0.0002356015427601
1700,9.211555951224686e-05,19.45553,50.2,378.0,109.0,0.0002416049987932
1701,8.884068504200339e-05,19.20856,49.9,363.0,109.0,0.0002293631201951
1702,8.498992735332221e-05,18.97896,49.7,348.0,109.0,0.0002118046751713
1703,8.207281444922934e-05,18.75863,49.6,335.0,109.0,0.0002085921577318
1704,8.096165122839478e-05,18.49304,49.5,464.6111111111111,109.0,0.000220814953161
1705,7.550099292500629e-05,18.19443,49.5,464.6111111111111,109.0,0.000214474989499
1706,0.0003647839830597,24.93081,76.4,749.0,97.0,0.0013113581699961
1707,0.0003451327054215,23.86356,75.3,735.0,98.0,0.0012265980072997
1708,0.0002951022970467,22.8425,74.0,714.0,99.0,0.0010991095888102
1709,0.0002827269980136,21.8904,72.5,687.0,99.0,0.0009781353880975
1710,0.0002634675526238,21.00801,71.2,654.0,100.0,0.0008568403162889
1711,0.0002456990802182,20.17332,69.9,610.0,101.0,0.0008131416618626
1712,0.0002342721371832,19.40376,68.9,566.0,101.0,0.0008405938329555
1713,0.0002193525894741,18.68236,68.0,526.0,102.0,0.0008803612895936
1714,0.0002050783246707,17.99519,67.0,493.0,102.0,0.0008642146939611
1715,0.0002046077396819,17.35344,65.9,466.0,102.0,0.0007783078800196
1716,0.0002048875222527,16.7276,64.8,444.0,103.0,0.0006038517559475
1717,0.0001612166618427,16.11055,63.4,428.0,104.0,0.0005271029139155
1718,0.0001539541276737,15.51243,61.7,413.0,104.0,0.0004776682584449
1719,0.0001479358008691,14.9351,60.0,396.0,105.0,0.0004632977357597
1720,0.0001433148854809,14.36053,58.6,381.0,106.0,0.0004295966640052
1721,0.0001403888981339,13.82661,57.6,370.0,106.0,0.0003919260634275
1722,0.0001356262448434,13.32063,56.8,358.0,106.0,0.0003615967143717
1723,0.0001297672056598,12.87111,56.2,349.0,107.0,0.0003549467526358
1724,0.0001287504729145,12.44677,55.6,518.8333333333334,107.0,0.0003796694120234
1725,0.0001203075485496,12.04442,55.1,518.8333333333334,107.0,0.000359348338344
1726,1.7148076970590487e-05,3.35388,20.2,38.0,120.0,2.591648912431812e-06
1727,1.588213952724979e-05,3.25159,19.8,36.0,120.0,2.4434060811153525e-06
1728,1.3589973531673368e-05,3.16445,19.6,34.0,120.0,2.5120860164608348e-06
1729,1.3223262202096785e-05,3.09221,19.4,33.0,120.0,1.4067300214996575e-06
1730,1.2600359310432972e-05,3.02742,19.4,32.0,120.0,1.373870952850947e-06
1731,1.2168766934225504e-05,2.96336,19.5,31.0,120.0,1.270788951991904e-06
1732,1.127414568269454e-05,2.89957,19.6,30.0,120.0,9.836502944632822e-07
1733,1.0745267992189046e-05,2.8371,19.7,30.0,120.0,8.923405945070487e-07
1734,1.0636836541941778e-05,2.77894,19.8,29.0,120.0,1.0600283839048507e-06
1735,1.0604695557883556e-05,2.72643,19.9,29.0,119.0,6.470661696335729e-07
1736,9.619898023422188e-06,2.68176,20.1,30.0,119.0,4.597745378841487e-07
1737,9.293871808895162e-06,2.64574,20.2,30.0,119.0,1.740425432377371e-07
1738,9.252928174796174e-06,2.62117,20.4,30.0,119.0,1.7135052175548477e-07
1739,8.572858088282348e-06,2.60862,20.8,30.0,119.0,2.700112783710976e-07
1740,8.911544014115885e-06,2.6052,21.3,30.0,119.0,2.327642093239224e-07
1741,9.241705601994215e-06,2.60815,21.8,30.0,119.0,1.638600284041528e-07
1742,9.014550647913558e-06,2.61373,22.5,29.0,118.0,9.69306521281028e-08
1743,8.986045245311387e-06,2.61974,23.1,29.0,118.0,1.593270433565849e-07
1744,9.04977606265402e-06,2.62214,23.8,31.11111111111111,118.0,1.593270433565849e-07
1745,9.02800860558467e-06,2.61632,24.6,31.11111111111111,118.0,1.551204227763689e-07
1746,1.0000633373446985e-05,4.9471,44.9,125.0,110.0,0.0
1747,9.806709750811504e-06,4.7194,42.5,111.0,111.0,0.0
1748,6.4132369210049546e-06,4.51132,40.3,105.0,112.0,0.0
1749,6.279632013564005e-06,4.31977,38.5,97.0,113.0,0.0
1750,6.1237174639236495e-06,6.89274,37.0,89.0,113.0,0.0
1751,5.947990768718327e-06,3.97384,35.8,75.0,114.0,0.0
1752,5.7451618555723765e-06,3.81187,34.8,71.0,114.0,0.0
1753,5.479932487231757e-06,3.65235,34.1,71.0,114.0,0.0
1754,5.1823540843428125e-06,3.496,33.6,72.0,114.0,0.0
1755,5.046248870901815e-06,3.33768,33.4,71.0,114.0,0.0
1756,5.054972829521042e-06,3.1784,33.4,67.0,114.0,0.0
1757,5.0633039577315385e-06,3.02154,33.6,62.0,114.0,0.0
1758,5.070338267617524e-06,2.86236,33.9,60.0,114.0,0.0
1759,5.076296740002233e-06,2.70055,34.4,58.0,114.0,0.0
1760,5.081365362873004e-06,2.54408,35.0,56.0,114.0,0.0
1761,5.085784469539966e-06,2.39068,35.6,54.0,114.0,0.0
1762,5.089576547231271e-06,2.24253,36.3,54.0,113.0,0.0
1763,5.092829550634185e-06,2.10046,36.8,53.0,113.0,0.0
1764,5.092829550634185e-06,1.96849,37.3,75.05555555555556,113.0,0.0
1765,5.099218034914346e-06,1.85108,37.8,75.05555555555556,113.0,0.0
1766,0.0006007068568427,32.71536,85.0,836.0,92.0,0.00194806032415
1767,0.0005868489235439,32.00219,84.5,797.0,92.0,0.0019626052574958
1768,0.0006094643086809,31.2964,84.0,764.0,92.0,0.0020529980822106
1769,0.0005989861495517,30.60709,83.6,739.0,93.0,0.0021322067094085
1770,0.000580942859015,29.9541,83.1,715.0,93.0,0.0022141101221112
1771,0.0005572851559409,29.30632,82.7,691.0,93.0,0.002281556086523
1772,0.0005432034768236,28.68607,82.3,675.0,93.0,0.0022807154409987
1773,0.0005143007643713,28.08282,82.0,663.0,94.0,0.002153061765509
1774,0.0005234026315771,27.52108,81.9,661.0,94.0,0.0020955188048253
1775,0.0005173609755099,26.96883,81.8,661.0,94.0,0.0019879902329984
1776,0.0005000596534417,26.43625,81.8,660.0,94.0,0.0019280456271272
1777,0.0004024744800529,25.93434,81.7,663.0,94.0,0.0020184458877687
1778,0.0003862108749909,25.44742,81.8,663.0,94.0,0.0022264406721816
1779,0.0003770060371242,24.96652,81.8,663.0,94.0,0.0022348869615371
1780,0.0003678737121481,24.4856,81.7,642.0,94.0,0.0021001389730622
1781,0.0003672840215036,24.00032,81.4,620.0,95.0,0.0017743896344598
1782,0.00039363602545,23.52478,81.0,590.0,95.0,0.0013240822566035
1783,0.0003971656251309,23.06378,80.4,562.0,96.0,0.0009560477690548
1784,0.0003838804742219,22.60071,79.8,681.3888888888889,96.0,0.0010394422845338
1785,0.0003589835695628,22.12376,79.0,681.3888888888889,97.0,0.0010322211265386
1786,1.0257804265707904e-05,1.20029,15.1,9.0,121.0,0.0
1787,5.10369430912566e-06,1.18946,14.9,10.0,121.0,0.0
1788,7.623597575695971e-06,1.17487,14.7,9.0,121.0,0.0
1789,5.061010481352707e-06,1.16129,14.7,10.0,121.0,0.0
1790,1.0079349680358624e-05,1.14513,14.6,9.0,121.0,0.0
1791,5.018392408175965e-06,1.12795,14.6,8.0,121.0,0.0
1792,4.997326430359758e-06,1.10794,14.6,8.0,121.0,0.0
1793,4.976609933313427e-06,1.0873,14.7,8.0,121.0,0.0
1794,4.956236432302767e-06,1.0649,14.8,8.0,121.0,0.0
1795,4.936260535831081e-06,1.04197,14.9,7.0,121.0,0.0
1796,4.916771352923389e-06,1.01703,15.0,8.0,121.0,0.0
1797,4.897963182010761e-06,0.99396,15.0,7.0,121.0,0.0
1798,4.880000780800125e-06,0.97065,15.2,7.0,121.0,0.0
1799,4.8629026179436245e-06,0.94725,15.3,7.0,121.0,0.0
1800,4.846663677890732e-06,0.92531,15.5,6.0,121.0,0.0
1801,2.4156631599289795e-06,0.90287,15.8,7.0,121.0,0.0
1802,4.817002090578908e-06,0.88056,16.1,6.0,121.0,0.0
1803,4.803789228943791e-06,0.85833,16.4,6.0,121.0,0.0
1804,4.803789228943791e-06,0.83513,16.9,7.777777777777778,120.0,0.0
1805,4.781108882583138e-06,0.81027,17.4,7.777777777777778,120.0,0.0
1806,0.000179537736313,12.94391,73.8,834.0,98.0,0.0004718363671478
1807,0.0001633024669585,12.51372,73.6,835.0,99.0,0.0003523279955382
1808,0.0001588239428993,12.09199,73.3,836.0,99.0,0.0002598937247444
1809,0.0001489306998038,11.70833,73.0,836.0,99.0,0.0003052708871601
1810,0.0001423434059959,11.34991,72.6,830.0,99.0,0.000176303507934
1811,0.0001412998244851,11.03855,72.2,826.0,100.0,0.0001716035274919
1812,0.0001381870206637,10.69846,71.7,821.0,100.0,3.403113195451103e-05
1813,0.0001287963046193,10.38211,71.2,820.0,100.0,0.0001586475314712
1814,0.0001211155858409,10.07013,70.7,819.0,100.0,0.0002360117226793
1815,0.0001112003696453,9.79859,70.3,822.0,101.0,0.0001185498193633
1816,0.0001032741976749,9.52676,69.9,824.0,101.0,0.0001878279969797
1817,9.90360290026249e-05,9.2758,69.5,822.0,101.0,0.0001931964381158
1818,0.0001015127181146,8.98059,69.2,812.0,101.0,0.0001137180595888
1819,8.552453594212258e-05,8.70228,68.9,805.0,101.0,0.0001149054139358
1820,7.449941793775375e-05,8.46143,68.6,796.0,102.0,0.0002886141572779
1821,7.145434901195596e-05,8.20757,68.2,785.0,102.0,0.0003308586588491
1822,6.580927872758575e-05,7.97391,67.7,777.0,102.0,0.0004212337716902
1823,6.25237623554271e-05,7.74472,67.1,766.0,102.0,0.0003442797807996
1824,5.93310595968521e-05,7.51357,66.3,814.7777777777778,103.0,0.0004552262016601
1825,5.531822253628697e-05,7.29604,65.5,814.7777777777778,103.0,0.0005090806009445
1826,1.0118624002050708e-05,2.79093,30.7,59.0,115.0,0.0
1827,9.182905103858655e-06,2.72772,29.6,54.0,116.0,0.0
1828,9.093990525715324e-06,2.66554,28.8,54.0,116.0,0.0
1829,9.82797763152291e-06,2.60534,28.3,57.0,116.0,0.0
1830,9.739793305353072e-06,2.54584,28.1,54.0,116.0,0.0
1831,9.655453198811412e-06,2.48806,27.9,53.0,116.0,0.0
1832,7.978139896683089e-06,2.43182,27.6,55.0,117.0,0.0
1833,7.120822154301886e-06,2.37651,27.3,56.0,117.0,0.0
1834,7.848129280664014e-06,2.32139,27.0,53.0,117.0,0.0
1835,7.786561018606767e-06,2.26762,26.6,59.0,117.0,0.0
1836,6.9546187941618295e-06,2.21513,26.5,66.0,117.0,0.0
1837,6.90333868469921e-06,2.16311,26.5,54.0,117.0,0.0
1838,6.092476172706468e-06,2.11353,26.7,63.0,117.0,0.0
1839,5.294054474307954e-06,2.06601,27.0,60.0,117.0,0.0
1840,5.258591223411248e-06,2.01951,27.1,70.0,117.0,0.0
1841,5.224555110473218e-06,1.97519,27.4,73.0,117.0,0.0
1842,4.450239645404905e-06,1.93455,27.9,67.0,117.0,0.0
1843,4.423513036092917e-06,1.89509,28.7,61.0,116.0,0.0
1844,3.686260863410765e-06,1.85709,29.6,59.333333333333336,116.0,0.0
1845,3.644458309583613e-06,1.82085,30.7,59.333333333333336,116.0,0.0
1846,7.935822989476758e-06,3.26992,30.7,55.0,116.0,7.005140091593609e-08
1847,7.348368780652772e-06,3.19272,30.0,55.0,117.0,6.91378783125933e-08
1848,6.967218009755042e-06,3.12642,29.4,56.0,117.0,5.854805050214321e-08
1849,6.720140861865682e-06,3.07393,28.9,55.0,117.0,4.820761019989729e-08
1850,6.431046340195377e-06,3.03418,28.4,54.0,117.0,4.7637380297743536e-08
1851,6.242767146932254e-06,3.00685,28.0,54.0,118.0,3.7663753525986446e-08
1852,6.058658535940707e-06,2.9876,27.5,51.0,118.0,3.722678055877548e-08
1853,5.860117720473452e-06,2.97,26.9,49.0,118.0,2.759867058307748e-08
1854,5.365811956484174e-06,2.94835,26.3,49.0,118.0,2.7283789609241573e-08
1855,5.116363919394447e-06,2.91813,25.7,51.0,118.0,2.6975556692765097e-08
1856,4.712415675322598e-06,2.87535,25.1,46.0,119.0,2.6674050992392063e-08
1857,4.431773480380047e-06,2.82193,24.5,43.0,119.0,2.6379604049881232e-08
1858,4.322663503833793e-06,2.76542,23.9,41.0,119.0,2.609253624044544e-08
1859,4.439819384017393e-06,2.71115,23.4,39.0,119.0,1.7208602263633308e-08
1860,4.478144306037812e-06,2.66348,22.9,38.0,119.0,1.702716466174073e-08
1861,4.4907218148649805e-06,2.62586,22.5,36.0,119.0,1.6850738517316997e-08
1862,4.4450425282988255e-06,2.59792,22.2,34.0,120.0,8.339667032455583e-09
1863,4.499782689393789e-06,2.57541,21.9,33.0,120.0,8.256481998887686e-09
1864,4.408961387406025e-06,2.55491,21.7,46.61111111111112,120.0,8.256481998887686e-09
1865,4.2270193799607145e-06,2.52919,21.7,46.61111111111112,120.0,8.09773827578681e-09
1866,1.1482662973076744e-05,4.27334,38.6,44.0,113.0,0.0
1867,1.0398796254692157e-05,4.09195,37.0,39.0,113.0,0.0
1868,1.0516301490135465e-05,3.916,35.5,38.0,114.0,0.0
1869,1.014612649349126e-05,3.74779,34.0,36.0,114.0,0.0
1870,1.0013490675312314e-05,3.5903,32.7,32.0,115.0,0.0
1871,9.877766439452712e-06,3.44398,31.7,34.0,115.0,0.0
1872,8.97187445527905e-06,3.30998,30.8,31.0,115.0,0.0
1873,9.856198070156415e-06,3.18935,29.9,31.0,116.0,0.0
1874,1.023148606038728e-05,3.08321,29.0,29.0,116.0,0.0
1875,9.5473039739592e-06,2.99011,28.4,28.0,116.0,0.0
1876,9.646821814358168e-06,2.91175,27.8,29.0,116.0,0.0
1877,8.662412519784815e-06,2.84814,27.4,21.0,117.0,0.0
1878,8.477257568892074e-06,2.79819,26.8,22.0,117.0,0.0
1879,8.011215701982776e-06,2.76091,26.4,21.0,117.0,0.0
1880,8.093125643263951e-06,2.73564,26.3,23.0,117.0,0.0
1881,7.612394896086581e-06,2.71896,26.3,22.0,117.0,0.0
1882,7.121523094387243e-06,2.70881,26.3,20.0,117.0,0.0
1883,6.332537064771204e-06,2.70254,26.5,19.0,117.0,0.0
1884,6.044694470917967e-06,2.69863,26.7,28.83333333333333,117.0,0.0
1885,5.8802827357545005e-06,2.69089,27.0,28.83333333333333,117.0,0.0
1886,6.344422558063667e-05,6.57577,32.6,155.0,118.0,0.0
