,"Mean HDL cholesterol, age-standardized","Medical doctors (per 10,000)","Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude","Prevalence of hypertension among adults aged 30-79 years, crude","Mean total cholesterol,  age-standardized",per_capita-Neoplasms
2511,1.1,0.3334,23.6,35.0,4.0,0.0005677128399797
2512,1.1,0.3334,24.7,34.7,4.0,0.0005763244550918
2513,1.1,0.74,25.8,34.3,4.0,0.0005998512135345
2514,1.1,0.3334,26.9,33.9,3.973684210526316,0.0005878382892591
2515,1.1,13.842,44.3,33.7,4.8,0.0010193602148777
2516,1.1,14.525,45.5,34.0,4.8,0.0010077992920461
2517,1.2,14.689,46.7,34.4,4.8,0.0009943448243966
2518,1.2,15.238,47.9,34.8,4.8,0.0009700215732433
2519,1.2,15.542,49.1,35.1,4.9,0.0009672702082998
2520,1.2,15.819,50.3,35.5,4.9,0.0009399139031048
2521,1.2,15.744,51.5,35.7,4.9,0.0009479032943458
2522,1.3,16.127,52.7,35.9,4.9,0.0009682868933067
2523,1.3,16.418,53.9,36.0,4.9,0.0009931827949181
2524,1.3,16.758,55.1,36.2,4.9,0.0010008147505796
2525,1.3,17.598,56.2,36.3,5.0,0.001015543456797
2526,1.3,18.326,57.5,36.4,5.0,0.0010293918926001
2527,1.3,19.043,58.6,36.6,5.0,0.0010555723047415
2528,1.3,20.084,59.8,36.8,5.0,0.0010607471894411
2529,1.4,21.234,60.9,36.9,5.0,0.0010649684649707
2530,1.4,22.28,62.0,37.1,5.0,0.0010702317325735
2531,1.4,22.936,63.1,37.5,5.0,0.0010778784474122
2532,1.4,23.451,64.3,37.9,5.1,0.0010830497785164
2533,1.4,23.91,65.4,38.3,5.1,0.0011372192484673
2534,1.2789473684210526,24.601,66.5,38.8,4.936842105263158,0.0011471525922682
2535,1.4,21.527,43.6,49.2,5.2,0.0024809045453573
2536,1.4,21.761,44.5,49.5,5.2,0.0025795814295992
2537,1.4,22.342,45.3,49.8,5.2,0.0025712193455918
2538,1.4,22.561,46.1,50.2,5.2,0.0026352105086289
2539,1.4,23.058,46.9,50.5,5.2,0.0026766454235279
2540,1.4,23.519,47.7,50.9,5.2,0.002640882714177
2541,1.4,23.672,48.5,51.2,5.1,0.0027283847017455
2542,1.4,23.925,49.3,51.5,5.1,0.0028040383328066
2543,1.4,23.994,50.1,51.7,5.1,0.0028330770713514
2544,1.4,24.167,50.9,51.9,5.1,0.0028653452274825
2545,1.4,24.367,51.8,52.2,5.1,0.0029289074730822
2546,1.4,24.965,52.7,52.4,5.1,0.0029303652032006
2547,1.4,25.406,53.7,52.6,5.1,0.0030035805565113
2548,1.4,26.252,54.6,52.9,5.0,0.0030054850478498
2549,1.4,27.628,55.6,53.1,5.0,0.0028934381871475
2550,1.4,28.148,56.5,53.4,5.0,0.0030508033630934
2551,1.4,30.007,57.5,53.6,5.0,0.0030333225650382
2552,1.4,30.861,58.4,53.9,5.0,0.0031073065311242
2553,1.4,31.721,59.3,54.2,5.0,0.0031630839003187
2554,1.4,32.77,60.2,54.5,5.1000000000000005,0.003234669778811
2555,1.1,1.7675714285714286,17.6,18.1,4.5,0.0007631475802918
2556,1.1,1.7675714285714286,17.9,18.1,4.5,0.0007826761694168
2557,1.1,1.7675714285714286,18.2,18.0,4.5,0.0007921907019071
2558,1.1,1.342,18.5,18.1,4.5,0.0007988883553523
2559,1.1,1.7675714285714286,18.8,18.2,4.5,0.0008030250034666
2560,1.1,1.894,19.1,18.3,4.5,0.0008088738096342
2561,1.1,1.7675714285714286,19.3,18.4,4.5,0.0008163152904705
2562,1.1,1.7675714285714286,19.5,18.6,4.5,0.0008156372045714
2563,1.1,1.768,19.7,18.8,4.5,0.0007887203620994
2564,1.1,1.7675714285714286,19.9,19.0,4.5,0.0008087920452923
2565,1.1,1.7675714285714286,20.1,19.3,4.5,0.0008100887342229
2566,1.0,2.013,20.3,19.5,4.5,0.0008358250712549
2567,1.0,1.546,20.6,19.8,4.5,0.0008467646746884
2568,1.0,1.873,20.8,20.2,4.5,0.0008555909772824
2569,1.0,1.7675714285714286,21.1,20.5,4.5,0.0008673794809824
2570,1.0,1.7675714285714286,21.4,20.9,4.5,0.0008723325980892
2571,1.0,1.937,21.8,21.2,4.5,0.000862955433391
2572,1.0,1.7675714285714286,22.1,21.6,4.5,0.0009079945211487
2573,1.0,1.7675714285714286,22.5,22.0,4.5,0.0009898375647216
2574,1.0578947368421054,1.7675714285714286,22.9,22.5,4.5,0.0009663545093818
2575,1.2,7.6646,25.6,35.1,4.4,0.0010217446722996
2576,1.2,7.6646,26.1,35.6,4.4,0.000998020546506
2577,1.2,7.6646,26.6,36.2,4.4,0.0009929476237924
2578,1.2,7.6646,27.0,36.8,4.4,0.000993651590461
2579,1.2,7.365,27.5,37.4,4.4,0.0009805271479959
2580,1.2,7.6646,28.0,38.0,4.4,0.0009741499816946
2581,1.2,7.6646,28.5,38.7,4.4,0.0009927039514608
2582,1.2,7.6646,29.1,39.2,4.4,0.0009819271483783
2583,1.2,7.6646,29.7,39.7,4.4,0.0009904524459421
2584,1.3,7.6646,30.3,40.0,4.4,0.0010040673166262
2585,1.3,7.6646,31.0,40.3,4.4,0.0010213176749209
2586,1.3,7.6646,31.8,40.4,4.4,0.0010265073698425
2587,1.3,7.6646,32.6,40.5,4.4,0.0010405768210022
2588,1.3,7.6646,33.4,40.6,4.4,0.0010640500782122
2589,1.3,7.6646,34.3,40.6,4.4,0.0011090291635187
2590,1.3,7.6646,35.2,40.6,4.3,0.0011412145347468
2591,1.3,7.675,36.0,40.6,4.3,0.0011454037138486
2592,1.3,7.833,36.8,40.5,4.3,0.0011531814648816
2593,1.3,7.527,37.6,40.5,4.3,0.0011276599139053
2594,1.2526315789473683,7.923,38.5,40.5,4.378947368421053,0.0011302720696433
2595,1.4,31.158,45.5,42.8,5.2,0.0023416440570948
2596,1.4,31.002,46.0,42.9,5.2,0.0023317719322796
2597,1.4,30.932,46.6,42.9,5.2,0.0023311454169029
2598,1.4,31.928,47.3,42.9,5.1,0.0023427833558296
2599,1.4,34.135,48.0,42.8,5.1,0.0023259217943302
2600,1.4,35.159,48.9,42.6,5.1,0.0023244129740075
2601,1.4,35.98,49.8,42.4,5.1,0.0023170366993405
2602,1.4,35.447,50.8,42.0,5.0,0.0023432905635177
2603,1.4,35.36,51.8,41.5,5.0,0.002365326487065
2604,1.4,35.807,52.8,41.0,5.0,0.002387286468328
2605,1.4,37.296,53.9,40.5,5.0,0.0024090888643873
2606,1.4,38.074,55.1,40.1,4.9,0.0024569250496377
2607,1.4,37.999,56.2,39.7,4.9,0.0024875760432203
2608,1.4,37.857,57.4,39.4,4.9,0.0024811199128302
2609,1.4,37.767,58.6,39.2,4.9,0.0024912888993534
2610,1.4,38.267,59.8,39.0,4.8,0.0025257894008358
2611,1.4,38.112,60.9,38.8,4.8,0.0025152647639967
2612,1.4,38.723,62.1,38.7,4.8,0.0025143510295321
2613,1.4,40.299,63.2,38.7,4.8,0.002538208135273
2614,1.4,44.411,64.3,38.6,4.989473684210526,0.0025327446333227
2615,1.1,4.241,24.5,30.3,4.3,0.0006499076107095
2616,1.1,4.433,25.2,30.5,4.3,0.0006335962476566
2617,1.1,7.231611111111111,25.9,30.8,4.3,0.0006293530810937
2618,1.1,7.231611111111111,26.6,31.1,4.3,0.0006379411017947
2619,1.1,5.405,27.4,31.4,4.3,0.0006464966922666
2620,1.1,5.218,28.1,31.6,4.3,0.0006602501080933
2621,1.1,5.219,28.9,31.8,4.3,0.0006687001084335
2622,1.1,5.555,29.6,32.0,4.3,0.0006777001068287
2623,1.1,6.244,30.3,32.2,4.4,0.0006939482762852
2624,1.1,6.826,31.1,32.4,4.4,0.0007034753637065
2625,1.1,7.239,31.8,32.6,4.4,0.0007139121713487
2626,1.1,7.391,32.7,32.9,4.4,0.0007373644469118
2627,1.1,7.645,33.6,33.2,4.4,0.0007520017146048
2628,1.1,7.983,34.5,33.5,4.4,0.0007606231656834
2629,1.1,8.364,35.4,33.9,4.4,0.0007746572785222
2630,1.1,8.624,36.3,34.3,4.4,0.0007772013207162
2631,1.1,8.925,37.3,34.7,4.4,0.0007911850685855
2632,1.1,9.277,38.2,35.1,4.4,0.0008025210871518
2633,1.1,10.041,39.2,35.5,4.4,0.0008120260355261
2634,1.1,11.539,40.1,36.0,4.3578947368421055,0.000823521505329
2635,1.1,4.056,39.8,36.4,4.6,0.0007973519295916
2636,1.2,8.718571428571428,40.5,36.6,4.6,0.0008265321044143
2637,1.2,8.718571428571428,41.1,36.9,4.6,0.0008645689238512
2638,1.2,8.718571428571428,41.8,37.2,4.6,0.000878862436518
2639,1.2,8.102,42.5,37.5,4.6,0.0008852644803255
2640,1.2,8.718571428571428,43.3,37.9,4.6,0.0008815838328644
2641,1.2,8.718571428571428,44.0,38.3,4.6,0.0008829935826683
2642,1.2,8.718571428571428,44.8,38.7,4.6,0.0008888035705715
2643,1.2,8.718571428571428,45.6,39.1,4.6,0.000907848644078
2644,1.2,7.054,46.4,39.5,4.6,0.000921718931475
2645,1.2,8.718571428571428,47.2,39.8,4.6,0.0009343072112028
2646,1.2,8.718571428571428,48.0,40.1,4.6,0.0009436708071277
2647,1.2,8.718571428571428,48.8,40.3,4.6,0.0009604450180931
2648,1.2,8.718571428571428,49.5,40.5,4.6,0.0010108565642167
2649,1.2,8.718571428571428,50.3,40.7,4.5,0.0010552736647299
2650,1.1,10.463,51.0,40.9,4.5,0.0010937955568437
2651,1.1,11.312,51.7,41.0,4.5,0.0011214972414923
2652,1.1,11.849,52.4,41.2,4.5,0.0011488058332305
2653,1.1,8.194,53.1,41.4,4.5,0.0011809048197472
2654,1.173684210526316,8.718571428571428,53.8,41.6,4.573684210526316,0.0011857779514857
2655,1.4,30.232,36.9,47.1,5.3,0.0026048994522258
2656,1.4,31.22,37.6,47.1,5.2,0.0026078547726684
2657,1.4,32.149,38.4,47.2,5.2,0.0026040366644609
2658,1.4,32.865,39.2,47.3,5.1,0.0026024753224694
2659,1.4,33.746,40.1,47.4,5.1,0.002610277753049
2660,1.4,34.518,41.1,47.5,5.1,0.00260615296496
2661,1.4,35.377,42.2,47.5,5.1,0.0026205011292509
2662,1.4,36.209,43.3,47.5,5.0,0.0026215003109259
2663,1.4,36.757,44.5,47.5,5.0,0.0026193456135496
2664,1.4,37.446,45.7,47.3,5.0,0.0026323309805201
2665,1.4,38.033,47.0,47.1,5.0,0.0026464463792648
2666,1.5,38.821,48.3,46.8,5.0,0.0026675900081947
2667,1.5,39.586,49.5,46.3,5.0,0.0026816309870133
2668,1.5,40.365,50.8,45.8,4.9,0.0026939204377294
2669,1.5,41.115,52.0,45.3,4.9,0.0027124105919743
2670,1.5,41.899,53.2,44.7,4.9,0.0027398828748689
2671,1.5,42.707,54.4,44.1,4.9,0.0027714042893958
2672,1.5,43.338,55.6,43.5,4.9,0.0028167959566289
2673,1.5,44.055,56.7,43.0,4.9,0.0028523813482924
2674,1.4421052631578946,70.921,57.8,42.3,5.026315789473684,0.002869981285511
2675,1.4,35.298,53.8,37.7,5.5,0.0022456556560413
2676,1.4,35.373,54.9,37.5,5.4,0.0022436695732883
2677,1.4,35.9,56.1,37.3,5.4,0.002249463001835
2678,1.4,36.905,57.2,37.1,5.3,0.0022613767036759
2679,1.4,37.264,58.4,36.9,5.3,0.002248865803134
2680,1.4,37.623,59.6,36.7,5.3,0.0022490543263318
2681,1.4,38.003,60.8,36.6,5.2,0.002257196833465
2682,1.4,37.918,62.1,36.4,5.2,0.0022784609395444
2683,1.4,38.298,63.3,36.2,5.2,0.002296505186295
2684,1.4,38.476,64.5,35.9,5.1,0.0023312613494147
2685,1.4,38.166,65.7,35.6,5.1,0.0023558924464264
2686,1.4,38.355,66.9,35.3,5.1,0.0023759283587965
2687,1.4,39.102,68.0,34.9,5.0,0.0024184821937534
2688,1.4,40.303,69.1,34.4,5.0,0.0024519984282596
2689,1.4,41.171,70.1,34.0,5.0,0.0024814770859294
2690,1.4,41.898,71.1,33.5,4.9,0.0025112330620701
2691,1.5,42.473,72.1,33.2,4.9,0.002531693508411
2692,1.5,42.957,73.0,32.9,4.9,0.0025503121033955
2693,1.5,43.328,73.9,32.7,4.8,0.0025811339325027
2694,1.4157894736842105,43.416,74.8,32.4,5.136842105263158,0.0026153127803262
2695,1.1,13.654,28.5,37.4,4.8,0.000370585267912
2696,1.1,14.466454545454546,29.2,37.6,4.8,0.0003559357467869
2697,1.1,14.676,29.9,37.9,4.8,0.000351159763646
2698,1.1,14.053,30.8,38.1,4.8,0.0003351330529588
2699,1.1,14.522,31.7,38.4,4.8,0.0003324177005671
2700,1.1,15.384,32.7,38.6,4.7,0.0003324413998632
2701,1.1,14.466454545454546,33.5,38.5,4.7,0.0003293537627891
2702,1.2,14.882,34.3,38.4,4.7,0.0003206798686549
2703,1.2,14.858,35.2,38.3,4.7,0.0003278333977964
2704,1.2,14.113,36.0,38.2,4.7,0.0003331345553903
2705,1.2,14.602,36.8,38.0,4.7,0.0003434977121926
2706,1.2,14.466454545454546,37.7,38.0,4.7,0.0003476368642515
2707,1.2,14.466454545454546,38.6,38.0,4.6,0.000351075814356
2708,1.1,21.717,26.8,39.3,4.2,0.0005300418302848
2709,1.1,21.241,27.4,39.5,4.2,0.0005306743665981
2710,1.1,20.41,28.0,39.8,4.2,0.0005313072156882
2711,1.1,19.396,28.6,40.1,4.2,0.0005313764873973
2712,1.1,19.512,29.2,40.5,4.2,0.0005400368068275
2713,1.1,19.548,29.8,40.9,4.2,0.0005532084549621
2714,1.1,19.166,30.3,41.3,4.2,0.0005555825970447
2715,1.1,18.962,30.9,41.7,4.2,0.0005615692738233
2716,1.1,19.292,31.4,42.1,4.2,0.000564207632846
2717,1.1,16.439,32.0,42.5,4.2,0.000562106204191
2718,1.1,16.975,32.6,43.0,4.2,0.0005701510880349
2719,1.1,17.209,33.1,43.4,4.2,0.0005770138451856
2720,1.1,17.269,33.6,43.9,4.2,0.0005763102626865
2721,1.1,17.095,34.1,44.4,4.2,0.0005704142367909
2722,1.1,17.229,34.5,44.8,4.2,0.0005765376739176
2723,1.1,18.764,35.0,45.2,4.2,0.000585452220336
2724,1.1,18.764,35.3,45.6,4.2,0.0005998118340942
2725,1.1,18.764,35.7,46.0,4.2,0.0006086044195261
2726,1.1,18.764,36.0,46.3,4.2,0.0006172245442109
2727,1.1,18.764,36.4,46.7,4.2,0.0006141825131208
2728,1.1,0.41575,13.9,30.8,4.1,0.0005223047378806
2729,1.1,0.41575,14.2,30.9,4.1,0.0005121900360711
2730,1.1,0.233,14.4,31.0,4.1,0.0005137762927752
2731,1.1,0.41575,14.7,31.1,4.1,0.0005229181179124
2732,1.1,0.41575,14.9,31.2,4.1,0.0005288731258161
2733,1.1,0.41575,15.1,31.3,4.1,0.0005328487514405
2734,1.1,0.41575,15.4,31.4,4.1,0.0005391959912608
2735,1.1,0.41575,15.7,31.3,4.2,0.0005458784715423
2736,1.1,0.41575,16.0,31.2,4.2,0.0005490988522165
2737,1.1,0.41575,16.3,31.1,4.2,0.0005556593351499
2738,1.1,0.41575,16.7,30.8,4.2,0.0005596414246463
2739,1.1,0.41575,17.2,30.5,4.2,0.0005666646860032
2740,1.1,0.315,17.7,30.1,4.2,0.0005782330617757
2741,1.1,0.41575,18.2,29.7,4.3,0.0005870626666564
2742,1.1,0.603,18.8,29.2,4.3,0.0005853355938788
2743,1.1,0.41575,19.4,28.8,4.3,0.0005932200890977
2744,1.1,0.41575,20.1,28.3,4.3,0.0006018335937358
2745,1.1,0.41575,20.8,27.9,4.3,0.0006146137896946
2746,1.1,0.512,21.5,27.5,4.3,0.0006377684123673
2747,1.1,0.41575,22.3,27.1,4.194736842105264,0.0006378501414976
2748,1.2,4.581692307692308,29.3,24.5,4.9,0.0011733600550217
2749,1.2,2.982,30.2,24.8,4.9,0.0011234517331111
2750,1.2,2.964,31.0,25.2,5.0,0.0011521877360121
2751,1.2,4.581692307692308,31.9,25.6,5.0,0.0011726201756048
2752,1.2,2.911,32.8,26.0,5.0,0.0011902994032103
2753,1.2,4.581692307692308,33.8,26.3,5.0,0.0012079187636451
2754,1.2,2.875,34.8,26.7,5.0,0.0012281553049803
2755,1.2,2.959,35.8,27.0,5.0,0.0012538339793999
2756,1.2,3.164,36.8,27.3,5.0,0.0012781423106886
2757,1.2,3.387,37.9,27.6,5.0,0.0012957251141008
2758,1.2,3.906,39.0,27.8,5.0,0.001338513888996
2759,1.2,4.581692307692308,40.1,28.1,5.0,0.0013640106815104
2760,1.2,4.581692307692308,41.2,28.4,5.0,0.0013820464500441
2761,1.2,4.581692307692308,42.3,28.8,5.0,0.0013908467723044
2762,1.2,4.581692307692308,43.4,29.1,5.0,0.0014199605443915
2763,1.2,4.651,44.5,29.5,5.0,0.0014543427283392
2764,1.2,4.45,45.6,29.9,5.0,0.0015132560157322
2765,1.2,8.075,46.7,30.4,5.0,0.00156106331371
2766,1.2,8.05,47.8,30.8,5.0,0.0016220806534587
2767,1.2,9.188,48.9,31.3,4.989473684210526,0.001667364143532
2768,1.1,0.5864444444444445,13.8,33.5,3.9,0.0003708055997054
2769,1.1,0.5864444444444445,14.1,33.6,3.9,0.0003727677028141
2770,1.1,0.5864444444444445,14.4,33.7,3.9,0.0003774204788124
2771,1.1,0.5864444444444445,14.7,33.7,3.9,0.0003823066844314
2772,1.1,0.446,15.0,33.8,3.9,0.000381305387431
2773,1.1,0.5864444444444445,15.4,33.9,3.9,0.0003848094921774
2774,1.1,0.5864444444444445,15.8,33.8,3.9,0.0003876972115466
2775,1.1,0.49,16.2,33.8,3.9,0.0003920642488874
2776,1.1,0.574,16.7,33.7,4.0,0.0004007814353794
2777,1.1,0.5864444444444445,17.3,33.5,4.0,0.0004087426588694
2778,1.1,0.506,18.0,33.3,4.0,0.0004141340552544
2779,1.1,0.5864444444444445,18.7,33.0,4.0,0.0004170116537332
2780,1.1,0.5864444444444445,19.5,32.7,4.0,0.0004167475333099
2781,1.1,0.5864444444444445,20.3,32.4,4.0,0.0004159772733276
2782,1.1,0.5864444444444445,21.2,32.1,4.0,0.0004220979642717
2783,1.1,0.493,22.2,31.8,4.0,0.0004283453106715
2784,1.1,0.462,23.2,31.5,4.0,0.0004383173409813
2785,1.1,0.757,24.2,31.2,4.0,0.0004484589246401
2786,1.1,0.774,25.3,31.0,4.0,0.0004633991855674
2787,1.1,0.776,26.4,30.8,3.9578947368421056,0.0004566823339375
2788,1.2,10.062,39.9,37.9,4.6,0.0010696810529048
2789,1.2,9.704,40.6,38.5,4.6,0.001094429139516
2790,1.2,8.252,41.3,39.0,4.6,0.0010996561367233
2791,1.2,8.087,42.1,39.5,4.6,0.0011566081199202
2792,1.2,20.80430769230769,42.8,40.0,4.6,0.0011820922306282
2793,1.2,20.80430769230769,43.5,40.6,4.6,0.0011943170883568
2794,1.2,12.222,44.3,41.1,4.6,0.0012020486667708
2795,1.2,11.792,45.0,41.6,4.6,0.0012443107662082
2796,1.2,20.80430769230769,45.8,42.0,4.6,0.0013164701707025
2797,1.2,15.081,46.6,42.4,4.6,0.0013033018334846
2798,1.2,18.086,47.3,42.7,4.6,0.0013258011981857
2799,1.2,18.193,48.0,42.9,4.6,0.0013319701345412
2800,1.2,20.80430769230769,48.7,43.0,4.6,0.0013225884572763
2801,1.2,20.80430769230769,49.4,43.1,4.6,0.0013744414291252
2802,1.2,20.80430769230769,50.0,43.2,4.6,0.0014257514404583
2803,1.2,26.498,50.7,43.3,4.6,0.0014709214856797
2804,1.2,20.80430769230769,51.3,43.4,4.6,0.0015297272628205
2805,1.2,33.646,51.9,43.6,4.6,0.0015719811395098
2806,1.2,54.073,52.5,43.8,4.6,0.0016138459113714
2807,1.2,44.76,53.1,44.0,4.6,0.0016636409900684
2808,1.1,7.668,21.7,30.6,4.5,0.0006311536428429
2809,1.1,7.93,22.2,30.7,4.5,0.0006364488733626
2810,1.1,8.068,22.8,30.9,4.5,0.0006417979570186
2811,1.1,8.234,23.5,31.1,4.5,0.0006461708212698
2812,1.2,13.3,24.2,31.3,4.5,0.0006505151819995
2813,1.2,9.322,25.0,31.5,4.5,0.0006644425369061
2814,1.2,10.753384615384617,25.7,31.6,4.5,0.000677216998107
2815,1.2,10.242,26.5,31.7,4.5,0.0006898167672376
2816,1.2,11.074,27.3,31.9,4.5,0.0007037723360472
2817,1.2,10.753384615384617,28.2,32.0,4.4,0.0007175244380071
2818,1.2,12.22,29.0,32.2,4.4,0.0007336788521773
2819,1.2,10.753384615384617,29.8,32.3,4.4,0.0007485991871814
2820,1.2,10.753384615384617,30.6,32.4,4.4,0.0007633537999981
2821,1.2,10.753384615384617,31.3,32.5,4.4,0.0007796326147417
2822,1.2,12.769,32.1,32.7,4.4,0.0007966156133551
2823,1.2,13.108,32.9,32.9,4.4,0.0008144257274813
2824,1.2,12.834,33.7,33.1,4.4,0.0008319122359983
2825,1.2,13.025,34.4,33.5,4.3,0.0008503622477276
2826,1.2,10.753384615384617,35.2,33.9,4.3,0.0008763655754411
2827,1.1789473684210523,10.753384615384617,36.0,34.3,4.436842105263158,0.0008861006566522
2828,1.1,13.479,37.9,31.4,4.7,0.000818900586752
2829,1.1,13.99,39.0,31.3,4.7,0.0008192395094948
2830,1.1,14.114,40.2,31.2,4.7,0.0008268536813404
2831,1.1,14.294,41.3,31.0,4.7,0.0008272024325007
2832,1.2,14.492,42.5,30.9,4.7,0.000834688477364
2833,1.2,14.852,43.7,30.7,4.7,0.0008503613846683
2834,1.2,15.195,44.8,30.4,4.7,0.0008794982424683
2835,1.2,15.579,45.9,30.1,4.7,0.0009111270300171
2836,1.2,16.068,46.9,29.9,4.7,0.000958547554788
2837,1.2,16.635,47.8,29.7,4.7,0.001029886914378
2838,1.2,17.068,48.6,29.6,4.7,0.0010791716428384
2839,1.2,17.16,49.3,29.4,4.6,0.0011119678389763
2840,1.2,17.384,49.9,29.4,4.6,0.0011265028690349
2841,1.2,17.619,50.4,29.3,4.6,0.0011472530812761
2842,1.2,17.56,50.8,29.4,4.6,0.0011665977614731
2843,1.2,17.988,51.2,29.5,4.6,0.0011682674475845
2844,1.2,18.142,51.6,29.6,4.6,0.0011775501413165
2845,1.2,18.492,51.8,29.8,4.5,0.0011952436784404
2846,1.2,18.597,52.0,29.9,4.5,0.0012143363455367
2847,1.1789473684210523,19.275,52.3,30.2,4.647368421052631,0.0012195169625669
2848,1.2,27.475,36.5,29.9,4.5,0.0004804485706826
2849,1.2,27.681,37.3,30.0,4.5,0.0004718101851601
2850,1.2,70.946,38.1,30.2,4.5,0.0004806093878293
2851,1.2,26.651,39.0,30.4,4.5,0.0004881335694986
2852,1.2,26.13,39.8,30.6,4.5,0.0005116664507599
2853,1.2,25.038,40.6,30.9,4.5,0.0005385755833586
2854,1.2,23.923,41.4,31.1,4.5,0.0005496328647398
2855,1.3,23.414,42.1,31.3,4.5,0.0005565293014667
2856,1.3,23.026,42.9,31.5,4.5,0.000555356310148
2857,1.3,22.911,43.6,31.7,4.5,0.000535733989343
2858,1.3,22.743,44.4,31.9,4.6,0.0005371473629586
2859,1.3,22.841,45.1,32.2,4.6,0.0005576785046452
2860,1.3,22.375,45.8,32.4,4.6,0.0005743024292814
2861,1.3,22.125,46.5,32.7,4.6,0.0005963184328696
2862,1.3,22.247,47.0,32.9,4.6,0.0006173695263076
2863,1.3,27.30173333333333,47.5,33.2,4.5,0.0006294655640474
2864,1.3,27.30173333333333,48.0,33.3,4.5,0.0006367034898873
2865,1.3,27.30173333333333,48.4,33.5,4.5,0.0006435846995025
2866,1.3,27.30173333333333,48.7,33.7,4.5,0.0006635799268099
2867,1.263157894736842,27.30173333333333,49.1,33.9,4.526315789473684,0.0006646883231482
2868,1.1,1.6115000000000002,13.4,30.7,3.9,0.0005011307898347
2869,1.1,1.6115000000000002,13.7,30.8,3.9,0.0005008505062089
2870,1.1,1.6115000000000002,13.9,30.9,3.9,0.0004959249426178
2871,1.1,1.6115000000000002,14.2,31.0,3.9,0.0004900850476115
2872,1.1,0.824,14.4,31.1,3.9,0.0004908264258274
2873,1.1,1.214,14.7,31.2,3.9,0.0004895141348802
2874,1.1,1.6115000000000002,15.0,31.2,3.9,0.0004869805711768
2875,1.1,1.6115000000000002,15.2,31.2,3.9,0.0004799982552727
2876,1.1,1.6115000000000002,15.6,31.2,3.9,0.0004676744801991
2877,1.0,1.6115000000000002,15.9,31.0,3.9,0.000465344630285
2878,1.0,1.6115000000000002,16.3,30.8,3.9,0.0004674735368299
2879,1.0,1.6115000000000002,16.7,30.6,3.9,0.0004677823873213
2880,1.0,0.975,17.1,30.2,4.0,0.0004716327362793
2881,1.0,1.6115000000000002,17.6,29.9,4.0,0.000483441009116
2882,1.0,1.6115000000000002,18.1,29.5,4.0,0.0004858171594087
2883,1.0,0.954,18.6,29.2,4.0,0.000477676133028
2884,1.0,1.6115000000000002,19.2,28.8,4.0,0.0004768597748643
2885,1.0,1.68,19.8,28.4,4.0,0.0004675682571323
2886,1.0,4.022,20.4,28.0,4.0,0.0004889930291858
2887,1.0473684210526315,1.6115000000000002,21.1,27.7,3.9368421052631577,0.0004701801366788
2888,1.4,30.295,34.2,53.5,5.3,0.0023362203180624
2889,1.4,30.279,35.0,53.7,5.3,0.0022758755868422
2890,1.4,30.188,35.7,53.8,5.3,0.0022758476320322
2891,1.4,30.096,36.4,53.8,5.3,0.0022217429722987
2892,1.4,30.161,37.2,53.8,5.2,0.0022197260066865
2893,1.4,30.181,37.9,53.7,5.2,0.0021764323324265
2894,1.4,30.838,38.8,53.6,5.2,0.002071585241256
2895,1.4,30.885,39.7,53.4,5.2,0.0021234619609249
2896,1.4,31.177,40.7,53.1,5.2,0.0021442445201021
2897,1.4,34.904,41.8,52.7,5.1,0.0019869849705459
2898,1.4,34.83,42.9,52.3,5.1,0.0019607141123943
2899,1.4,34.842,44.1,51.7,5.1,0.0019420087973096
2900,1.4,34.91,45.4,51.1,5.1,0.0019896970762783
2901,1.4,34.965,46.7,50.5,5.1,0.0020083366679227
2902,1.4,29.923,48.0,49.8,5.1,0.0019196272180259
2903,1.4,31.898266666666665,49.3,49.0,5.0,0.0022894209456044
2904,1.4,31.898266666666665,50.7,48.3,5.0,0.0022447446595802
2905,1.4,31.898266666666665,52.1,47.5,5.0,0.0022445211178735
2906,1.4,31.898266666666665,53.5,46.8,5.0,0.0022894594253127
2907,1.4,31.898266666666665,54.9,46.2,5.147368421052631,0.0023151350066856
2908,1.1,18.015,19.0,26.9,4.9,0.0003774115901701
2909,1.1,19.829,19.5,27.0,4.9,0.000377879076924
2910,1.1,20.027,19.9,27.1,4.9,0.0003799782917727
2911,1.1,20.763,20.4,27.1,4.8,0.0003840072889031
2912,1.1,19.176,20.8,27.2,4.8,0.0003912538264956
2913,1.1,15.193,21.3,27.2,4.8,0.0003959279616659
2914,1.1,13.298,21.6,27.1,4.8,0.0004074156206618
2915,1.1,14.053,22.0,27.1,4.8,0.0004248414326607
2916,1.1,16.405,22.4,27.2,4.8,0.0004539750841682
2917,1.1,15.177,23.0,27.5,4.8,0.0004872365083106
2918,1.1,14.195,23.6,27.9,4.7,0.000509687990959
2919,1.1,14.369,24.6,28.6,4.7,0.0005350902680773
2920,1.1,14.767,25.5,29.3,4.7,0.0005630074382088
2921,1.1,17.413,26.3,30.0,4.7,0.0005981031689603
2922,1.1,19.953,27.1,30.6,4.7,0.0006267760208427
2923,1.1,22.111,27.7,31.1,4.7,0.0006666366769554
2924,1.1,23.71,28.7,32.1,4.6,0.0007100822912663
2925,1.2,24.356,29.6,33.0,4.6,0.0007561990786293
2926,1.2,25.278,30.3,33.9,4.6,0.0008261870160025
2927,1.1105263157894738,26.011,31.0,34.6,4.752631578947368,0.0008610626012806
