,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),Neonatal mortality rate (per 1000 live births),per_capita-Maternal Disorders,"Mean total cholesterol,  age-standardized","Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, age-standardized",Mean hemoglobin level of pregnant women (aged 15-49 years),Prevalence of anaemia in non-pregnant women (aged 15-49) (%)
2688,9.7,3.03635,3.911099151839038e-07,5.0,67.5,121.0,9.6
2689,9.9,3.00574,6.506573721562368e-07,5.0,68.5,121.0,9.8
2690,10.1,2.96881,6.495352185789937e-07,4.9,69.4,121.0,10.0
2691,10.4,2.92812,5.187896533629112e-07,4.9,70.3,121.0,10.3
2692,10.7,2.88806,5.180139345748401e-07,4.9,71.1,121.0,10.5
2693,11.0,2.85298,5.180139345748401e-07,4.8,71.9,120.0,10.9
2694,11.3,2.82702,5.166560213998924e-07,5.136842105263158,72.7,120.0,11.2
2695,36.8,12.1397,1.4935120561332256e-05,4.8,31.5,114.0,36.8
2696,36.2,11.82201,1.2437022766266294e-05,4.8,32.3,114.0,36.1
2697,35.7,11.51287,1.1503011187747756e-05,4.8,33.1,114.0,35.6
2698,35.3,11.22031,1.0104230500189892e-05,4.8,33.9,114.0,35.2
2699,34.9,10.9613,9.097515440964844e-06,4.8,34.8,114.0,34.8
2700,34.4,10.73238,8.134605635934917e-06,4.7,35.8,114.0,34.3
2701,33.8,10.52795,7.193616126286364e-06,4.7,36.7,115.0,33.7
2702,33.4,10.35397,6.101215157058457e-06,4.7,37.7,115.0,33.3
2703,33.0,10.20474,5.439661585522547e-06,4.7,38.7,115.0,32.9
2704,32.5,10.12075,4.778757760082282e-06,4.7,39.6,115.0,32.4
2705,32.1,10.07379,4.099448106167597e-06,4.7,40.6,115.0,32.0
2706,31.8,10.08845,3.819209290448647e-06,4.7,41.5,115.0,31.8
2707,31.7,10.41364,3.50631976411256e-06,4.6,42.4,115.0,31.6
2708,39.2,28.37685,1.396536621283507e-05,4.2,28.9,112.0,39.1
2709,38.5,27.22635,1.2620080061787913e-05,4.2,29.6,112.0,38.4
2710,37.7,25.99757,1.0849330542058902e-05,4.2,30.4,113.0,37.5
2711,36.7,24.81805,9.287669263965912e-06,4.2,31.1,113.0,36.5
2712,35.4,23.83854,8.671687374307256e-06,4.2,31.8,113.0,35.1
2713,34.4,23.06458,8.364159663884043e-06,4.2,32.5,113.0,34.1
2714,34.0,22.50186,8.064444125066856e-06,4.2,33.1,113.0,33.7
2715,33.3,21.96803,8.054717817798892e-06,4.2,33.8,114.0,32.9
2716,32.6,21.46098,7.903621300619922e-06,4.2,34.5,114.0,32.2
2717,31.9,20.84322,7.892074520233307e-06,4.2,35.1,114.0,31.5
2718,31.2,20.06559,7.74625511970702e-06,4.2,35.7,114.0,30.7
2719,30.9,19.19558,7.604363331235578e-06,4.2,36.3,114.0,30.4
2720,31.0,18.30716,7.208705541756748e-06,4.2,36.9,114.0,30.5
2721,31.3,17.48275,6.826766131806396e-06,4.2,37.4,114.0,30.8
2722,31.6,16.80719,6.458414270512172e-06,4.2,37.9,114.0,31.2
2723,32.0,16.27204,6.225617855950922e-06,4.2,38.3,114.0,31.6
2724,32.8,15.8605,6.001719372565853e-06,4.2,38.7,113.0,32.5
2725,33.8,15.39542,6.258446688956971e-06,4.2,39.1,113.0,33.4
2726,34.5,14.96004,6.376530588748611e-06,4.2,39.5,113.0,34.2
2727,35.2,14.46322,6.292853618041863e-06,4.2,39.9,113.0,35.0
2728,46.5,33.70379,0.0001044431498226,4.1,15.4,107.0,45.6
2729,46.3,32.53206,0.0001005576145373,4.1,15.8,107.0,45.4
2730,46.1,31.31689,9.982165499103751e-05,4.1,16.1,107.0,45.1
2731,45.8,30.15757,0.0001027382577271,4.1,16.4,107.0,44.8
2732,45.5,29.09353,0.0001062450229748,4.1,16.8,107.0,44.5
2733,45.1,28.1443,0.0001092649705453,4.1,17.1,107.0,44.0
2734,44.6,27.35832,0.0001130714424835,4.1,17.4,108.0,43.5
2735,43.8,26.64082,0.0001171535079629,4.2,17.8,108.0,42.7
2736,43.0,25.99431,0.0001207067537094,4.2,18.2,108.0,41.9
2737,42.2,25.43793,0.0001234148885031,4.2,18.7,108.0,41.0
2738,41.4,24.87465,0.0001254866696253,4.2,19.2,108.0,40.3
2739,40.8,24.34177,0.0001270041935479,4.2,19.7,109.0,39.6
2740,40.3,23.83446,0.0001283662718847,4.2,20.3,109.0,39.1
2741,40.0,23.30903,0.0001275890660309,4.3,20.9,109.0,38.8
2742,39.8,22.81979,0.0001243300043268,4.3,21.6,109.0,38.6
2743,39.7,22.34707,0.0001189648999992,4.3,22.3,109.0,38.6
2744,39.5,21.89461,0.0001177074342089,4.3,23.1,109.0,38.4
2745,39.1,21.45717,0.000116045520689,4.3,23.9,109.0,38.1
2746,39.0,21.02984,0.0001155426148571,4.3,24.7,109.0,37.9
2747,38.9,20.55766,0.0001117867039846,4.194736842105264,25.5,110.0,37.9
2748,21.0,12.38128,1.4813194152416492e-05,4.9,31.0,116.0,20.6
2749,21.0,11.77217,1.336965433448041e-05,4.9,31.8,116.0,20.7
2750,21.0,11.20097,1.320458722905778e-05,5.0,32.6,116.0,20.7
2751,21.1,10.66512,1.2191270292464152e-05,5.0,33.4,116.0,20.8
2752,21.1,10.15658,9.97116014385562e-06,5.0,34.2,116.0,20.9
2753,21.3,9.68123,8.141943181379454e-06,5.0,35.1,116.0,21.0
2754,21.4,9.23588,8.024430386040967e-06,5.0,36.0,116.0,21.2
2755,21.6,8.81099,7.971138519404177e-06,5.0,37.0,116.0,21.3
2756,21.6,8.41291,7.52315192780997e-06,5.0,37.9,116.0,21.4
2757,21.7,8.03416,6.960882811005268e-06,5.0,38.9,116.0,21.5
2758,21.8,7.6829,6.60272415735974e-06,5.0,39.8,116.0,21.5
2759,22.0,7.3405,6.130081957846859e-06,5.0,40.7,116.0,21.7
2760,22.1,7.0221,5.932233503203883e-06,5.0,41.6,116.0,21.9
2761,22.3,6.71656,5.396740487355319e-06,5.0,42.5,116.0,22.0
2762,22.5,6.42787,5.192459086077636e-06,5.0,43.3,116.0,22.2
2763,22.7,6.14497,4.727039594270852e-06,5.0,44.1,116.0,22.5
2764,23.0,5.87249,4.617639570201799e-06,5.0,44.9,116.0,22.8
2765,23.3,5.61479,4.3209704113913e-06,5.0,45.7,116.0,23.1
2766,23.7,5.3664,4.190031914076413e-06,5.0,46.4,116.0,23.4
2767,24.0,5.12791,4.069416745794214e-06,4.989473684210526,47.1,116.0,23.8
2768,49.7,36.65868,0.0001223999035224,3.9,15.3,107.0,48.9
2769,49.5,35.84424,0.0001267877609885,3.9,15.7,107.0,48.8
2770,49.5,35.04669,0.0001299751247315,3.9,16.0,107.0,48.7
2771,49.4,34.29347,0.0001290331143211,3.9,16.4,106.0,48.6
2772,49.4,33.60339,0.0001254883738607,3.9,16.9,106.0,48.6
2773,49.3,32.89359,0.0001259949224046,3.9,17.3,107.0,48.6
2774,49.2,32.213,0.000121389804143,3.9,17.9,107.0,48.4
2775,49.0,31.47942,0.0001196548974021,3.9,18.4,107.0,48.2
2776,48.7,30.76372,0.0001136592357855,4.0,19.1,107.0,47.9
2777,48.3,30.08494,0.0001085088418312,4.0,19.8,107.0,47.5
2778,48.0,29.45489,0.0001024708531146,4.0,20.6,107.0,47.2
2779,47.7,28.89585,9.406388931589268e-05,4.0,21.4,107.0,46.9
2780,47.4,28.36914,8.130958423076751e-05,4.0,22.3,107.0,46.6
2781,47.2,27.84539,7.93935118447991e-05,4.0,23.3,107.0,46.4
2782,46.9,27.37981,7.726446783961747e-05,4.0,24.3,107.0,46.1
2783,46.7,26.8998,7.42818297640539e-05,4.0,25.4,107.0,45.9
2784,46.4,26.41129,7.283802872190402e-05,4.0,26.5,107.0,45.6
2785,46.1,25.88925,7.106040071286388e-05,4.0,27.6,108.0,45.3
2786,45.9,25.42105,6.967936819017572e-05,4.0,28.8,108.0,45.1
2787,45.7,24.95172,6.566596189967934e-05,3.9578947368421056,30.0,108.0,44.9
2788,25.5,17.96133,9.586387329991412e-06,4.6,41.4,118.0,25.5
2789,24.6,17.83461,8.00606539514336e-06,4.6,42.1,118.0,24.6
2790,23.9,17.63178,6.421349703494177e-06,4.6,42.7,119.0,23.8
2791,23.2,17.36855,8.048769101741271e-06,4.6,43.3,119.0,23.2
2792,22.4,17.00541,9.682666735521183e-06,4.6,44.0,119.0,22.4
2793,21.8,16.56878,8.08610080133259e-06,4.6,44.6,119.0,21.8
2794,21.2,16.16005,1.0530075921847396e-05,4.6,45.2,120.0,21.2
2795,20.6,15.73991,8.111543456377337e-06,4.6,45.8,120.0,20.5
2796,20.0,15.33453,9.7456150823139e-06,4.6,46.4,120.0,20.0
2797,19.4,14.8874,8.130391974327474e-06,4.6,47.0,120.0,19.3
2798,18.8,14.43273,1.0580365608602977e-05,4.6,47.6,120.0,18.7
2799,18.3,13.97351,7.331945694722221e-06,4.6,48.2,121.0,18.2
2800,17.8,13.59471,6.523247631449555e-06,4.6,48.8,121.0,17.8
2801,17.6,13.17073,6.529412964965619e-06,4.6,49.4,121.0,17.5
2802,17.5,12.79665,6.536396288634187e-06,4.6,49.9,121.0,17.4
2803,17.4,12.40925,6.544700714926745e-06,4.6,50.4,121.0,17.3
2804,17.3,12.02726,6.554803482894831e-06,4.6,50.9,121.0,17.3
2805,17.4,11.66983,6.567023037116814e-06,4.6,51.4,121.0,17.3
2806,17.5,11.31951,5.746145157477213e-06,4.6,51.8,121.0,17.5
2807,17.7,10.96267,5.7736672932470364e-06,4.6,52.3,121.0,17.7
2808,31.5,18.34343,1.293649359601497e-05,4.5,22.1,115.0,31.4
2809,31.2,17.23123,1.2279425614257454e-05,4.5,22.7,115.0,31.1
2810,31.0,16.28223,1.1637222263015436e-05,4.5,23.4,115.0,30.9
2811,31.0,15.46191,1.1313085356617495e-05,4.5,24.1,115.0,30.9
2812,31.0,14.74741,1.0692294819653767e-05,4.5,24.8,115.0,30.9
2813,30.9,14.11915,1.0286724981411489e-05,4.5,25.6,115.0,30.9
2814,30.9,13.6017,9.790374242494515e-06,4.5,26.4,115.0,30.8
2815,30.7,13.16878,9.302000409875511e-06,4.5,27.3,116.0,30.7
2816,30.6,12.80975,8.821388785164867e-06,4.5,28.1,116.0,30.5
2817,30.4,12.52972,8.540815164188535e-06,4.4,29.0,116.0,30.4
2818,30.3,12.3329,8.266001054057652e-06,4.4,29.9,116.0,30.2
2819,30.3,12.1957,7.808688266439217e-06,4.4,30.7,116.0,30.3
2820,30.4,12.10676,7.453717075534106e-06,4.4,31.6,116.0,30.3
2821,30.5,12.06549,7.106026436448637e-06,4.4,32.4,116.0,30.5
2822,30.6,12.0475,6.765701295567798e-06,4.4,33.1,116.0,30.6
2823,30.8,12.05144,6.3421738706966654e-06,4.4,33.9,116.0,30.8
2824,31.1,12.06837,5.927475718005911e-06,4.4,34.6,116.0,31.1
2825,31.4,12.08854,5.610307006685705e-06,4.3,35.2,116.0,31.4
2826,31.7,12.06508,5.254097038007247e-06,4.3,35.8,116.0,31.8
2827,32.1,11.95231,4.820527805724666e-06,4.436842105263158,36.4,116.0,32.1
2828,35.6,18.17065,1.4867228078546968e-05,4.7,39.2,115.0,35.6
2829,35.0,17.07646,1.2469866195558143e-05,4.7,40.3,115.0,35.0
2830,34.5,15.92273,1.1154443124142188e-05,4.7,41.4,115.0,34.5
2831,34.1,14.90698,8.674867005217054e-06,4.7,42.6,115.0,34.1
2832,33.7,13.95412,6.981919509527416e-06,4.7,43.8,115.0,33.7
2833,33.3,13.04031,5.903089597286549e-06,4.7,45.0,115.0,33.3
2834,32.8,12.12928,4.923627618149159e-06,4.7,46.1,115.0,32.8
2835,32.3,11.26499,4.17291712586588e-06,4.7,47.2,115.0,32.3
2836,31.7,10.43222,3.641456878289845e-06,4.7,48.2,116.0,31.7
2837,31.2,9.65759,3.502352435085395e-06,4.7,49.1,116.0,31.2
2838,30.7,8.95445,3.3031669788180884e-06,4.7,49.9,116.0,30.7
2839,30.3,8.30718,3.122399903982396e-06,4.6,50.6,116.0,30.3
2840,30.0,7.71283,3.197513653508693e-06,4.6,51.2,116.0,29.9
2841,29.7,7.19083,3.569017006465176e-06,4.6,51.7,116.0,29.7
2842,29.5,6.72442,3.85937694806646e-06,4.6,52.1,116.0,29.5
2843,29.4,6.34044,3.938293317688089e-06,4.6,52.4,116.0,29.4
2844,29.4,6.03305,3.944510023755302e-06,4.6,52.7,116.0,29.4
2845,29.5,5.77549,3.773441974287624e-06,4.5,52.8,116.0,29.5
2846,29.6,5.52934,3.547984749408804e-06,4.5,52.9,116.0,29.6
2847,29.8,5.28133,3.3042934033831123e-06,4.647368421052631,53.1,116.0,29.8
2848,32.7,29.60215,1.231334732646446e-05,4.5,39.8,115.0,32.7
2849,31.9,29.02502,1.1924625566757203e-05,4.5,40.7,116.0,31.9
2850,31.2,28.32694,1.243721151499228e-05,4.5,41.6,116.0,31.2
2851,30.6,27.5234,1.20716485262712e-05,4.5,42.5,116.0,30.5
2852,29.7,26.66487,1.2802510854467785e-05,4.5,43.4,116.0,29.6
2853,28.7,25.77525,1.3721670913595282e-05,4.5,44.3,116.0,28.6
2854,28.0,24.96771,1.3984490775957016e-05,4.5,45.1,117.0,27.9
2855,27.3,24.24737,1.3614755210890464e-05,4.5,45.9,117.0,27.2
2856,26.7,23.68399,1.366648637948271e-05,4.5,46.8,117.0,26.5
2857,26.1,23.31398,1.2487494593017198e-05,4.5,47.6,117.0,25.9
2858,25.5,23.01796,1.1941105657331555e-05,4.6,48.3,117.0,25.4
2859,25.4,22.86521,1.2606295584014656e-05,4.6,49.1,117.0,25.2
2860,25.3,22.79833,1.2858993421734627e-05,4.6,49.7,117.0,25.1
2861,25.3,22.84986,1.290817204637554e-05,4.6,50.3,117.0,25.2
2862,25.3,23.03145,1.2761161520921636e-05,4.6,50.9,117.0,25.2
2863,25.4,23.34127,1.223376741543695e-05,4.5,51.3,117.0,25.3
2864,25.7,23.54786,1.1717309698133754e-05,4.5,51.8,117.0,25.5
2865,25.9,23.79896,1.1212276994818249e-05,4.5,52.1,117.0,25.8
2866,26.2,23.87826,1.0464791861830364e-05,4.5,52.5,117.0,26.1
2867,26.6,23.77074,1.0054416329249594e-05,4.526315789473684,52.8,117.0,26.5
2868,39.3,32.31509,7.88117393759229e-05,3.9,15.3,111.0,38.2
2869,38.6,31.41433,8.120695980502553e-05,3.9,15.7,111.0,37.5
2870,37.9,30.46322,8.139121257594354e-05,3.9,16.0,111.0,36.9
2871,37.3,29.53365,8.061709077765555e-05,3.9,16.4,112.0,36.2
2872,36.7,28.70923,8.221443610590717e-05,3.9,16.8,112.0,35.6
2873,36.0,27.94585,8.042727165374854e-05,3.9,17.1,112.0,34.9
2874,35.1,27.32312,7.823599839268677e-05,3.9,17.5,112.0,34.1
2875,34.3,26.69195,7.514222996628513e-05,3.9,17.9,113.0,33.2
2876,33.4,26.10049,6.917884267430485e-05,3.9,18.3,113.0,32.4
2877,32.6,25.52337,6.676025665843198e-05,3.9,18.7,113.0,31.6
2878,32.0,25.01068,6.452350425085637e-05,3.9,19.2,114.0,30.9
2879,31.5,24.52065,6.269456985284515e-05,3.9,19.7,114.0,30.4
2880,31.3,23.96646,6.113189849640618e-05,4.0,20.2,114.0,30.2
2881,31.2,23.36486,6.153619075702747e-05,4.0,20.8,114.0,30.2
2882,31.3,22.72619,5.986434070911141e-05,4.0,21.4,114.0,30.3
2883,31.5,22.0819,5.59320971321706e-05,4.0,22.0,114.0,30.6
2884,31.7,21.45094,5.302736743641306e-05,4.0,22.7,114.0,30.9
2885,32.0,20.83832,4.97269192492648e-05,4.0,23.4,114.0,31.2
2886,32.4,20.29017,4.97269192492648e-05,4.0,24.1,114.0,31.6
2887,32.8,19.75923,4.606670685032999e-05,3.9368421052631577,24.8,114.0,32.1
2888,13.5,10.99673,2.3875005652458605e-06,5.3,33.7,119.0,13.3
2889,13.4,10.46137,2.3089011189182206e-06,5.3,34.3,119.0,13.2
2890,13.4,9.91224,2.330574515750314e-06,5.3,35.0,119.0,13.2
2891,13.4,9.40028,2.139841584590455e-06,5.3,35.7,119.0,13.2
2892,13.5,8.97233,1.9870886589071e-06,5.2,36.4,119.0,13.2
2893,13.4,8.61538,1.9165483730420863e-06,5.2,37.2,119.0,13.2
2894,13.4,8.27899,1.866138416505621e-06,5.2,38.0,120.0,13.2
2895,13.5,7.95813,2.2678252359445377e-06,5.2,38.9,120.0,13.3
2896,13.6,7.63908,2.217666680697394e-06,5.2,39.9,120.0,13.4
2897,13.7,7.30241,2.5601528704477742e-06,5.1,40.9,120.0,13.5
2898,13.8,6.9568,2.3339999765719246e-06,5.1,42.1,120.0,13.6
2899,14.0,6.6271,1.9497190499160866e-06,5.1,43.3,120.0,13.8
2900,14.4,6.31387,1.716678337106756e-06,5.1,44.5,120.0,14.1
2901,14.7,6.03532,1.525580256694134e-06,5.1,45.8,120.0,14.5
2902,15.1,5.79741,1.9191079299978063e-06,5.1,47.1,120.0,14.9
2903,15.5,5.58955,2.226842136979513e-06,5.0,48.5,120.0,15.3
2904,16.0,5.42285,1.8754043554756684e-06,5.0,49.9,119.0,15.8
2905,16.5,5.26265,2.117993998157529e-06,5.0,51.3,119.0,16.4
2906,17.1,5.10892,1.933820607013397e-06,5.0,52.7,119.0,16.9
2907,17.7,4.95839,1.8900394640240088e-06,5.147368421052631,54.0,119.0,17.5
2908,24.3,5.86693,2.795641408667793e-06,4.9,27.1,119.0,24.3
2909,24.0,5.71949,2.65696225962241e-06,4.9,27.8,119.0,24.0
2910,23.9,5.59172,2.529441291386578e-06,4.9,28.5,119.0,23.9
2911,23.9,5.46159,2.411769434842029e-06,4.8,29.3,119.0,23.9
2912,23.7,5.33911,2.0471096219525893e-06,4.8,30.1,119.0,23.6
2913,23.4,5.22583,1.957616621339685e-06,4.8,30.9,119.0,23.3
2914,23.5,5.11583,1.6409144675677945e-06,4.8,31.7,119.0,23.5
2915,23.9,5.01048,1.800175562121696e-06,4.8,32.6,119.0,23.9
2916,23.9,4.89453,1.7310775373431292e-06,4.8,33.5,119.0,23.9
2917,23.8,4.76605,1.6671907897712009e-06,4.8,34.3,119.0,23.8
2918,23.8,4.63346,1.6078485519213488e-06,4.7,35.1,119.0,23.8
2919,23.8,4.50498,1.5538011414223184e-06,4.7,35.9,119.0,23.8
2920,24.0,4.38945,1.5053674818419752e-06,4.7,36.7,119.0,24.0
2921,23.9,4.28553,1.644144325181057e-06,4.7,37.3,119.0,23.9
2922,23.8,4.18819,2.1318912273564284e-06,4.7,38.0,119.0,23.8
2923,23.7,4.09437,2.076210776918073e-06,4.7,38.6,119.0,23.7
2924,23.6,3.99408,2.02446839990404e-06,4.6,39.2,119.0,23.6
2925,23.7,3.89316,1.9761299964182644e-06,4.6,39.6,119.0,23.7
2926,24.0,3.79536,1.9761299964182644e-06,4.6,40.1,118.0,24.0
2927,24.3,3.69601,1.8879501581158256e-06,4.752631578947368,40.5,118.0,24.3
2928,9.4,3.784,1.0483603914023085e-06,5.5,43.5,121.0,9.2
2929,9.2,3.69432,1.044215309921083e-06,5.4,45.1,121.0,9.0
2930,9.1,3.61552,9.395733531628052e-07,5.4,46.6,121.0,8.9
2931,9.0,3.5671,1.0196641393483042e-06,5.4,48.1,121.0,8.8
2932,9.0,3.52667,9.812571240930357e-07,5.3,49.5,121.0,8.8
2933,9.0,3.47543,1.008475359177592e-06,5.3,50.8,121.0,8.8
2934,9.0,3.40722,9.86082951138538e-07,5.3,52.0,121.0,8.8
2935,9.0,3.3249,1.0449105834094976e-06,5.2,53.1,121.0,8.8
2936,9.1,3.23122,9.89575391044505e-07,5.2,54.1,121.0,8.9
2937,9.1,3.135,1.1290896595259166e-06,5.1,55.0,121.0,8.9
2938,9.2,3.04211,8.500612557348661e-07,5.1,55.9,121.0,9.0
2939,9.3,2.95272,8.772159271789565e-07,5.1,56.6,121.0,9.1
2940,9.4,2.86611,8.565017044383919e-07,5.0,57.2,121.0,9.2
2941,9.5,2.78979,8.360204819339444e-07,5.0,57.7,121.0,9.3
2942,9.7,2.7375,6.902721328856689e-07,5.0,58.2,121.0,9.5
2943,9.9,2.72663,5.617256611760688e-07,4.9,58.5,120.0,9.7
2944,10.1,2.74508,6.518659165200641e-07,4.9,58.8,120.0,9.9
2945,10.4,2.76782,5.249388245557489e-07,4.8,59.1,120.0,10.2
2946,10.7,2.78085,6.175750877126457e-07,4.8,59.3,120.0,10.5
2947,11.1,2.77244,6.11279525412357e-07,5.142105263157895,59.5,120.0,10.9
2948,7.8,4.62285,2.186609833617491e-06,5.0,73.0,124.0,7.8
2949,7.7,4.62168,2.2590025883399096e-06,5.0,73.5,124.0,7.7
2950,7.7,4.64458,2.202888811404032e-06,4.9,74.1,124.0,7.7
2951,7.8,4.63376,2.731408210190108e-06,4.9,74.7,124.0,7.8
2952,7.9,4.56433,3.142854210111536e-06,4.9,75.3,124.0,7.9
2953,8.1,4.47195,3.404866501642559e-06,4.9,75.9,124.0,8.1
2954,8.4,4.39613,3.489697502035679e-06,4.9,76.4,124.0,8.4
2955,8.7,4.33427,3.521454798261359e-06,4.8,76.8,124.0,8.6
2956,8.9,4.26095,3.623821111526272e-06,4.8,77.3,124.0,8.9
2957,9.2,4.17347,3.517840139963133e-06,4.8,77.7,123.0,9.2
2958,9.5,4.10225,3.214588739205469e-06,4.8,78.0,123.0,9.4
2959,9.8,4.07679,3.3756524846911265e-06,4.8,78.3,123.0,9.8
2960,10.0,4.07263,3.473024806038256e-06,4.8,78.5,123.0,10.0
2961,10.3,4.04835,3.7010303163140494e-06,4.7,78.6,123.0,10.3
2962,10.5,3.98457,3.7181836154746144e-06,4.7,78.7,123.0,10.5
2963,10.7,3.90734,3.7224220638974096e-06,4.7,78.7,123.0,10.7
2964,11.0,3.84343,3.849405169743764e-06,4.7,78.7,123.0,11.0
2965,11.2,3.77669,3.355366479892523e-06,4.7,78.6,122.0,11.2
2966,11.5,3.6766,3.1938456593345725e-06,4.6,78.6,122.0,11.5
2967,11.8,3.53207,2.964704989453556e-06,4.810526315789474,78.4,122.0,11.8
2968,13.4,8.52102,4.348105608031324e-06,4.9,44.8,118.0,12.8
2969,13.5,8.37709,5.880184736835427e-06,4.9,45.6,118.0,13.0
2970,13.7,8.22813,6.169804114889156e-06,4.9,46.4,118.0,13.2
2971,14.0,8.04258,3.9991964691402e-06,4.9,47.3,118.0,13.5
2972,14.2,7.75277,3.989608604051294e-06,4.9,48.1,118.0,13.7
2973,14.2,7.32622,3.675444751786496e-06,4.9,49.0,118.0,13.8
2974,14.3,6.76157,3.0568821574985165e-06,4.9,49.9,118.0,13.8
2975,14.0,6.06643,4.269753250959627e-06,4.9,50.8,118.0,13.6
2976,13.8,5.40163,3.3471560736276964e-06,4.9,51.7,118.0,13.3
2977,13.6,4.9527,4.250455026390771e-06,4.9,52.6,118.0,13.1
2978,13.3,4.78771,2.42345223193892e-06,4.9,53.5,118.0,12.8
2979,13.1,4.81412,3.324734361280748e-06,4.9,54.4,118.0,12.7
2980,13.2,4.96152,3.01538327933787e-06,4.9,55.3,118.0,12.8
2981,13.4,5.11606,3.609608778568549e-06,4.9,56.2,118.0,13.0
2982,13.5,5.16744,3.600390282306602e-06,4.9,57.1,118.0,13.1
2983,13.8,5.04164,3.5907792379947533e-06,4.9,57.9,118.0,13.4
2984,14.0,4.76648,3.5810034926720733e-06,4.9,58.8,118.0,13.6
2985,14.4,4.37153,3.2736653266463263e-06,4.9,59.5,118.0,14.0
2986,14.7,4.04298,3.2736653266463263e-06,4.8,60.3,118.0,14.3
2987,15.0,3.96073,2.959918850864785e-06,4.894736842105263,61.0,118.0,14.7
2988,46.5,27.82425,1.0422565133045442e-05,4.3,36.8,112.0,46.7
2989,44.9,26.88469,1.0326190972418191e-05,4.3,37.5,112.0,45.0
2990,43.4,25.84967,9.534442140957815e-06,4.4,38.2,112.0,43.5
2991,41.8,24.72417,1.0195388268085926e-05,4.4,38.9,112.0,41.8
2992,40.2,23.55466,1.0316697487324547e-05,4.4,39.5,112.0,40.2
2993,38.6,22.36229,1.043712015664874e-05,4.4,40.1,112.0,38.5
2994,37.0,21.18309,9.4366140026521e-06,4.4,40.7,113.0,36.9
2995,35.5,19.97266,9.379870192936544e-06,4.4,41.2,113.0,35.3
2996,33.9,18.42823,8.996151621870829e-06,4.4,41.6,113.0,33.6
2997,32.4,16.92135,9.635583674394356e-06,4.5,42.1,113.0,32.1
2998,31.0,15.49864,7.464363585130959e-06,4.5,42.5,113.0,30.6
2999,29.8,14.26044,8.638894221539643e-06,4.5,42.8,114.0,29.4
3000,28.7,13.10777,7.184570922632737e-06,4.6,43.1,114.0,28.3
3001,27.8,12.09356,7.675765612263027e-06,4.6,43.3,114.0,27.3
3002,26.9,11.21793,7.846603126003725e-06,4.6,43.5,114.0,26.5
3003,26.3,10.43879,7.94522126105593e-06,4.6,43.7,114.0,25.8
3004,25.7,9.76195,7.905375974592054e-06,4.7,43.8,114.0,25.2
3005,25.3,9.16679,7.865847632480707e-06,4.7,43.9,114.0,24.8
3006,25.0,8.62658,7.697773965120008e-06,4.7,44.0,114.0,24.5
3007,24.8,8.10055,7.525707221734665e-06,4.494736842105263,44.0,114.0,24.3
3008,27.4,11.05112,1.4429982489918591e-05,4.8,44.8,117.0,27.3
3009,26.7,10.58876,1.4804641225666602e-05,4.8,45.5,117.0,26.6
3010,26.3,10.06591,1.4137041504121692e-05,4.8,46.2,117.0,26.1
3011,26.0,9.90925,1.4585197393535596e-05,4.8,47.0,117.0,25.9
3012,25.7,10.22488,1.4214232413782248e-05,4.8,47.9,117.0,25.5
3013,25.0,10.5528,1.46027713764786e-05,4.8,48.9,117.0,24.9
3014,24.2,10.51063,1.423475775289256e-05,4.8,49.9,118.0,24.1
3015,23.3,10.23688,1.3372514287839837e-05,4.7,50.9,118.0,23.1
3016,22.5,10.06394,1.49915865399176e-05,4.7,52.1,118.0,22.3
3017,21.9,10.17553,1.5961308594597828e-05,4.7,53.3,119.0,21.7
3018,21.3,10.50203,1.550146808453428e-05,4.7,54.5,119.0,21.1
3019,20.9,10.94449,1.584903956267651e-05,4.7,55.7,119.0,20.7
3020,20.9,11.34167,1.5437855003815254e-05,4.6,57.0,119.0,20.7
3021,21.1,11.50561,1.7182562868151342e-05,4.6,58.2,119.0,20.9
3022,21.5,11.34612,2.410933500288169e-05,4.5,59.4,119.0,21.3
3023,21.9,14.46348,2.5516251495279664e-05,4.5,60.5,118.0,21.8
3024,22.4,14.63738,2.011434923308063e-05,4.5,61.7,118.0,22.3
3025,23.0,14.65174,1.821605275687992e-05,4.4,62.7,118.0,22.9
3026,23.7,14.64918,1.8282534701248094e-05,4.4,63.8,118.0,23.6
3027,24.2,14.6213,1.6093642331266094e-05,4.663157894736842,64.8,118.0,24.1
3028,27.3,15.04313,5.140317793390648e-06,4.3,22.8,113.0,26.7
3029,25.9,14.35325,4.949540124138955e-06,4.3,23.5,113.0,25.4
3030,24.5,13.75941,4.787222835796239e-06,4.3,24.2,114.0,24.0
3031,23.2,13.28498,4.666049840800212e-06,4.3,25.0,114.0,22.7
3032,22.0,12.88523,4.57095153342107e-06,4.3,25.8,115.0,21.5
3033,20.9,12.57629,4.441816047506727e-06,4.3,26.7,115.0,20.4
3034,19.9,12.33801,4.293877366113628e-06,4.3,27.7,115.0,19.4
3035,18.9,12.13425,4.184059408650471e-06,4.4,28.8,116.0,18.5
3036,18.1,11.9605,4.100122478310466e-06,4.4,29.9,116.0,17.6
3037,17.5,11.81401,4.019112914042013e-06,4.4,31.1,117.0,17.1
3038,17.2,11.7254,3.874016189681121e-06,4.4,32.3,117.0,16.7
3039,17.0,11.59636,3.688594618062151e-06,4.4,33.4,117.0,16.5
