,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),Maternal mortality ratio (per 100 000 live births),per_capita-Lower Respiratory Infections,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),"Mean Non-HDL cholesterol, age-standardized",Mean BMI (kg/m²) (age-standardized estimate),per_capita-Tuberculosis
2692,0.70957,5.0,0.0002382864099044,0.2,3.4,26.22941176470588,4.791628894817271e-06
2693,0.68818,6.166666666666667,0.0002451500945375,0.2,3.4,26.22941176470588,4.9211323784609804e-06
2694,0.66671,6.166666666666667,0.000251353154411,0.2,3.742105263157895,26.22941176470588,5.037396208648951e-06
2695,6.08401,26.0,0.0001179024558134,0.49,3.7,26.0,8.317526491473655e-06
2696,5.59432,26.0,0.0001098011438507,0.51,3.7,26.1,7.4029897418251745e-06
2697,5.12422,26.0,0.0001067063248873,0.44,3.7,26.2,6.820881005800177e-06
2698,4.71824,25.0,9.472010491239462e-05,0.38,3.6,26.2,5.983510798995132e-06
2699,4.42202,26.0,9.621311784535549e-05,0.28,3.6,26.3,5.679055093450782e-06
2700,4.24617,25.0,0.0001018711209109,0.36,3.6,26.4,5.279412929282264e-06
2701,4.15874,26.0,0.0001089392945743,0.33,3.6,26.5,4.968252864197776e-06
2702,4.13225,26.0,0.0001126528366599,0.24,3.6,26.6,4.685733240620895e-06
2703,4.1391,26.0,0.0001259094082511,0.26,3.6,26.6,4.642469801437346e-06
2704,4.15579,26.0,0.000130864443276,0.25,3.6,26.7,4.319261821612832e-06
2705,4.16337,27.0,0.0001358223740669,0.13,3.6,26.8,4.189545866742709e-06
2706,6.78176,28.0,0.0001382464944321,0.13,3.5,26.9,3.952437521510808e-06
2707,27.45521,28.0,0.0001343941296928,0.13,3.5,27.0,3.817006325489622e-06
2708,4.77426,53.0,0.0009319875428933,15.0,2.9,24.2,0.0001295408107328
2709,4.22729,52.0,0.000868892512254,15.0,2.9,24.3,0.0001381898766765
2710,3.78819,43.0,0.0008092050680012,15.0,2.9,24.4,0.000141661258792
2711,3.43843,35.0,0.0007536715222398,14.0,2.9,24.4,0.0001377924702276
2712,3.15459,33.0,0.0007061444736009,13.0,2.9,24.5,0.000124991907671
2713,2.92064,32.0,0.0006591544773713,14.0,2.9,24.6,0.000122087383164
2714,2.72246,29.0,0.0006327708479561,13.0,2.9,24.7,0.0001244228522153
2715,2.54987,27.0,0.0006041038363349,12.0,3.0,24.8,0.0001189837263611
2716,2.39835,26.0,0.000577103014968,12.0,3.0,24.9,0.0001120372984368
2717,2.25983,26.0,0.0005543501999212,11.0,3.0,25.0,0.0001098086920315
2718,2.13305,23.0,0.0005322211491729,11.0,3.0,25.1,0.0001043073318705
2719,2.01711,22.0,0.0005138189637088,10.0,3.0,25.3,9.675896790434237e-05
2720,1.91283,21.0,0.0004954697791111,10.0,3.0,25.4,9.371317204283771e-05
2721,1.82536,20.0,0.0004755980405158,9.7,3.0,25.5,9.329913713468742e-05
2722,1.74879,19.0,0.0004621492211649,9.5,3.0,25.6,9.377120719685942e-05
2723,1.67873,18.0,0.0004443382156012,9.0,3.0,25.7,9.216355845574404e-05
2724,1.61724,17.0,0.0004246816628027,8.8,3.0,25.8,9.170627201280623e-05
2725,1.55894,17.0,0.0004101053839763,8.5,3.0,24.95294117647059,8.974376384164713e-05
2726,1.50763,28.5,0.0003951087287028,8.2,3.0,24.95294117647059,8.82086731443558e-05
2727,1.46139,28.5,0.0003751684911556,7.9,2.9631578947368418,24.95294117647059,8.501073160372916e-05
2728,19.50543,854.0,0.001254385663079,66.0,2.8,21.7,0.0006629069901269
2729,18.65018,819.0,0.001184415953506,71.0,2.8,21.8,0.0006373663301168
2730,17.81069,788.0,0.0011497012811538,78.0,2.8,21.8,0.0006129196579248
2731,17.01011,763.0,0.0011290158255039,80.0,2.9,21.9,0.0005935558498318
2732,16.26144,741.0,0.0010914580948001,83.0,2.9,21.9,0.0005768320751183
2733,15.56256,721.0,0.0010354358451797,83.0,2.9,22.0,0.0005629780309366
2734,14.94499,703.0,0.0010146353493946,81.0,2.9,22.0,0.0005553231266024
2735,14.39803,685.0,0.0009875527825557,81.0,2.9,22.0,0.0005433901655647
2736,13.93301,666.0,0.0009440939234817,77.0,3.0,22.1,0.000527613348466
2737,13.55348,656.0,0.0009346497458179,73.0,3.0,22.1,0.0005165105538975
2738,13.26278,644.0,0.0009032318987925,79.0,3.0,22.1,0.0004961461723725
2739,13.04192,628.0,0.0008785022067241,74.0,3.0,22.2,0.0004808567320644
2740,12.90054,615.0,0.0008727392789049,67.0,3.1,22.2,0.0004748428252817
2741,12.79125,593.0,0.000840148805922,57.0,3.1,22.2,0.0004737351429146
2742,12.63891,574.0,0.0007896235661871,59.0,3.1,22.2,0.0004713149134193
2743,12.45147,556.0,0.0007962864738968,54.0,3.1,22.3,0.000476531718076
2744,12.2365,539.0,0.0007688485954247,49.0,3.2,22.3,0.0004640110585324
2745,11.96321,524.0,0.0007351225996409,45.0,3.2,22.04705882352941,0.0004434791260133
2746,11.69007,670.5,0.0007103754418342,40.0,3.2,22.04705882352941,0.0004311579331341
2747,11.45547,670.5,0.0006697862993923,35.0,2.994736842105263,22.04705882352941,0.0004095055974156
2748,5.89988,43.0,0.0001781460252048,20.0,3.8,22.3,0.0001849791562042
2749,6.03953,43.0,0.0001781017501871,20.0,3.8,22.3,0.0001664794487572
2750,6.1209,44.0,0.0001884437779857,20.0,3.8,22.4,0.0001558300384441
2751,6.10731,44.0,0.0001944128608426,19.0,3.9,22.5,0.0001443370601983
2752,7.71462,46.0,0.0002030291255706,18.0,3.9,22.6,0.0001409602214676
2753,5.86551,43.0,0.000209962500358,16.0,3.9,22.7,0.0001355329968204
2754,5.68858,42.0,0.0002225967712289,15.0,3.9,22.8,0.0001331993598761
2755,5.50847,42.0,0.0002374907802033,14.0,3.9,22.9,0.0001304410008579
2756,5.33984,43.0,0.0002526130973893,14.0,3.9,23.0,0.0001269627262462
2757,5.17787,43.0,0.0002657571032245,14.0,4.0,23.1,0.0001230210922938
2758,5.01711,42.0,0.0002853040123337,13.0,4.0,23.2,0.0001226629371425
2759,4.86017,41.0,0.0002998344488184,13.0,4.0,23.3,0.0001200386953554
2760,4.71255,39.0,0.0003154219231025,14.0,4.0,23.5,0.0001166771956358
2761,4.57825,39.0,0.0003347313461072,14.0,4.0,23.6,0.000113287071604
2762,4.46625,38.0,0.0003605071238768,14.0,4.0,23.7,0.0001114018494831
2763,4.3826,38.0,0.0003866777109102,14.0,4.0,23.8,0.0001101899353869
2764,4.32297,37.0,0.0004128988091633,14.0,4.0,23.9,0.0001112763459717
2765,4.27679,37.0,0.0004261611625941,14.0,4.0,23.03529411764706,0.000111414112493
2766,4.2341,41.333333333333336,0.0004413500282827,14.0,4.0,23.03529411764706,0.0001124761691934
2767,4.18684,41.333333333333336,0.0004478811614865,14.0,3.9368421052631577,23.03529411764706,0.000112197571626
2768,25.30118,489.0,0.0008910552714693,6.2,2.6,21.6,0.0004242929552545
2769,24.52301,489.0,0.0008627800018112,6.6,2.6,21.7,0.000414446014414
2770,23.75334,489.0,0.0008581010785851,7.3,2.6,21.7,0.0004029986739126
2771,22.99895,489.0,0.000826549263737,8.1,2.7,21.8,0.0003878366750452
2772,22.23586,488.0,0.0007907560244279,8.2,2.7,21.9,0.0003664260516732
2773,21.48627,492.0,0.0007701439631982,8.1,2.7,22.0,0.0003571606064275
2774,20.75429,482.0,0.0007525485891674,7.8,2.7,22.1,0.0003532579693599
2775,20.00161,480.0,0.0007316657004354,10.0,2.7,22.1,0.0003531722697872
2776,19.27304,473.0,0.000727612024279,9.4,2.7,22.2,0.0003607515206544
2777,18.56758,458.0,0.0007222473414553,11.0,2.7,22.2,0.0003614359263876
2778,17.88421,440.0,0.000704088617401,11.0,2.7,22.3,0.0003541696300984
2779,17.19227,422.0,0.0006851749551424,10.0,2.8,22.3,0.0003428828116036
2780,16.54768,410.0,0.0006572285297804,9.9,2.8,22.4,0.0003291170626725
2781,15.92536,404.0,0.0006294172250653,10.0,2.8,22.4,0.0003161762742833
2782,15.32122,401.0,0.0006080495972589,8.6,2.8,22.4,0.0003093299293438
2783,14.75315,398.0,0.0005905471671081,6.4,2.8,22.5,0.0003003051513455
2784,14.23858,395.0,0.0005757427190655,4.0,2.8,22.5,0.0002926412835375
2785,13.73607,396.0,0.0005589415264552,3.5,2.8,22.123529411764707,0.0002828605703287
2786,13.27751,449.72222222222223,0.000548144363096,3.3,2.8,22.123529411764707,0.0002726911490253
2787,12.83764,449.72222222222223,0.0005191305445281,2.7,2.726315789473684,22.123529411764707,0.0002531297696459
2788,3.53649,81.0,0.0002069061932056,2.2,3.4,25.2,2.156937149248068e-05
2789,3.49724,78.0,0.0002033540610366,1.4,3.4,25.3,1.841395040882973e-05
2790,3.45605,74.0,0.0002078911966506,1.9,3.4,25.4,1.846138039754576e-05
2791,3.41231,75.0,0.0002181216426571,1.6,3.4,25.4,1.931704584417905e-05
2792,3.36492,76.0,0.0002146324459707,1.8,3.4,25.5,1.936533347104237e-05
2793,3.31483,76.0,0.0002094300107545,1.5,3.4,25.6,1.940664192319821e-05
2794,3.26123,73.0,0.0002008814483552,3.3,3.4,25.7,1.944014016341058e-05
2795,3.20329,65.0,0.0001995439690268,1.4,3.4,25.8,1.7845395604030138e-05
2796,3.13789,72.0,0.0002046579167285,1.6,3.5,25.9,1.867909557443498e-05
2797,3.07154,74.0,0.0001951294073838,1.5,3.5,26.0,1.7886862343520445e-05
2798,2.99885,71.0,0.000188004958122,1.6,3.5,26.1,1.709135982928173e-05
2799,2.92748,72.0,0.000180039999837,1.3,3.5,26.1,1.629321265493827e-05
2800,2.85688,71.0,0.0001753122800952,1.4,3.5,26.2,1.5492713124692693e-05
2801,2.78416,70.0,0.0001860882695015,1.5,3.5,26.3,1.5507355791793345e-05
2802,2.71261,69.0,0.0001928236905147,1.5,3.5,26.4,1.5523941185506197e-05
2803,2.63881,68.0,0.0001987952842158,1.5,3.5,26.5,1.5543664197951017e-05
2804,2.56648,68.0,0.0002081150105819,1.5,3.5,26.6,1.6387008707237077e-05
2805,2.49609,67.0,0.0002142491265859,1.5,3.5,25.88235294117647,1.6417557592792036e-05
2806,2.42347,72.22222222222223,0.0002191743938637,1.5,3.5,25.88235294117647,1.6417557592792036e-05
2807,2.35132,72.22222222222223,0.0002259978340499,1.5,3.4578947368421056,25.88235294117647,1.6496192266420103e-05
2808,4.44347,66.0,0.0001720658823014,1.7,3.4,24.0,1.6933133893970816e-05
2809,4.32985,63.0,0.0001692063224473,1.7,3.4,24.1,1.623381691376409e-05
2810,4.21937,60.0,0.0001666285453235,1.7,3.4,24.2,1.5653608707772976e-05
2811,4.11257,57.0,0.000164906055018,1.7,3.4,24.3,1.528795318461824e-05
2812,4.00596,54.0,0.0001617966121766,1.7,3.3,24.4,1.492886446517696e-05
2813,3.90283,51.0,0.0001601932705843,1.6,3.3,24.5,1.4581182983359974e-05
2814,3.80532,49.0,0.0001592171972769,1.6,3.3,24.6,1.414165168360319e-05
2815,3.71226,47.0,0.0001582319227616,1.6,3.3,24.7,1.3806126924131024e-05
2816,3.62862,47.0,0.0001580094914265,1.6,3.3,24.7,1.3474429023493587e-05
2817,3.55043,46.0,0.0001579570984298,1.6,3.3,24.8,1.3147097499930668e-05
2818,3.48112,46.0,0.0001587642271417,1.5,3.3,24.9,1.2826553359744632e-05
2819,3.4202,46.0,0.0001581494575407,1.5,3.2,25.0,1.251271734260742e-05
2820,3.36899,46.0,0.0001574597732206,1.5,3.2,25.1,1.2298633174631276e-05
2821,3.32788,46.0,0.0001575323003508,1.4,3.2,25.2,1.1997187490108088e-05
2822,3.29776,46.0,0.0001578968396952,1.4,3.2,25.3,1.170283467341457e-05
2823,3.2783,46.0,0.0001585543467674,1.3,3.2,25.4,1.1325310483386902e-05
2824,3.26947,45.0,0.0001593233624809,1.3,3.1,25.5,1.1136469530798984e-05
2825,3.26716,43.0,0.0001605616433818,1.2,3.1,24.74705882352941,1.104250902903218e-05
2826,3.25915,50.22222222222222,0.000162253640733,1.2,3.1,24.74705882352941,1.0864404044692951e-05
2827,3.23706,50.22222222222222,0.0001610932746713,1.2,3.263157894736842,24.74705882352941,1.0605161172594264e-05
2828,7.60218,42.0,0.0002358557261611,2.5,3.5,25.7,3.958158124807959e-05
2829,7.37731,41.0,0.0002108474561999,2.1,3.5,25.8,3.485130247386942e-05
2830,7.12296,39.0,0.0001884021425742,1.8,3.5,25.9,2.998026455172668e-05
2831,6.84377,38.0,0.0001613638659924,1.5,3.5,26.0,2.55284893405162e-05
2832,6.53775,35.0,0.0001382001147715,0.83,3.5,26.1,2.211872100618285e-05
2833,6.19624,33.0,0.0001221623063979,1.3,3.5,26.2,1.970448555551128e-05
2834,5.82328,30.0,0.0001147218798741,0.9,3.5,26.3,1.7999046416760147e-05
2835,5.42046,28.0,0.0001108899227261,0.95,3.5,26.3,1.666491903470797e-05
2836,4.99409,27.0,0.0001089930263462,1.1,3.5,26.4,1.572687173522281e-05
2837,4.55078,25.0,0.0001116065616117,1.4,3.5,26.5,1.5480658161028008e-05
2838,4.10921,24.0,0.0001136058090497,1.2,3.5,26.6,1.4575063634162305e-05
2839,3.6838,23.0,0.0001172042305421,1.2,3.5,26.7,1.3657326409288853e-05
2840,3.29556,22.0,0.0001240760690253,0.99,3.4,26.7,1.276497607557588e-05
2841,2.96131,20.0,0.000136415761136,0.82,3.4,26.8,1.2144571758110666e-05
2842,2.68619,19.0,0.0001493885178659,0.76,3.4,26.9,1.1749658708557887e-05
2843,2.46403,19.0,0.0001589495183018,0.69,3.4,27.0,1.1330166929348813e-05
2844,2.28793,18.0,0.0001693501643937,0.68,3.4,27.1,1.1090187756758827e-05
2845,2.14696,17.0,0.0001746818846021,0.62,3.3,26.41176470588235,1.0762615945531051e-05
2846,2.02918,27.77777777777778,0.0001750022711848,0.56,3.3,26.41176470588235,1.0193039798468773e-05
2847,1.92705,27.77777777777778,0.0001729867405686,0.5,3.452631578947368,26.41176470588235,9.691818327528635e-06
2848,6.11472,29.0,0.0007016327726579,27.0,3.3,24.8,0.0001607575900955
2849,5.97632,27.0,0.0006509045615967,28.0,3.3,24.9,0.0001577200475905
2850,5.86136,25.0,0.0005972082457823,21.0,3.3,25.0,0.000156797702314
2851,5.75588,21.0,0.0005599050071003,22.0,3.3,25.1,0.0001567119463228
2852,5.64485,20.0,0.0005249029450331,21.0,3.3,25.1,0.0001566680141851
2853,5.51328,18.0,0.0004961241639696,21.0,3.3,25.2,0.0001562984077501
2854,5.35288,18.0,0.0004697517583378,19.0,3.3,25.3,0.0001474728118191
2855,5.15863,15.0,0.0004494963797318,18.0,3.3,25.5,0.0001407556231033
2856,4.94587,13.0,0.0004294589810764,16.0,3.3,25.6,0.0001308669604823
2857,4.73537,12.0,0.0003989856878982,16.0,3.3,25.7,0.0001156628597549
2858,4.54019,10.0,0.0003687575340281,16.0,3.3,25.8,0.0001086843006438
2859,4.37284,10.0,0.0003523759765626,14.0,3.3,25.9,0.0001032515638309
2860,4.24183,9.0,0.0003333446756249,11.0,3.3,26.0,9.73326886691298e-05
2861,4.14365,9.0,0.0003195750473299,9.6,3.3,26.1,9.837591726252876e-05
2862,4.06682,8.0,0.0003037543143843,11.0,3.3,26.3,9.764222072826402e-05
2863,4.0043,8.0,0.0002874935342627,9.9,3.3,26.4,9.328247654270676e-05
2864,3.93907,8.0,0.0002728999226468,10.0,3.3,26.5,9.05256668613882e-05
2865,3.86919,7.0,0.0002584429847305,10.0,3.3,25.6,8.670827542659444e-05
2866,3.79057,14.833333333333334,0.0002490994205682,10.0,3.3,25.6,8.390520617788987e-05
2867,3.69893,14.833333333333334,0.0002347249193955,10.0,3.3,25.6,7.98869079251286e-05
2868,22.99813,578.0,0.0008417577990018,27.0,2.6,20.5,0.0008334508413027
2869,22.41669,550.0,0.0008214256118731,24.0,2.6,20.6,0.000799594912953
2870,21.84533,537.0,0.0007856038458427,22.0,2.6,20.6,0.0007473621473145
2871,21.27339,520.0,0.0007420039585195,20.0,2.6,20.7,0.0006944771062278
2872,20.69548,512.0,0.0007343118772871,19.0,2.6,20.8,0.0006582662778341
2873,20.14078,491.0,0.00070437693865,20.0,2.6,20.8,0.0006076017956416
2874,19.59087,473.0,0.0006664611416689,19.0,2.6,20.9,0.000559293231398
2875,19.06535,465.0,0.0006270774397846,18.0,2.7,21.0,0.0005241120974033
2876,18.54457,455.0,0.0005822818255512,15.0,2.7,21.0,0.0004870573080083
2877,18.04412,442.0,0.0005502701025451,17.0,2.7,21.1,0.0004612358315179
2878,17.5667,430.0,0.000540141075028,17.0,2.7,21.2,0.0004378615898675
2879,17.11694,419.0,0.0005213761325181,16.0,2.7,21.2,0.0004145353402067
2880,16.67525,412.0,0.0005076763043395,18.0,2.7,21.3,0.0004006606370674
2881,16.2544,401.0,0.0005165220906856,19.0,2.7,21.4,0.0004014644752754
2882,15.83179,394.0,0.0005133490473551,22.0,2.7,21.4,0.0003969677868088
2883,15.42289,387.0,0.0004760988178448,25.0,2.8,21.5,0.0003800578489106
2884,15.02537,381.0,0.0004624614555058,24.0,2.8,21.6,0.0003658284396763
2885,14.61443,375.0,0.0004058583859402,25.0,2.8,21.03529411764706,0.0003364784929792
2886,14.23859,456.77777777777777,0.0003978153539941,20.0,2.8,21.03529411764706,0.0003301373199666
2887,13.86623,456.77777777777777,0.0003583038486138,16.0,2.6842105263157894,21.03529411764706,0.0003015946682337
2888,3.77086,35.0,0.0001731652119374,23.0,4.0,25.6,0.0001182526989367
2889,3.68898,33.0,0.0001732294294845,23.0,3.9,25.7,0.000123670516182
2890,3.61296,33.0,0.0001786635070735,22.0,3.9,25.8,0.0001315734166347
2891,3.5382,32.0,0.0001795159258758,23.0,3.9,25.9,0.000135733088748
2892,3.4595,33.0,0.0001858350680899,24.0,3.9,26.0,0.0001431760796465
2893,3.36771,33.0,0.0001875874957569,26.0,3.8,26.1,0.0001490861684407
2894,3.2567,31.0,0.0001784628922451,23.0,3.8,26.1,0.000139038036963
2895,3.12584,33.0,0.0001880351095631,24.0,3.8,26.2,0.0001430457765491
2896,2.98007,33.0,0.0001881755404062,24.0,3.8,26.3,0.0001379736544677
2897,2.82577,27.0,0.0001631714526062,19.0,3.8,26.4,0.0001106336146408
2898,2.67014,25.0,0.0001547265833525,17.0,3.7,26.5,9.877664051794014e-05
2899,2.52173,23.0,0.000150992446877,16.0,3.7,26.5,9.112720968528256e-05
2900,2.38347,24.0,0.0001544564612918,16.0,3.7,26.6,8.933415710112689e-05
2901,2.25622,23.0,0.0001604102769906,14.0,3.7,26.7,8.729459968818935e-05
2902,2.7471,24.0,0.0001561250745404,13.0,3.7,26.8,7.904466897555671e-05
2903,2.03581,21.0,0.0002087778117813,11.0,3.6,26.8,0.0001067975310592
2904,1.94255,20.0,0.0002093591642685,10.0,3.6,26.9,0.0001004256161572
2905,1.85863,19.0,0.000204409442496,9.1,3.6,26.288235294117644,9.733563721967429e-05
2906,1.78205,27.88888888888889,0.0002036036839098,9.0,3.6,26.288235294117644,9.54248382865539e-05
2907,1.71151,27.88888888888889,0.0002037975886269,8.3,3.763157894736842,26.288235294117644,9.433863645739588e-05
2908,2.51193,6.0,8.138422767455131e-05,0.66,3.8,26.7,1.5220714336080208e-05
2909,2.46481,6.0,7.911843173097844e-05,0.66,3.8,26.8,1.4170465384652854e-05
2910,2.41901,5.0,7.728848390347877e-05,0.66,3.8,26.9,1.3771402586438035e-05
2911,2.37356,5.0,7.798054505989228e-05,0.66,3.8,27.0,1.3398719082455718e-05
2912,2.32612,5.0,8.009316395889507e-05,0.66,3.8,27.1,1.3050323839947758e-05
2913,2.27823,5.0,7.854936693125487e-05,0.66,3.7,27.1,1.2479805961040493e-05
2914,2.23245,4.0,7.688856362317665e-05,1.1,3.7,27.2,1.289289938803267e-05
2915,2.18971,4.0,7.290711026592868e-05,0.73,3.7,27.3,1.3726338661177932e-05
2916,2.14914,4.0,7.443633410575455e-05,0.83,3.7,27.4,1.5579697836088165e-05
2917,2.11,4.0,7.689917517819664e-05,0.74,3.7,27.4,1.708870559515481e-05
2918,2.0736,4.0,7.697574942323457e-05,0.67,3.6,27.5,1.7686334071134837e-05
2919,2.04159,4.0,7.730160678576035e-05,0.67,3.6,27.6,1.786871312635666e-05
2920,2.01514,4.0,7.809093812055247e-05,0.67,3.6,27.7,1.8064409782103705e-05
2921,1.99415,3.0,7.837087950029704e-05,0.67,3.6,27.8,1.8450952982587416e-05
2922,1.97753,3.0,7.55044809688735e-05,0.67,3.6,27.9,1.8654048239368745e-05
2923,1.96486,3.0,7.837695682865725e-05,0.67,3.5,28.0,1.885891455700583e-05
2924,1.95322,3.0,8.199097019611363e-05,0.67,3.5,28.0,1.8895038399104376e-05
2925,1.94081,3.0,8.579697734449298e-05,0.67,3.5,27.376470588235293,1.910258996537656e-05
2926,1.92539,4.166666666666667,9.189004483344928e-05,0.67,3.5,27.376470588235293,1.94319449647796e-05
2927,1.90489,4.166666666666667,9.42401787259483e-05,0.67,3.657894736842105,27.376470588235293,1.872217240131527e-05
2928,1.31006,10.0,0.0008248736286093,0.86,4.1,26.4,9.367607368336755e-06
2929,1.27641,11.0,0.0007302601874656,0.86,4.0,26.5,8.943198864001533e-06
2930,1.24348,11.0,0.0007004351566872,0.87,4.0,26.6,8.791722090309106e-06
2931,1.21069,11.0,0.0006761710508324,0.89,4.0,26.7,8.575208253863608e-06
2932,1.17781,11.0,0.000635139462915,0.77,3.9,26.8,8.066266189578343e-06
2933,1.14425,11.0,0.0006126901116577,0.76,3.9,26.9,7.819817129360672e-06
2934,1.11003,11.0,0.0005907787307429,0.8,3.8,26.9,7.658577587175979e-06
2935,1.07512,11.0,0.0005790600572153,0.65,3.8,27.0,7.232740444537616e-06
2936,1.03983,11.0,0.0005728668161304,0.73,3.7,27.1,7.024363021676568e-06
2937,1.00524,10.0,0.0005592219785109,0.66,3.7,27.1,6.629369286645024e-06
2938,0.97209,10.0,0.0005606394564945,0.6,3.7,27.1,6.367439972202676e-06
2939,0.94142,9.0,0.000571019720452,0.53,3.6,27.2,6.10861272926437e-06
2940,0.91333,8.0,0.0005898124515045,0.53,3.6,27.2,6.074817644442668e-06
2941,0.88761,8.0,0.0006027076715889,0.56,3.5,27.2,6.0887529438962745e-06
2942,0.86398,8.0,0.0006059648046554,0.57,3.5,27.3,6.024193159729473e-06
2943,0.84232,8.0,0.0006195834042772,0.54,3.4,27.3,6.022947367054515e-06
2944,0.82228,7.0,0.0006152683014925,0.47,3.4,27.3,5.928875716920583e-06
2945,0.80372,7.0,0.000618810237888,0.4,3.3,26.97647058823529,5.866963333270135e-06
2946,0.78577,9.61111111111111,0.0006370441423527,0.39,3.3,26.97647058823529,5.990478350812664e-06
2947,0.76775,9.61111111111111,0.0006399638171423,0.34,3.694736842105263,26.97647058823529,5.95997537277048e-06
2948,1.8381,12.0,0.000273297877697,0.32,3.6,27.6,4.677998347447469e-06
2949,1.77725,13.0,0.0002657064100334,0.31,3.6,27.7,4.381202224901471e-06
2950,1.72945,13.0,0.0002621159718528,0.31,3.6,27.9,4.138234344451422e-06
2951,1.68724,13.0,0.000256070380805,0.28,3.6,28.0,3.86461539953758e-06
2952,1.64338,13.0,0.0002459206639586,0.26,3.6,28.1,3.606945602701296e-06
2953,1.59466,13.0,0.0002443693313537,0.25,3.5,28.2,3.4758716620541715e-06
2954,1.54019,14.0,0.0002376678243085,0.24,3.5,28.3,3.3322927202739933e-06
2955,1.4813,14.0,0.0002314842569881,0.21,3.5,28.4,3.160024880172387e-06
2956,1.42342,14.0,0.0002297200325829,0.21,3.5,28.4,3.0423013139377405e-06
2957,1.37186,15.0,0.0002247150679777,0.19,3.5,28.5,2.902218115469585e-06
2958,1.32953,15.0,0.0002226045935701,0.2,3.4,28.6,2.8156034567410166e-06
2959,1.30055,15.0,0.0002249374070441,0.19,3.4,28.6,2.7712499445750013e-06
2960,1.28537,16.0,0.0002248640180151,0.17,3.4,28.7,2.733812186771397e-06
2961,1.28277,16.0,0.0002279859937855,0.19,3.4,28.7,2.7505097316634284e-06
2962,1.29078,16.0,0.0002289781409863,0.16,3.4,28.8,2.751080301348641e-06
2963,1.30726,18.0,0.0002319255066911,0.16,3.3,28.8,2.791816547923057e-06
2964,1.32902,19.0,0.0002317790804481,0.17,3.3,28.8,2.850158620089832e-06
2965,1.35081,19.0,0.0002331690185073,0.16,3.3,28.358823529411765,2.8311857037421923e-06
2966,1.36728,14.88888888888889,0.0002414492462329,0.17,3.3,28.358823529411765,2.913469895347186e-06
2967,1.37272,14.88888888888889,0.0002453248459,0.17,3.4578947368421056,28.358823529411765,2.9287691713995737e-06
2968,2.61631,26.0,0.0003907083467788,2.3,3.7,25.6,2.639921262019018e-05
2969,2.55563,25.0,0.0003958292778111,2.2,3.7,25.6,2.4758672576149165e-05
2970,2.4969,25.0,0.0004010372674677,1.8,3.7,25.7,2.3753745842323253e-05
2971,2.43972,23.0,0.0004193003682644,2.3,3.7,25.8,2.3687548317215032e-05
2972,2.38389,23.0,0.0004287294784507,2.6,3.7,25.9,2.3016972715680543e-05
2973,2.32945,22.0,0.0004248201558939,1.9,3.7,26.0,2.113380732277235e-05
2974,2.2762,20.0,0.0004209326730875,1.3,3.6,26.1,1.8952669376490804e-05
2975,2.22399,20.0,0.0004434443733496,2.4,3.6,26.2,1.982385437945541e-05
2976,2.17199,19.0,0.0004241759606033,1.4,3.6,26.4,1.8257214947060163e-05
2977,2.12052,19.0,0.0004241346908477,1.9,3.6,26.5,1.791263189693254e-05
2978,2.07015,17.0,0.0004383419224519,1.4,3.6,26.6,1.6964165623572436e-05
2979,2.0197,17.0,0.0004645560648444,1.4,3.6,26.7,1.783266611959674e-05
