,Mean BMI (kg/m²) (age-standardized estimate),Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),Maternal mortality ratio (per 100 000 live births),per_capita-Tuberculosis,Stillbirth rate (per 1000 total births),Prevalence of anaemia in children aged 6–59 months (%),"Mean Non-HDL cholesterol, age-standardized"
2685,26.4,0.41679,6.0,5.50932532015083e-06,2.25479,11.3,3.7
2686,26.4,0.40272,6.0,5.235628820618325e-06,2.23519,11.4,3.7
2687,26.5,0.38984,6.0,5.0942914154136015e-06,2.23149,11.6,3.6
2688,26.5,0.3783,6.0,4.823688953934814e-06,2.25642,11.8,3.6
2689,26.6,0.36758,5.0,4.554601605093658e-06,2.27457,12.1,3.6
2690,26.6,0.35814,5.0,4.676653573768754e-06,2.26796,12.4,3.5
2691,26.7,0.34998,5.0,4.7988042936069295e-06,2.26488,12.8,3.5
2692,26.22941176470588,0.34301,5.0,4.791628894817271e-06,2.25844,13.2,3.4
2693,26.22941176470588,0.3365,6.166666666666667,4.9211323784609804e-06,2.24401,13.6,3.4
2694,26.22941176470588,0.33007,6.166666666666667,5.037396208648951e-06,2.224,14.0,3.742105263157895
2695,26.0,3.5139,26.0,8.317526491473655e-06,12.74301,33.3,3.7
2696,26.1,3.21458,26.0,7.4029897418251745e-06,12.44991,32.6,3.7
2697,26.2,2.93461,26.0,6.820881005800177e-06,12.19497,32.1,3.7
2698,26.2,2.69504,25.0,5.983510798995132e-06,11.94784,31.8,3.6
2699,26.3,2.51625,26.0,5.679055093450782e-06,11.69474,31.6,3.6
2700,26.4,2.4012,25.0,5.279412929282264e-06,11.47062,31.4,3.6
2701,26.5,2.33424,26.0,4.968252864197776e-06,11.24646,31.1,3.6
2702,26.6,2.30165,26.0,4.685733240620895e-06,11.05736,31.0,3.6
2703,26.6,2.28838,26.0,4.642469801437346e-06,10.88884,30.8,3.6
2704,26.7,2.28148,26.0,4.319261821612832e-06,10.77446,30.6,3.6
2705,26.8,2.27079,27.0,4.189545866742709e-06,10.67257,30.5,3.6
2706,26.9,2.61341,28.0,3.952437521510808e-06,10.62413,30.5,3.5
2707,27.0,8.10871,28.0,3.817006325489622e-06,10.64482,30.6,3.5
2708,24.2,2.59796,53.0,0.0001295408107328,13.82136,46.1,2.9
2709,24.3,2.27966,52.0,0.0001381898766765,13.49157,44.1,2.9
2710,24.4,2.03733,43.0,0.000141661258792,13.13538,42.2,2.9
2711,24.4,1.85603,35.0,0.0001377924702276,12.73745,40.4,2.9
2712,24.5,1.72297,33.0,0.000124991907671,12.39452,38.5,2.9
2713,24.6,1.62634,32.0,0.000122087383164,12.11887,37.0,2.9
2714,24.7,1.55601,29.0,0.0001244228522153,11.88287,36.0,2.9
2715,24.8,1.50413,27.0,0.0001189837263611,11.68117,35.0,3.0
2716,24.9,1.46347,26.0,0.0001120372984368,11.42165,34.1,3.0
2717,25.0,1.42673,26.0,0.0001098086920315,11.16194,33.4,3.0
2718,25.1,1.39055,23.0,0.0001043073318705,10.85782,32.7,3.0
2719,25.3,1.35183,22.0,9.675896790434237e-05,10.4989,32.5,3.0
2720,25.4,1.31001,21.0,9.371317204283771e-05,10.13892,32.6,3.0
2721,25.5,1.26667,20.0,9.329913713468742e-05,9.83534,32.9,3.0
2722,25.6,1.22304,19.0,9.377120719685942e-05,9.59343,33.3,3.0
2723,25.7,1.17931,18.0,9.216355845574404e-05,9.41362,33.8,3.0
2724,25.8,1.13551,17.0,9.170627201280623e-05,9.26965,34.6,3.0
2725,24.95294117647059,1.09226,17.0,8.974376384164713e-05,9.17774,35.6,3.0
2726,24.95294117647059,1.05078,28.5,8.82086731443558e-05,9.13219,36.3,3.0
2727,24.95294117647059,1.01209,28.5,8.501073160372916e-05,9.01908,37.0,2.9631578947368418
2728,21.7,13.92347,854.0,0.0006629069901269,25.28329,72.1,2.8
2729,21.8,13.29659,819.0,0.0006373663301168,24.63166,71.3,2.8
2730,21.8,12.71531,788.0,0.0006129196579248,24.01176,70.4,2.8
2731,21.9,12.17368,763.0,0.0005935558498318,23.55208,69.5,2.9
2732,21.9,11.68875,741.0,0.0005768320751183,23.15185,68.6,2.9
2733,22.0,11.25614,721.0,0.0005629780309366,22.78958,67.8,2.9
2734,22.0,10.8694,703.0,0.0005553231266024,22.49385,66.8,2.9
2735,22.0,10.55868,685.0,0.0005433901655647,22.26561,65.7,2.9
2736,22.1,10.32571,666.0,0.000527613348466,22.12311,64.6,3.0
2737,22.1,10.18703,656.0,0.0005165105538975,21.97888,63.4,3.0
2738,22.1,10.12921,644.0,0.0004961461723725,21.77114,62.2,3.0
2739,22.2,10.14174,628.0,0.0004808567320644,21.63634,61.0,3.0
2740,22.2,10.21231,615.0,0.0004748428252817,21.46186,60.1,3.1
2741,22.2,10.28737,593.0,0.0004737351429146,21.03843,59.3,3.1
2742,22.2,10.33147,574.0,0.0004713149134193,20.57381,58.7,3.1
2743,22.3,10.3296,556.0,0.000476531718076,20.13904,58.3,3.1
2744,22.3,10.23289,539.0,0.0004640110585324,19.74383,57.7,3.2
2745,22.04705882352941,10.11217,524.0,0.0004434791260133,19.38951,57.2,3.2
2746,22.04705882352941,9.94861,670.5,0.0004311579331341,19.08475,56.6,3.2
2747,22.04705882352941,9.76626,670.5,0.0004095055974156,18.81076,56.1,2.994736842105263
2748,22.3,3.14378,43.0,0.0001849791562042,10.50626,26.5,3.8
2749,22.3,3.17663,43.0,0.0001664794487572,10.14421,26.2,3.8
2750,22.4,3.18303,44.0,0.0001558300384441,9.80937,26.0,3.8
2751,22.5,3.14825,44.0,0.0001443370601983,9.447,25.7,3.9
2752,22.6,3.73238,46.0,0.0001409602214676,9.15372,25.4,3.9
2753,22.7,2.96463,43.0,0.0001355329968204,8.84945,25.2,3.9
2754,22.8,2.84827,42.0,0.0001331993598761,8.54752,25.1,3.9
2755,22.9,2.72873,42.0,0.0001304410008579,8.26475,24.9,3.9
2756,23.0,2.61077,43.0,0.0001269627262462,8.00855,24.7,3.9
2757,23.1,2.4978,43.0,0.0001230210922938,7.74779,24.5,4.0
2758,23.2,2.38712,42.0,0.0001226629371425,7.49307,24.4,4.0
2759,23.3,2.27973,41.0,0.0001200386953554,7.21025,24.3,4.0
2760,23.5,2.17789,39.0,0.0001166771956358,6.95842,24.3,4.0
2761,23.6,2.08521,39.0,0.000113287071604,6.71974,24.2,4.0
2762,23.7,2.00502,38.0,0.0001114018494831,6.51107,24.3,4.0
2763,23.8,1.93689,38.0,0.0001101899353869,6.33801,24.4,4.0
2764,23.9,1.87965,37.0,0.0001112763459717,6.17807,24.5,4.0
2765,23.03529411764706,1.83088,37.0,0.000111414112493,6.04174,24.6,4.0
2766,23.03529411764706,1.7869,41.333333333333336,0.0001124761691934,5.88823,24.7,4.0
2767,23.03529411764706,1.74386,41.333333333333336,0.000112197571626,5.75912,24.9,3.9368421052631577
2768,21.6,17.80508,489.0,0.0004242929552545,28.49156,79.8,2.6
2769,21.7,17.13799,489.0,0.000414446014414,28.15402,79.1,2.6
2770,21.7,16.49248,489.0,0.0004029986739126,27.72415,78.3,2.6
2771,21.8,15.86501,489.0,0.0003878366750452,27.46224,77.5,2.7
2772,21.9,15.2324,488.0,0.0003664260516732,27.12707,76.7,2.7
2773,22.0,14.61304,492.0,0.0003571606064275,26.79069,76.0,2.7
2774,22.1,14.0014,482.0,0.0003532579693599,26.42793,75.3,2.7
2775,22.1,13.38488,480.0,0.0003531722697872,26.0845,74.6,2.7
2776,22.2,12.79803,473.0,0.0003607515206544,25.82724,74.1,2.7
2777,22.2,12.20091,458.0,0.0003614359263876,25.35047,73.6,2.7
2778,22.3,11.64742,440.0,0.0003541696300984,24.98048,73.3,2.7
2779,22.3,11.11665,422.0,0.0003428828116036,24.56366,73.2,2.8
2780,22.4,10.59186,410.0,0.0003291170626725,24.30244,73.1,2.8
2781,22.4,10.11542,404.0,0.0003161762742833,23.98406,73.2,2.8
2782,22.4,9.6485,401.0,0.0003093299293438,23.6177,73.3,2.8
2783,22.5,9.22566,398.0,0.0003003051513455,23.3667,73.3,2.8
2784,22.5,8.83377,395.0,0.0002926412835375,23.09928,73.3,2.8
2785,22.123529411764707,8.46603,396.0,0.0002828605703287,22.85013,73.1,2.8
2786,22.123529411764707,8.13297,449.72222222222223,0.0002726911490253,22.64025,72.8,2.8
2787,22.123529411764707,7.83313,449.72222222222223,0.0002531297696459,22.39126,72.4,2.726315789473684
2788,25.2,1.66699,81.0,2.156937149248068e-05,11.88264,30.8,3.4
2789,25.3,1.63611,78.0,1.841395040882973e-05,11.81004,30.5,3.4
2790,25.4,1.60382,74.0,1.846138039754576e-05,11.71161,30.4,3.4
2791,25.4,1.57044,75.0,1.931704584417905e-05,11.57819,30.2,3.4
2792,25.5,1.53611,76.0,1.936533347104237e-05,11.49742,29.9,3.4
2793,25.6,1.49948,76.0,1.940664192319821e-05,11.35406,29.7,3.4
2794,25.7,1.46175,73.0,1.944014016341058e-05,11.18161,29.3,3.4
2795,25.8,1.42065,65.0,1.7845395604030138e-05,11.02112,28.8,3.4
2796,25.9,1.37813,72.0,1.867909557443498e-05,10.86389,28.3,3.5
2797,26.0,1.33351,74.0,1.7886862343520445e-05,10.67817,27.7,3.5
2798,26.1,1.28891,71.0,1.709135982928173e-05,10.37128,26.9,3.5
2799,26.1,1.24369,72.0,1.629321265493827e-05,10.22492,26.2,3.5
2800,26.2,1.1993,71.0,1.5492713124692693e-05,10.07078,25.5,3.5
2801,26.3,1.15686,70.0,1.5507355791793345e-05,9.93021,24.8,3.5
2802,26.4,1.11634,69.0,1.5523941185506197e-05,9.78802,24.4,3.5
2803,26.5,1.07796,68.0,1.5543664197951017e-05,9.6462,24.0,3.5
2804,26.6,1.04252,68.0,1.6387008707237077e-05,9.50732,23.6,3.5
2805,25.88235294117647,1.00898,67.0,1.6417557592792036e-05,9.35419,23.2,3.5
2806,25.88235294117647,0.97509,72.22222222222223,1.6417557592792036e-05,9.23126,23.0,3.5
2807,25.88235294117647,0.9425,72.22222222222223,1.6496192266420103e-05,9.0851,22.9,3.4578947368421056
2808,24.0,2.44221,66.0,1.6933133893970816e-05,16.74283,35.6,3.4
2809,24.1,2.36698,63.0,1.623381691376409e-05,16.04655,34.4,3.4
2810,24.2,2.29452,60.0,1.5653608707772976e-05,15.3746,33.6,3.4
2811,24.3,2.22438,57.0,1.528795318461824e-05,14.77067,33.0,3.4
2812,24.4,2.15567,54.0,1.492886446517696e-05,14.2462,32.4,3.3
2813,24.5,2.08985,51.0,1.4581182983359974e-05,13.7825,32.0,3.3
2814,24.6,2.02672,49.0,1.414165168360319e-05,13.3379,31.6,3.3
2815,24.7,1.96857,47.0,1.3806126924131024e-05,12.97958,31.1,3.3
2816,24.7,1.9136,47.0,1.3474429023493587e-05,12.66036,30.6,3.3
2817,24.8,1.86339,46.0,1.3147097499930668e-05,12.38418,30.2,3.3
2818,24.9,1.81564,46.0,1.2826553359744632e-05,12.13866,29.8,3.3
2819,25.0,1.77341,46.0,1.251271734260742e-05,11.97929,29.6,3.2
2820,25.1,1.73648,46.0,1.2298633174631276e-05,11.84562,29.4,3.2
2821,25.2,1.70511,46.0,1.1997187490108088e-05,11.79327,29.3,3.2
2822,25.3,1.67938,46.0,1.170283467341457e-05,11.90591,29.3,3.2
2823,25.4,1.65761,46.0,1.1325310483386902e-05,11.88998,29.3,3.2
2824,25.5,1.64075,45.0,1.1136469530798984e-05,11.35833,29.5,3.1
2825,24.74705882352941,1.62693,43.0,1.104250902903218e-05,11.09014,29.8,3.1
2826,24.74705882352941,1.60999,50.22222222222222,1.0864404044692951e-05,10.95093,30.1,3.1
2827,24.74705882352941,1.58512,50.22222222222222,1.0605161172594264e-05,10.79415,30.4,3.263157894736842
2828,25.7,5.33132,42.0,3.958158124807959e-05,12.11958,38.7,3.5
2829,25.8,5.07039,41.0,3.485130247386942e-05,11.59466,37.5,3.5
2830,25.9,4.79962,39.0,2.998026455172668e-05,11.03428,36.5,3.5
2831,26.0,4.51424,38.0,2.55284893405162e-05,10.44584,35.6,3.5
2832,26.1,4.21935,35.0,2.211872100618285e-05,9.82216,34.8,3.5
2833,26.2,3.91384,33.0,1.970448555551128e-05,9.12463,34.0,3.5
2834,26.3,3.60005,30.0,1.7999046416760147e-05,8.48003,33.1,3.5
2835,26.3,3.28347,28.0,1.666491903470797e-05,7.82533,32.2,3.5
2836,26.4,2.962,27.0,1.572687173522281e-05,7.23316,31.2,3.5
2837,26.5,2.64298,25.0,1.5480658161028008e-05,6.68786,30.2,3.5
2838,26.6,2.33704,24.0,1.4575063634162305e-05,6.17759,29.3,3.5
2839,26.7,2.05227,23.0,1.3657326409288853e-05,5.74811,28.4,3.5
2840,26.7,1.79774,22.0,1.276497607557588e-05,5.48474,27.6,3.4
2841,26.8,1.57967,20.0,1.2144571758110666e-05,5.36543,26.9,3.4
2842,26.9,1.39974,19.0,1.1749658708557887e-05,5.05305,26.3,3.4
2843,27.0,1.25174,19.0,1.1330166929348813e-05,4.79911,25.8,3.4
2844,27.1,1.13169,18.0,1.1090187756758827e-05,4.75389,25.5,3.4
2845,26.41176470588235,1.03249,17.0,1.0762615945531051e-05,4.55052,25.2,3.3
2846,26.41176470588235,0.94746,27.77777777777778,1.0193039798468773e-05,4.43113,25.0,3.3
2847,26.41176470588235,0.87355,27.77777777777778,9.691818327528635e-06,4.43182,25.0,3.452631578947368
2848,24.8,3.37418,29.0,0.0001607575900955,10.10829,40.7,3.3
2849,24.9,3.28364,27.0,0.0001577200475905,10.0062,39.3,3.3
2850,25.0,3.20465,25.0,0.000156797702314,9.86051,38.2,3.3
2851,25.1,3.1306,21.0,0.0001567119463228,9.70885,37.2,3.3
2852,25.1,3.0534,20.0,0.0001566680141851,9.52041,36.0,3.3
2853,25.2,2.967,18.0,0.0001562984077501,9.3424,34.9,3.3
2854,25.3,2.86786,18.0,0.0001474728118191,9.1876,33.9,3.3
2855,25.5,2.75455,15.0,0.0001407556231033,9.01589,33.1,3.3
2856,25.6,2.63387,13.0,0.0001308669604823,8.8704,32.3,3.3
2857,25.7,2.51383,12.0,0.0001156628597549,8.77947,31.7,3.3
2858,25.8,2.40369,10.0,0.0001086843006438,8.69466,31.1,3.3
2859,25.9,2.30702,10.0,0.0001032515638309,8.66425,30.9,3.3
2860,26.0,2.22791,9.0,9.73326886691298e-05,8.60283,30.8,3.3
2861,26.1,2.16366,9.0,9.837591726252876e-05,8.58526,30.9,3.3
2862,26.3,2.10927,8.0,9.764222072826402e-05,8.55537,31.0,3.3
2863,26.4,2.06298,8.0,9.328247654270676e-05,8.58222,31.2,3.3
2864,26.5,2.01654,8.0,9.05256668613882e-05,8.57576,31.7,3.3
2865,25.6,1.96686,7.0,8.670827542659444e-05,8.62442,32.2,3.3
2866,25.6,1.91122,14.833333333333334,8.390520617788987e-05,8.63365,32.7,3.3
2867,25.6,1.85547,14.833333333333334,7.98869079251286e-05,8.58308,33.1,3.3
2868,20.5,15.26308,578.0,0.0008334508413027,23.31527,72.9,2.6
2869,20.6,14.79748,550.0,0.000799594912953,22.94397,71.9,2.6
2870,20.6,14.34198,537.0,0.0007473621473145,22.42827,70.9,2.6
2871,20.7,13.89235,520.0,0.0006944771062278,21.96439,69.8,2.6
2872,20.8,13.43637,512.0,0.0006582662778341,21.56225,68.7,2.6
2873,20.8,12.99484,491.0,0.0006076017956416,21.26993,67.4,2.6
2874,20.9,12.56698,473.0,0.000559293231398,21.14739,66.0,2.6
2875,21.0,12.1586,465.0,0.0005241120974033,21.10789,64.4,2.7
2876,21.0,11.77692,455.0,0.0004870573080083,21.03704,62.8,2.7
2877,21.1,11.40267,442.0,0.0004612358315179,21.01032,61.2,2.7
2878,21.2,11.0653,430.0,0.0004378615898675,20.78,59.5,2.7
2879,21.2,10.75455,419.0,0.0004145353402067,20.46843,58.1,2.7
2880,21.3,10.44506,412.0,0.0004006606370674,20.11304,56.7,2.7
2881,21.4,10.15934,401.0,0.0004014644752754,19.71901,55.6,2.7
2882,21.4,9.88181,394.0,0.0003969677868088,19.32502,54.6,2.7
2883,21.5,9.61411,387.0,0.0003800578489106,18.98726,53.9,2.8
2884,21.6,9.33103,381.0,0.0003658284396763,18.65917,53.2,2.8
2885,21.03529411764706,9.07077,375.0,0.0003364784929792,18.34858,52.7,2.8
2886,21.03529411764706,8.8356,456.77777777777777,0.0003301373199666,18.09074,52.2,2.8
2887,21.03529411764706,8.56811,456.77777777777777,0.0003015946682337,17.83072,51.7,2.6842105263157894
2888,25.6,1.95231,35.0,0.0001182526989367,6.79603,27.8,4.0
2889,25.7,1.90046,33.0,0.000123670516182,6.63156,27.3,3.9
2890,25.8,1.85015,33.0,0.0001315734166347,6.42512,26.9,3.9
2891,25.9,1.79922,32.0,0.000135733088748,6.23208,26.5,3.9
2892,26.0,1.74541,33.0,0.0001431760796465,6.0518,26.1,3.9
2893,26.1,1.68743,33.0,0.0001490861684407,5.83812,25.6,3.8
2894,26.1,1.62193,31.0,0.000139038036963,5.64009,25.2,3.8
2895,26.2,1.54731,33.0,0.0001430457765491,5.47706,24.9,3.8
2896,26.3,1.46641,33.0,0.0001379736544677,5.37183,24.6,3.8
2897,26.4,1.38399,27.0,0.0001106336146408,5.27902,24.1,3.8
2898,26.5,1.30274,25.0,9.877664051794014e-05,5.19212,23.7,3.7
2899,26.5,1.22542,23.0,9.112720968528256e-05,5.0845,23.5,3.7
2900,26.6,1.15287,24.0,8.933415710112689e-05,4.99469,23.4,3.7
2901,26.7,1.08559,23.0,8.729459968818935e-05,4.91347,23.4,3.7
2902,26.8,1.023,24.0,7.904466897555671e-05,4.83008,23.5,3.7
2903,26.8,0.9646,21.0,0.0001067975310592,4.75243,23.8,3.6
2904,26.9,0.91032,20.0,0.0001004256161572,4.68263,24.1,3.6
2905,26.288235294117644,0.85999,19.0,9.733563721967429e-05,4.63731,24.6,3.6
2906,26.288235294117644,0.8125,27.88888888888889,9.54248382865539e-05,4.58615,25.1,3.6
2907,26.288235294117644,0.76758,27.88888888888889,9.433863645739588e-05,4.52217,25.6,3.763157894736842
2908,26.7,1.27659,6.0,1.5220714336080208e-05,8.43024,19.6,3.8
2909,26.8,1.25065,6.0,1.4170465384652854e-05,8.23973,19.2,3.8
2910,26.9,1.22609,5.0,1.3771402586438035e-05,7.93566,19.1,3.8
2911,27.0,1.20212,5.0,1.3398719082455718e-05,7.67328,19.1,3.8
2912,27.1,1.1789,5.0,1.3050323839947758e-05,7.51216,18.9,3.8
2913,27.1,1.15734,5.0,1.2479805961040493e-05,7.40657,18.7,3.7
2914,27.2,1.1371,4.0,1.289289938803267e-05,7.32866,18.9,3.7
2915,27.3,1.11768,4.0,1.3726338661177932e-05,7.23027,19.3,3.7
2916,27.4,1.09655,4.0,1.5579697836088165e-05,6.94827,19.4,3.7
2917,27.4,1.07309,4.0,1.708870559515481e-05,6.544,19.4,3.7
2918,27.5,1.04872,4.0,1.7686334071134837e-05,6.11272,19.3,3.6
2919,27.6,1.02507,4.0,1.786871312635666e-05,5.66314,19.4,3.6
2920,27.7,1.00311,4.0,1.8064409782103705e-05,5.4008,19.5,3.6
2921,27.8,0.98339,3.0,1.8450952982587416e-05,5.27635,19.4,3.6
2922,27.9,0.96541,3.0,1.8654048239368745e-05,5.20114,19.3,3.6
2923,28.0,0.94777,3.0,1.885891455700583e-05,5.15101,19.3,3.5
2924,28.0,0.92911,3.0,1.8895038399104376e-05,5.06662,19.4,3.5
2925,27.376470588235293,0.90916,3.0,1.910258996537656e-05,4.97514,19.6,3.5
2926,27.376470588235293,0.88832,4.166666666666667,1.94319449647796e-05,4.96235,20.0,3.5
2927,27.376470588235293,0.86763,4.166666666666667,1.872217240131527e-05,4.93337,20.4,3.657894736842105
2928,26.4,0.58313,10.0,9.367607368336755e-06,4.44815,13.7,4.1
2929,26.5,0.57034,11.0,8.943198864001533e-06,4.40031,13.6,4.0
2930,26.6,0.55851,11.0,8.791722090309106e-06,4.36442,13.5,4.0
2931,26.7,0.54692,11.0,8.575208253863608e-06,4.33621,13.5,4.0
2932,26.8,0.53482,11.0,8.066266189578343e-06,4.29688,13.5,3.9
2933,26.9,0.52227,11.0,7.819817129360672e-06,4.24687,13.5,3.9
2934,26.9,0.50871,11.0,7.658577587175979e-06,4.17209,13.6,3.8
2935,27.0,0.49366,11.0,7.232740444537616e-06,4.09588,13.6,3.8
2936,27.1,0.4774,11.0,7.024363021676568e-06,4.00959,13.6,3.7
2937,27.1,0.46096,10.0,6.629369286645024e-06,3.91327,13.7,3.7
2938,27.1,0.44525,10.0,6.367439972202676e-06,3.79675,13.7,3.7
2939,27.2,0.43057,9.0,6.10861272926437e-06,3.66167,13.8,3.6
2940,27.2,0.41779,8.0,6.074817644442668e-06,3.50132,13.8,3.6
2941,27.2,0.40652,8.0,6.0887529438962745e-06,3.33463,13.8,3.5
2942,27.3,0.39656,8.0,6.024193159729473e-06,3.16676,14.0,3.5
2943,27.3,0.38768,8.0,6.022947367054515e-06,3.00821,14.2,3.4
2944,27.3,0.37953,7.0,5.928875716920583e-06,2.99917,14.4,3.4
2945,26.97647058823529,0.37253,7.0,5.866963333270135e-06,3.03253,14.7,3.3
2946,26.97647058823529,0.36647,9.61111111111111,5.990478350812664e-06,3.04742,15.0,3.3
2947,26.97647058823529,0.36002,9.61111111111111,5.95997537277048e-06,3.04298,15.5,3.694736842105263
2948,27.6,0.82063,12.0,4.677998347447469e-06,3.31203,6.2,3.6
2949,27.7,0.79354,13.0,4.381202224901471e-06,3.27058,6.1,3.6
2950,27.9,0.77142,13.0,4.138234344451422e-06,3.18871,6.0,3.6
2951,28.0,0.75165,13.0,3.86461539953758e-06,3.11422,5.9,3.6
2952,28.1,0.73187,13.0,3.606945602701296e-06,3.0956,5.9,3.6
2953,28.2,0.7105,13.0,3.4758716620541715e-06,2.98531,5.9,3.5
2954,28.3,0.68617,14.0,3.3322927202739933e-06,2.9629,5.8,3.5
2955,28.4,0.66024,14.0,3.160024880172387e-06,2.99037,5.8,3.5
2956,28.4,0.63484,14.0,3.0423013139377405e-06,3.08445,5.8,3.5
2957,28.5,0.61201,15.0,2.902218115469585e-06,2.96991,5.8,3.5
2958,28.6,0.59338,15.0,2.8156034567410166e-06,2.97287,5.8,3.4
2959,28.6,0.58092,15.0,2.7712499445750013e-06,2.96543,5.8,3.4
2960,28.7,0.57412,16.0,2.733812186771397e-06,2.97203,5.8,3.4
2961,28.7,0.57281,16.0,2.7505097316634284e-06,2.97982,5.8,3.4
2962,28.8,0.57536,16.0,2.751080301348641e-06,3.00133,5.8,3.4
2963,28.8,0.5801,18.0,2.791816547923057e-06,3.01931,5.8,3.3
2964,28.8,0.58468,19.0,2.850158620089832e-06,3.03359,5.9,3.3
2965,28.358823529411765,0.58826,19.0,2.8311857037421923e-06,3.03266,5.9,3.3
2966,28.358823529411765,0.59064,14.88888888888889,2.913469895347186e-06,3.02089,6.0,3.3
2967,28.358823529411765,0.59122,14.88888888888889,2.9287691713995737e-06,3.00283,6.1,3.4578947368421056
2968,25.6,1.20991,26.0,2.639921262019018e-05,7.33634,23.4,3.7
2969,25.6,1.1762,25.0,2.4758672576149165e-05,7.08869,23.4,3.7
2970,25.7,1.14343,25.0,2.3753745842323253e-05,6.93544,23.8,3.7
2971,25.8,1.11188,23.0,2.3687548317215032e-05,6.89255,24.3,3.7
2972,25.9,1.08142,23.0,2.3016972715680543e-05,6.72205,24.6,3.7
2973,26.0,1.05181,22.0,2.113380732277235e-05,6.46481,24.8,3.7
2974,26.1,1.02295,20.0,1.8952669376490804e-05,6.23625,24.9,3.6
2975,26.2,0.99451,20.0,1.982385437945541e-05,5.92875,24.5,3.6
2976,26.4,0.96667,19.0,1.8257214947060163e-05,5.48825,24.2,3.6
2977,26.5,0.93885,19.0,1.791263189693254e-05,5.08459,23.9,3.6
2978,26.6,0.91094,17.0,1.6964165623572436e-05,4.87447,23.5,3.6
2979,26.7,0.88354,17.0,1.783266611959674e-05,4.83522,23.3,3.6
2980,26.8,0.85575,17.0,1.7790761348093434e-05,4.90609,23.6,3.6
2981,27.0,0.82804,18.0,1.8348844624390127e-05,4.97689,23.8,3.6
2982,27.1,0.80037,17.0,1.860201645858411e-05,4.93987,24.0,3.6
2983,27.2,0.77319,18.0,1.885159099947245e-05,4.8331,24.3,3.6
2984,27.3,0.74572,18.0,1.820343442108304e-05,4.8066,24.5,3.6
2985,26.38235294117647,0.71828,17.0,1.7558750388375752e-05,4.85474,24.8,3.6
2986,26.38235294117647,0.69209,20.05555555555556,1.696353851080369e-05,4.79253,25.0,3.6
2987,26.38235294117647,0.66673,20.05555555555556,1.6575545564842793e-05,4.71009,25.1,3.631578947368421
2988,24.5,2.74619,41.0,0.0001642851837446,11.16275,49.3,3.1
2989,24.6,2.55838,41.0,0.0001691209368803,10.99865,47.6,3.1
2990,24.7,2.38814,41.0,0.000171386461995,10.76045,46.0,3.1
2991,24.8,2.24148,39.0,0.0001710516839241,10.53107,44.3,3.2
2992,24.9,2.12445,37.0,0.000169330887172,10.34722,42.7,3.2
2993,25.0,2.03792,38.0,0.0001694807453595,10.10963,41.2,3.2
2994,25.1,1.97847,37.0,0.0001561703669134,9.8919,39.5,3.2
2995,25.2,1.94256,35.0,0.0001471605618852,9.65878,37.8,3.2
2996,25.3,1.92579,34.0,0.0001356005293247,9.41466,36.0,3.3
2997,25.4,1.92386,32.0,0.0001239222998124,9.14019,34.3,3.3
2998,25.5,1.93079,31.0,0.0001135444537661,8.87966,32.5,3.3
2999,25.7,1.94031,32.0,0.000107079627141,8.64439,30.7,3.4
3000,25.8,1.94652,32.0,0.0001022040432229,8.35729,29.1,3.4
3001,25.9,1.94603,31.0,9.741244358835624e-05,8.05902,27.5,3.4
3002,26.0,1.93758,30.0,9.440120324720782e-05,7.74024,26.0,3.5
3003,26.2,1.91854,30.0,9.065086499144416e-05,7.45385,24.8,3.5
3004,26.3,1.88241,29.0,8.723056493852434e-05,7.18153,23.7,3.5
3005,25.34705882352941,1.82373,29.0,8.47763578167365e-05,6.92159,22.8,3.5
3006,25.34705882352941,1.74431,34.388888888888886,8.302839167618524e-05,6.74317,22.2,3.6
3007,25.34705882352941,1.64868,34.388888888888886,8.07033077067599e-05,6.54713,21.9,3.3157894736842106
3008,26.1,1.835,119.0,3.320172962282154e-05,9.79084,29.1,3.8
3009,26.2,1.85006,123.0,3.0867467258047075e-05,9.64838,28.8,3.8
3010,26.2,1.86153,135.0,2.9514174368254057e-05,9.4193,28.7,3.8
3011,26.3,1.8616,127.0,3.149261895308105e-05,9.26864,28.7,3.8
3012,26.3,1.84786,119.0,3.0315665176287e-05,9.32593,28.6,3.8
3013,26.4,1.82113,113.0,2.8493212441909465e-05,9.34857,28.2,3.8
3014,26.4,1.78328,114.0,2.7260536080196987e-05,9.22852,27.7,3.7
3015,26.5,1.73688,114.0,2.6245480628145424e-05,8.96441,27.1,3.7
3016,26.5,1.68429,116.0,2.597027365248352e-05,8.81808,26.5,3.7
3017,26.5,1.63142,119.0,2.5247210090053102e-05,8.81399,26.1,3.7
3018,26.5,1.58407,117.0,2.4537868911063742e-05,8.80297,25.8,3.6
3019,26.5,1.54756,116.0,2.3990669475010333e-05,8.85454,25.5,3.6
3020,26.5,1.52643,116.0,2.41015934932543e-05,8.865,25.6,3.5
3021,26.6,1.52338,115.0,2.378853795856536e-05,8.74831,25.8,3.5
3022,26.6,1.53171,113.0,2.4525013192586543e-05,8.56482,26.3,3.4
3023,26.6,1.53932,115.0,2.493556036352632e-05,9.33481,26.7,3.4
3024,26.6,1.53899,121.0,2.462912778790945e-05,9.36403,27.0,3.3
3025,26.429411764705883,1.78734,125.0,2.4897488165881493e-05,9.33251,27.3,3.3
3026,26.429411764705883,1.78493,118.72222222222224,2.596119927577229e-05,9.33581,27.7,3.2
