,per_capita-HIV/AIDS,per_capita-Alcohol Use Disorders,per_capita-Diabetes Mellitus,per_capita-Protein-Energy Malnutrition,per_capita-Cirrhosis and Other Chronic Liver Diseases
2418,-0.347213193815614,-0.4007089566004159,1.429392047712827,-0.35194624342416564,-0.5311598891585773
2419,-0.347449564534339,-0.4027646264052383,1.4815667699885129,-0.3537268954713349,-0.5420688464137348
2420,-0.34768639739056445,-0.40482431532930824,1.5572561528285092,-0.3555110289399363,-0.5529991321924909
2421,-0.34293586869478404,-0.40689490399361894,1.556728480029772,-0.35730460392717445,-0.517940451725433
2422,-0.3432072279399745,-0.40886153579417345,1.5325113901074043,-0.3590081299182994,-0.5287943633246689
2423,-0.343449358831529,-0.41061633987646423,1.5352118887177733,-0.3605281675596472,-0.538479190132523
2424,-0.3387969519064488,-0.41217323079977647,1.5399944599647766,-0.361876769851373,-0.5021453521621941
2425,-0.3389928568701797,-0.4133901929898984,1.5247312839714868,-0.3629309207709831,-0.5091201355445667
2426,-0.3391962864088297,-0.4146538978607512,1.532730647298656,-0.3640255609024006,-0.5163628155599542
2427,-0.33461562311835974,-0.41590144537451756,1.5406481698055812,-0.3651062052885359,-0.523512892808529
2428,-0.3348418362418553,-0.4171310273684634,1.5485126747261302,-0.3661712876716822,-0.4866860237331982
2429,-0.33033925338025005,-0.4183419719818827,1.5563390401764372,-0.3672202260760092,-0.49388336649467496
2430,-0.32588745973002314,-0.4195315795801737,1.5641690391116267,-0.36825068203749467,-0.5009538910596716
2431,-0.32148898270302817,-0.4207156604426619,1.5949584956216114,-0.3692763506574537,-0.46487849888409455
2432,-0.32179246620094876,-0.42191535884689735,1.6249960219978965,-0.37031554742654377,-0.4722636596493549
2433,-0.3171492760527136,-0.42191535884689735,1.6710377157380338,-0.37031554742654377,-0.42940525220472947
2434,-0.3132311710042781,-0.42434071383689054,1.7058098887985076,-0.37241642633127453,-0.4448501999402518
2435,-0.36244782531445285,-0.5735817131077573,-0.6024156707401236,-0.5008701431501111,-0.45920849395005686
2436,-0.36140042805101,-0.5719172058607923,-0.6374622891846047,-0.5038621696858782,-0.4705821126985528
2437,-0.3603116412690667,-0.5694031481810501,-0.655557285139589,-0.506320595869707,-0.4976732273918293
2438,-0.35922230030018687,-0.5723014618526392,-0.6688667019017008,-0.5098152279992406,-0.534084905751958
2439,-0.3583297537420408,-0.5741873650001034,-0.6843985968678563,-0.5139067812067916,-0.5909973745755385
2440,-0.3574619458971616,-0.5716977706361213,-0.6904937881611586,-0.5163425664797409,-0.6352382287351834
2441,-0.35677284531084125,-0.5684351056086766,-0.6971277947519047,-0.5183131496936138,-0.6752353370446149
2442,-0.35610411022617394,-0.5685720581896287,-0.7055018461536307,-0.5194943591125529,-0.6915392726552959
2443,-0.35549099383326416,-0.5678793767787731,-0.7140412389890933,-0.5209800452813524,-0.7073707817805283
2444,-0.35500292755241614,-0.5671929893391965,-0.7187275879535522,-0.522409917396728,-0.725773566326088
2445,-0.35445215028122307,-0.5680796448683424,-0.7195535113988483,-0.5231069127409333,-0.7329327682266896
2446,-0.35377397295179364,-0.5689327121353335,-0.7252450939821644,-0.5237799776153755,-0.7391037698354364
2447,-0.35322342744806634,-0.5682432646037683,-0.7299385733213665,-0.5247647353287446,-0.7354973241088353
2448,-0.352760034081031,-0.5653295668894466,-0.7222118828528905,-0.5253969146432069,-0.7228496921787004
2449,-0.3523453409882096,-0.5632438918916214,-0.7113642788603125,-0.5256913415664585,-0.708429989757015
2450,-0.3520431781515892,-0.5619470553258745,-0.7034891712972784,-0.5262923614709796,-0.7027737809671546
2451,-0.35178394980449085,-0.5592565490168555,-0.6911214883613187,-0.5265663957039657,-0.6833301214899695
2452,-0.35153476997190786,-0.5573582508825438,-0.6804508492188968,-0.5268348814968453,-0.6648721981857799
2453,-0.3509819385792041,-0.5538230551101966,-0.657717275373322,-0.5268348814968453,-0.6273512894487593
2454,-0.35128384131909873,-0.5523639557460125,-0.6461716987524065,-0.5270560570437719,-0.6175190483994663
2455,-0.0956744878332639,-0.5235521365387019,-0.4922714592052721,0.3187065077418937,-0.28143731856988
2456,-0.07967239285497889,-0.5032296421634739,-0.3895532647280615,0.4606416970490968,-0.027469712087535545
2457,-0.06773339321550127,-0.5022767857238937,-0.3772305714628981,0.36548528432016153,-0.06137503488764388
2458,-0.059196653263142995,-0.5093997742305912,-0.40190273416430666,0.2100969636458697,-0.1850111485196025
2459,-0.0555027780211054,-0.5047525259205858,-0.37656991771432136,0.2333170343333469,-0.16199799783456995
2460,-0.056994656532000046,-0.5060236230624647,-0.3717317489077958,0.16419129462784865,-0.18788660439765453
2461,-0.06940974933282155,-0.5073027979169208,-0.375500888734085,0.08638575206282655,-0.23735096328509608
2462,-0.13182275236794552,-0.5068061612902259,-0.37422094550246887,0.03837428788468959,-0.24441218480137966
2463,-0.1940027270688015,-0.5063936867653165,-0.36786456618170654,-0.004466114374845203,-0.2445151585030307
2464,-0.20140174675279807,-0.502693208321184,-0.3476083025369369,-0.04245809465784831,-0.21174052582696212
2465,-0.19387445120759425,-0.5123483420064887,-0.38666076048319287,-0.1355452591830982,-0.3288342945928925
2466,-0.1891530954728032,-0.51038119615568,-0.37305061871342987,-0.16323078966105786,-0.33617014504535286
2467,-0.18330874612919576,-0.5116732765713936,-0.38031001054121083,-0.21060425285409962,-0.3800690937062249
2468,-0.18138689268245886,-0.5099059988481746,-0.37086184257551125,-0.22616251995863196,-0.3739412867481072
2469,-0.19393433886340186,-0.5067829710187433,-0.3530109092991956,-0.20642222501692029,-0.3465632473313351
2470,-0.21078477358996311,-0.5067385344497505,-0.34615033893878183,-0.22342634905318398,-0.36205296784604124
2471,-0.22908507102483627,-0.503910084079312,-0.33245006185664017,-0.23360518945818937,-0.34187509069474703
2472,-0.24839972759825485,-0.5053814841743409,-0.33909424658320436,-0.25949829509726796,-0.35578935325609606
2473,-0.2632851933004633,-0.5053814841743409,-0.32873058242937464,-0.29170777591783215,-0.3598820744844179
2474,-0.27600797940675476,-0.5068972548846248,-0.3358744308320249,-0.3198883733266075,-0.39611203466849204
2475,-0.3674913957155776,0.5264698604569094,0.702289521340402,-0.5383048670762864,0.20213408707134478
2476,-0.36695917492628743,0.5109111264378582,0.7029419932926846,-0.5382536891422102,0.16862816344962922
2477,-0.36621705263870324,0.5275874844387105,0.7155209626079799,-0.538249949250643,0.1559996937331748
2478,-0.3649759702319913,0.5745519783884646,0.7953696449184634,-0.5370804288338046,0.18329624232489533
2479,-0.36570376111039066,0.611481036239714,0.867785144553491,-0.5359036564215133,0.2047350040970673
2480,-0.3667989574981974,0.6309903338786689,0.9812367577360838,-0.5347121612426127,0.2259505378029476
2481,-0.36665349404412984,0.608348945739176,1.0298361187125884,-0.5346755248714855,0.20634113160121045
2482,-0.3660054611476259,0.5968727665565118,1.1006660146755374,-0.533459626729617,0.186186865818336
2483,-0.36534810046075705,0.6077905482796244,1.2118698670144115,-0.5334069976437065,0.18082258089433437
2484,-0.3644315249957676,0.5889177576241479,1.2489787197173423,-0.533351755154118,0.13274966263409355
2485,-0.3632533886653282,0.56160792082836,1.2280907618453087,-0.5321048513971596,0.07370309863951886
2486,-0.3611747611198168,0.5284820706670207,1.2037914965526246,-0.5320433862792309,0.030476005504581394
2487,-0.35997100761216305,0.5033201742857991,1.208277276014723,-0.5319819616579617,-0.00027353565266972213
2488,-0.35978290550320424,0.48344669980321997,1.2006070946711014,-0.5307126371017845,-0.027841415979518492
2489,-0.3602380639354888,0.4829482291759132,1.2246994736325032,-0.530645799967161,-0.028388274879522713
2490,-0.3610862953387489,0.482403059013482,1.257269615022348,-0.5305789001416776,-0.01585927915640392
2491,-0.36233268503145477,0.4479046129820957,1.215951629529413,-0.5317363104496108,-0.05485957998134864
2492,-0.36385189073511887,0.4500217711064575,1.2383934279282398,-0.5316739862781737,-0.038736305576524535
2493,-0.36541983283884355,0.4443400689767795,1.2785581986814218,-0.5316739862781737,-0.033912071993958584
2494,-0.36653715751983434,0.4543258086865252,1.3113916644072339,-0.5315474599826923,-0.009673544029927926
2495,0.044738793670879864,-0.4859287880635884,-0.37675381746560527,4.618420814867798,0.6557317672506858
2496,0.08211852780160396,-0.4889247679201037,-0.39444772857401783,4.366744456722315,0.5543742740591646
2497,0.11415371837298562,-0.4918720009352322,-0.40202027605384827,4.116406246955383,0.46551739983417506
2498,0.1479119408341601,-0.4926329566504628,-0.401671276128622,3.917948533433908,0.428112026520351
2499,0.18051348749317622,-0.49213496775377846,-0.3927870321582331,3.926237387707105,0.41857658817080023
2500,0.20379226850070703,-0.4865140459391969,-0.37868074175185945,3.7866790806485753,0.421608980620676
2501,0.21497801538183536,-0.4854435661007208,-0.3743784968507236,3.562847069922004,0.29646413656316095
2502,0.22221093061247035,-0.48416949279098065,-0.368926485630621,3.2563671813530046,0.1907570472369995
2503,0.21868949177676608,-0.4870795517119005,-0.37529141887423995,2.8218096133446986,0.05713375397603627
2504,0.19977258163875522,-0.48605130484053694,-0.3730593405152556,2.5030060775981187,-0.012307690389747477
2505,0.17604031662035088,-0.4851826366896096,-0.3627641131124155,2.3536237521887053,-0.040995778826286015
2506,0.15495920380779393,-0.4844656342243164,-0.3595443789501744,2.183834143511315,-0.10020448368210241
2507,0.15030286576886023,-0.4802083143373132,-0.3545458454228163,1.9842286356871772,-0.11901895870967873
2508,0.16514648644395324,-0.4798506183021114,-0.3536421704340341,1.8102212163605917,-0.13518198366561185
2509,0.16079851972429823,-0.476100964302957,-0.3573658282900494,1.6513763247696844,-0.13837871821024017
2510,0.13444458024259096,-0.47606623102086065,-0.34972528215955007,1.468346316474348,-0.15426294534135568
2511,0.10691634044345598,-0.47614151563720136,-0.3506489250357301,1.3270937714324238,-0.15204277959995258
2512,0.07457666853726048,-0.4730438218174986,-0.34386790018609203,1.2236312901383508,-0.12880597692847645
2513,0.05543063863539552,-0.4664883387920563,-0.31546495110410505,1.1540701818980141,-0.08427681205528906
2514,0.02919037180296035,-0.470733502777425,-0.33436752968821337,1.0014078731982499,-0.13413975676616247
2515,-0.3591476954301566,-0.5890185698806235,-0.6859410387426743,-0.5452083194130132,-1.335238863054478
2516,-0.3561543357149873,-0.5899045542328348,-0.6626006599428294,-0.5452083194130132,-1.351081729701337
2517,-0.3581097041297567,-0.5860710606228937,-0.6668617021160507,-0.5452083194130132,-1.3605832896765946
2518,-0.36186336942972347,-0.5870117508752651,-0.6769671280235233,-0.5452083194130132,-1.3752791406511695
2519,-0.3646052829330931,-0.5878922388367659,-0.668999091401535,-0.5452083194130132,-1.3834093654534272
2520,-0.3652016250795734,-0.5887309238314765,-0.6974019461081713,-0.5452083194130132,-1.3948777737834905
2521,-0.36557409938583557,-0.5895335647215226,-0.714761032692097,-0.5452083194130132,-1.3949259998818129
2522,-0.3630403243109044,-0.5861145533928301,-0.7399846074336623,-0.5433938213846007,-1.3878932880922175
2523,-0.36457606593305286,-0.58284863614487,-0.7865466017017578,-0.5434338218598352,-1.3811925998166794
2524,-0.3641959038587473,-0.5837052108226132,-0.8464590000029444,-0.5434709207521257,-1.3847686335565257
2525,-0.36599857348608833,-0.5845184772446428,-0.8904302067836865,-0.5435061439313514,-1.379787215680312
2526,-0.36897163659973664,-0.5853175868201768,-0.917813752872725,-0.5435407539669284,-1.375164157546703
2527,-0.36540458164255124,-0.5823115331253129,-0.9552931526957947,-0.5435739922419792,-1.3723289635223985
2528,-0.36452958765791355,-0.5831234715498191,-0.9744366714245423,-0.5436059610262121,-1.3711816417675697
2529,-0.3641891598614029,-0.5802770510680273,-0.9862302167768419,-0.5436367570519754,-1.3685497037884224
2530,-0.3669729086394012,-0.5810994243264281,-0.9943352451482866,-0.5436664383879298,-1.3675389931042004
2531,-0.3677250703582651,-0.5818919262751483,-0.9973608823821432,-0.5436950415998459,-1.366570877165164
2532,-0.3670297936475787,-0.5826551551378747,-0.9979284109441543,-0.5437225882789886,-1.3700036195326744
2533,-0.36718757105795596,-0.5792247571158083,-0.9846300360565615,-0.5437225882789886,-1.3583528564604923
2534,-0.3673867505103083,-0.5807885710375816,-0.9793708985694081,-0.543774688244255,-1.3596226765093493
2535,-0.3710190362642624,0.8029454547835211,0.0884128511262386,-0.5408566095613815,1.6291034404133087
2536,-0.3691716580864287,0.8426823416244109,0.14530395247799321,-0.5408579554204659,1.755998746907667
2537,-0.37101990010361846,0.7922357596830508,0.11762283721200724,-0.540858643174785,1.6318042671792505
2538,-0.371481888245201,0.7319059539290761,0.09694693075028328,-0.5408588745400824,1.6913141000536327
2539,-0.37194371794486253,0.6918219755117652,0.03290050310109204,-0.5408585912763854,1.5337791843428668
2540,-0.3714815203079541,0.6619503765027801,-0.10201786654503375,-0.5408577196307245,1.30414449775204
2541,-0.37240537916577143,0.6724614833092721,-0.21164444169027813,-0.5452083194130132,1.3436251183115466
2542,-0.37101782921370546,0.7133892658987496,-0.30515118209203196,-0.5408537679749521,1.3239606311203473
2543,-0.37055363044312406,0.8150298306680887,-0.36877828769261006,-0.5452083194130132,1.2237622272905357
2544,-0.3719410551639446,0.8970543481361668,-0.4116666651330166,-0.5452083194130132,1.1198210059843428
2545,-0.37240371538939343,1.0200133863085357,-0.419968757184009,-0.5452083194130132,1.0592168093868646
2546,-0.37193846107580336,1.1336175553900394,-0.41430530872766613,-0.5452083194130132,0.9476643508026441
2547,-0.3719368440349657,1.2682076027546798,-0.39232161119990144,-0.5452083194130132,0.9437080013644111
2548,-0.37053618793912124,1.3834512950771611,-0.39552199690132267,-0.5452083194130132,0.806919603885335
2549,-0.37099833642103247,1.4285319066071172,-0.4310019423995938,-0.5452083194130132,0.5623207741226549
2550,-0.3714621924901194,1.5965440183675668,-0.38286846905268046,-0.5452083194130132,0.6241365372709383
2551,-0.37145836793464887,1.5310963926873364,-0.36923289111240787,-0.5407850472040783,0.6348384682684256
2552,-0.3719252858933501,1.5375465236946106,-0.3366357117805789,-0.5407718073929054,0.685360153001047
2553,-0.3719252858933501,1.5273030807789885,-0.30860511560891346,-0.5407718073929054,0.7288477911996377
2554,-0.3719188648258116,1.5316485603921826,-0.2748918775902482,-0.5407415749916611,0.7761511373054701
2555,-0.3428766581507144,-0.2977887121707345,1.1371717879320609,0.24151399046298602,0.08422054285820908
2556,-0.3416118841856424,-0.30669138700661486,1.1893286142742763,0.20041005476977428,0.07355325791893096
2557,-0.340424332792791,-0.2711294710373832,1.237988639206014,0.18036788858691272,0.06290575722539339
2558,-0.33930708368043583,-0.2804447963353748,1.3128835343663399,0.10543445563160282,0.052387449397137485
2559,-0.3401766347023216,-0.28934163725137685,1.383468925386192,0.05236005306954383,0.02434038402187424
2560,-0.33913184999575763,-0.2570788841380993,1.4594759792976664,0.03719878261505033,0.03210542436156328
2561,-0.3381423897699642,-0.266190745234674,1.4498930981395701,0.005518383210894384,0.022433450737725985
2562,-0.3389876188805836,-0.27489563036065384,1.4139973126964156,0.008904705329609184,0.01305794993786613
2563,-0.3363130305057587,-0.28320469032315704,1.2933734462284334,-0.004290587560111433,-0.04416391179921977
2564,-0.335463544480928,-0.2541660998419327,1.3384914656316964,-0.0328888016628688,-0.00458460289299512
2565,-0.33465174095413264,-0.2625639880249156,1.315716013266049,-0.044527804580436196,-0.02810902103685481
2566,-0.3354998676005297,-0.2352575135820245,1.4389955173715738,-0.07093847411202822,0.009432345309755555
2567,-0.33631091634620774,-0.24369108439260645,1.5096583413318527,-0.11116622336963476,0.016013733839104722
2568,-0.335530726464343,-0.25175512561437274,1.5851131818599888,-0.12037397853477488,0.022367863727964118
2569,-0.33325729348778593,-0.22633988813216677,1.6802522373357198,-0.14352127498534598,0.02855806402715415
2570,-0.3295801887716977,-0.23437672823922837,1.7643558587076664,-0.13758728058080458,0.03463471492873401
2571,-0.32604677097702806,-0.24207817675295543,1.8234935167505377,-0.15942614051876305,0.013537060606515314
2572,-0.324084868403922,-0.24947861930434675,1.7878788023690886,-0.18041574672710686,0.00651182235386214
2573,-0.31978051345442665,-0.21828350996281967,1.8519015279113384,-0.19392658275251085,0.00651182235386214
2574,-0.31623216745924415,-0.2333864227888241,1.8441585871038384,-0.22001662054070778,-0.019355087321094023
2575,3.129067900243691,-0.3010578976586303,0.7359835226262301,0.0353112255804035,-0.3616471750018105
2576,3.760780580015832,-0.328176537305091,0.7357090214998473,-0.0009674900226630751,-0.3905927623124004
2577,4.347707216933478,-0.3414732191894362,0.7761885800846269,-0.021503174548116757,-0.4003340638055783
2578,4.86912012916032,-0.35225093331163226,0.8253576122435302,-0.035653101716725075,-0.39813706585553993
2579,5.289085816075616,-0.3665399430652664,0.8382539338368357,-0.05000568419835066,-0.41538676449941003
2580,5.529009647853356,-0.37791558723536584,0.8980157750609268,-0.06576047998393866,-0.43368101563616884
2581,5.549715581071586,-0.3806061116361976,1.011900540679264,-0.07529615350379452,-0.42886308950522545
2582,5.3566150494599825,-0.39285002116114687,1.0454476604332852,-0.09550394763923452,-0.4829822959509099
2583,5.01088497111031,-0.39730251250028314,1.1100510326646782,-0.1081237062342244,-0.5117641433180627
2584,4.569525000507269,-0.398136265037624,1.1939853455026481,-0.12497491924342949,-0.5388376320944027
2585,4.168362919247962,-0.39675103867146,1.2830646182235117,-0.1320514061788425,-0.5791381075880733
2586,3.758941252388125,-0.3995620602185715,1.324679709828206,-0.1275946282161977,-0.6433819194830898
2587,3.3131055697987146,-0.3966031838611422,1.3644612733433197,-0.12056062920689829,-0.6751506135749743
2588,2.991248915012942,-0.3889740246784709,1.437886135083096,-0.12251211245125321,-0.6914938229299379
2589,2.8502768397362868,-0.3766045107526168,1.5881457935564778,-0.11909525683512372,-0.681404524196861
2590,2.8401748904967152,-0.3707082012288694,1.7153590527269673,-0.12174936462348816,-0.6862405847315998
2591,2.9336606948567283,-0.3780902106780444,1.7628590998348523,-0.13271169669079114,-0.7026269994249903
2592,2.8783398490151106,-0.3791850776338777,1.7446789992356708,-0.14381568249720822,-0.6873927800280725
2593,2.5702618052246904,-0.38252480260000465,1.5520943193418915,-0.16243885439014868,-0.6953681915296327
2594,2.3837242978103235,-0.38133639473629444,1.4955054588074004,-0.1776332795527188,-0.6850073740000954
2595,-0.3307473651483942,-0.41876537125066293,0.013203184142904376,-0.5077009008391286,0.32659958341295126
2596,-0.3329828418532429,-0.4107176075538591,0.007918334579282657,-0.507266687837711,0.28480961588047654
2597,-0.33384066153820424,-0.4103549838609365,0.0146209334612239,-0.5061258002328392,0.25757683272367965
2598,-0.33484226213396817,-0.4075866176365118,0.028116603302898457,-0.5055146414806131,0.24648397386509216
2599,-0.3370850131736251,-0.4072433448607437,0.0032144021187135025,-0.5067519665316984,0.1825935820074817
2600,-0.34025525729267897,-0.41304419825998157,-0.009630333070165071,-0.5075718110350996,0.13984841978618778
2601,-0.3434030985569181,-0.41740408971961285,-0.048246213962941195,-0.5074002839522443,0.06508537750322423
2602,-0.34421961297744624,-0.42587968156509703,-0.06449872494581028,-0.5074718982555796,0.0203395985232601
2603,-0.3467199057134977,-0.43329238680771864,-0.08740235248712817,-0.5074744992362642,-0.03951180942524644
2604,-0.34992769529164564,-0.43618541770162933,-0.1222106060371808,-0.5070322377631123,-0.10105220800606116
2605,-0.3513302690930564,-0.43833875819732626,-0.15622515424206784,-0.5058882789302285,-0.15815745307879525
2606,-0.353293038959407,-0.44062206477456217,-0.16851737260950575,-0.5051618678949875,-0.19028963170707255
2607,-0.35542754651414926,-0.4434620858406621,-0.18518227154953878,-0.503361353275882,-0.2236960979846438
2608,-0.35764687031977643,-0.44812086486402,-0.22097692741296499,-0.5021731150026324,-0.2714861191333294
2609,-0.3591848336836005,-0.45074257863209466,-0.22785345375709956,-0.4990220177533665,-0.2921184196078366
2610,-0.35997628069738985,-0.4522099753737883,-0.21499056695430724,-0.49559737094068673,-0.2788887557052264
2611,-0.3590156458763757,-0.45368474005185816,-0.2289812083150712,-0.4936815884724233,-0.31136402065554303
2612,-0.359336075860961,-0.45093006211539466,-0.2162660602183184,-0.4937395574579044,-0.30498811694562195
2613,-0.3596207493947038,-0.4492795621699314,-0.18634425578566507,-0.49248858060482886,-0.29114918783712707
2614,-0.36016940220843624,-0.4493872516288149,-0.1747626333839743,-0.4920252725398681,-0.2965685409049935
2615,-0.36886625714856236,0.293885142606368,0.12468765833743786,-0.416089645712379,1.019724939013691
2616,-0.36886411320586504,0.23926842614317928,0.157764462208655,-0.4275694347843602,0.9463715340446035
2617,-0.3688607406777612,0.18200545803432844,0.246553690111408,-0.43471125352468387,0.8614253981520601
2618,-0.3688603532523252,0.14390226403456996,0.4036368860420122,-0.4386642620020633,0.8226557979624988
2619,-0.36895217091370625,0.0643011501282721,0.5307172074629575,-0.44601115928572216,0.6838838239989133
2620,-0.36903138292971543,-0.012844739937739711,0.6891767910951707,-0.4490231793919909,0.5655459856955167
2621,-0.3692994071114804,-0.09568754678002292,0.8408047079667087,-0.4607776835336261,0.37370601117852814
2622,-0.3695601402738969,-0.14901754259986882,0.9707710770425803,-0.46542663989878585,0.26251806094145225
2623,-0.3697700532866102,-0.18265499665168908,1.0744965496739596,-0.4708086629938244,0.17268666768653732
2624,-0.3698860088240804,-0.23970839948876596,1.15363034955604,-0.4756465471641325,0.016190200875073703
2625,-0.3699149463790287,-0.2654737432709115,1.216392107726906,-0.47964151994984155,-0.056341234927860466
2626,-0.3697680851365256,-0.2735881752376951,1.3323512324111288,-0.4802579009345679,-0.041714348740280044
2627,-0.3697533171805044,-0.2946748217054152,1.4198762940043617,-0.4816694223477718,-0.06827280989122503
2628,-0.3698669663570472,-0.32651699159224257,1.4976818700072059,-0.4830463232207086,-0.11864642108113402
2629,-0.370105605905475,-0.3143294795333154,1.5248187213282802,-0.4835887186932192,-0.11022064512637907
2630,-0.3703818181536761,-0.3068782033883356,1.4963761052366855,-0.48609500613935325,-0.11683276113091333
2631,-0.37061104635477,-0.2949288876831596,1.5399102016707038,-0.4865775685733056,-0.1017234501877379
2632,-0.3709188400969708,-0.28667054671048936,1.5502956566369652,-0.4874242404149895,-0.07639012618853974
2633,-0.37116761257372377,-0.2776558572802171,1.541456224582206,-0.48820510634739517,-0.07294572961154987
2634,-0.37131466734410823,-0.27019734629490016,1.5747651008552743,-0.488255615329011,-0.06715128908635072
2635,-0.08453629223500689,-0.1884795676702146,0.1264361065967219,-0.22467471432452693,-0.08874207387098251
2636,-0.07749693420792708,-0.19568986274762074,0.1644611128280576,-0.22998353029348007,-0.0975035815655572
2637,-0.034124429629452425,-0.16087981138915128,0.21950370285896922,-0.23534029227421382,-0.05352506876058392
2638,-0.05498916959444321,-0.168583609334518,0.22561677215565562,-0.24049681374990062,-0.04603695521386604
2639,-0.052472690539956963,-0.17571284237521256,0.24178826348919627,-0.26291225537819607,-0.07217623405817102
2640,-0.08138091743852228,-0.18260119908160452,0.22093946958458283,-0.2846240307409552,-0.11446102727054627
2641,-0.1006028861167725,-0.18971731049906856,0.22639899638920688,-0.28882681429476315,-0.14027755190268193
2642,-0.12315881053473543,-0.15846249754953481,0.24737149309695539,-0.31006688857682857,-0.13465014933414554
2643,-0.15716544206388125,-0.1662787078455181,0.302749773191329,-0.3140163578213535,-0.12882239200677667
2644,-0.16567268804859675,-0.1357963656281011,0.34937236307469627,-0.3175826750769584,-0.1373554602187276
2645,-0.1549910452973729,-0.14271092462172497,0.41302448807289704,-0.3368363970774423,-0.1282873682621858
2646,-0.17802270974049042,-0.14906008598310735,0.4261776773431277,-0.355403347515231,-0.14922918026056844
2647,-0.18045689202676407,-0.15499122564260648,0.44804962114095526,-0.35777456700073357,-0.1381711122840521
2648,-0.19911880352550543,-0.12488540344457325,0.5352597817239713,-0.3599863570987245,-0.0962606480590038
2649,-0.17028564893243178,-0.13051168956719977,0.6291487535442241,-0.346813924129873,-0.054679250182127964
2650,-0.19333391611602405,-0.10104016983383135,0.7293441933100886,-0.3489777922446629,-0.01360550619752692
2651,-0.2015753858280942,-0.10656491703413819,0.7963576083597107,-0.351051560464639,0.02697141203273362
2652,-0.20647859855942752,-0.07776251199236871,0.8389422538872016,-0.3530507959103509,0.052499660021576564
2653,-0.21118772004830022,-0.07776251199236871,0.9089854534283299,-0.3530507959103509,0.0959666387645443
2654,-0.21899142290742188,-0.08852769901018728,0.922498022526812,-0.35683906359769585,0.08866814059067041
2655,-0.36943153315261623,0.5216733361299372,-0.19197341476577787,-0.4746139226307356,-0.8790133418090058
2656,-0.3685024314566554,0.5060207942918927,-0.1611968431733847,-0.4708282594776894,-0.854640317758265
2657,-0.36923574559909583,0.5222701251427594,-0.13904937865071407,-0.4689924608972891,-0.8263189323226368
2658,-0.3694494354945674,0.5292172528893322,-0.1305325717049704,-0.47108025583115765,-0.8078396675574845
2659,-0.3699725269140242,0.5024243278502236,-0.11230237463521518,-0.4712130138939288,-0.7894229332334417
2660,-0.3696678191667264,0.4668385332302757,-0.10991998944306039,-0.4693954701985101,-0.7852875685453707
2661,-0.3701883175895686,0.4291982195905478,-0.09522227857177773,-0.46563864835957985,-0.7706462624928776
2662,-0.3693695581661328,0.39171856036409347,-0.08971662665708126,-0.46576633216389074,-0.767413684703174
2663,-0.370607724797044,0.34991298430587475,-0.09337394106465836,-0.46589193205347534,-0.7632232427854955
2664,-0.3696882604921929,0.314932853130704,-0.10006621195781956,-0.4650510442104839,-0.7571486163408054
2665,-0.37051246869374554,0.2778222607055594,-0.10624554251421894,-0.46228563263644296,-0.7567790504972257
2666,-0.36959620194830783,0.23191297637724487,-0.1129417986053531,-0.4604941831811108,-0.7488900680858575
2667,-0.3704180996652874,0.1883362608892987,-0.1277550041845408,-0.45679004948148866,-0.7382417483529807
2668,-0.37082984230022836,0.16479182577630538,-0.1430857133259484,-0.4531039584682426,-0.7323930883904284
2669,-0.3711386017099641,0.15011203348851235,-0.15541457168478476,-0.4484804048308642,-0.7275818783542781
2670,-0.3703297424271209,0.1442467998626952,-0.13909403411234103,-0.4438822289234906,-0.7210004993154738
2671,-0.37043599864397575,0.142751336373954,-0.11688192078795193,-0.43930928919051476,-0.7126492400469562
2672,-0.3706430824742532,0.1588066705916314,-0.09330834503642156,-0.4395208990815718,-0.7146524751857193
2673,-0.3707441949904933,0.16540183858596544,-0.08328206707335258,-0.4414251769253816,-0.7137191682825446
2674,-0.3708534997046969,0.1731520949838519,-0.08146810400531627,-0.44374216916820525,-0.7214941297115915
2675,-0.3538166002548356,0.15455396409896097,-0.030479273226881227,-0.5066803677452711,-0.4712424541086662
2676,-0.3558383338820825,0.14983585744656464,-0.06162303731987509,-0.5069139045919169,-0.48464759102201876
2677,-0.35860564143811435,0.1335502708858231,-0.07197706722468937,-0.5047997234838509,-0.4837721040678899
2678,-0.3598240445331698,0.12606327802530343,-0.07479839676385341,-0.5050536954096891,-0.4949844582147671
2679,-0.36176906218233257,0.10280215264053826,-0.13514335665087698,-0.5052829974415324,-0.526124248479916
2680,-0.3639351585000593,0.08018521011808516,-0.17831390780023618,-0.5054882543151903,-0.5402530093397262
2681,-0.36298826336475226,0.06352636725423225,-0.2083297672499575,-0.5045078527893229,-0.5445105012021533
2682,-0.3649962678255758,0.06607878231113022,-0.23152821445216565,-0.5023571119194958,-0.544730925227531
2683,-0.3663722385299047,0.06363468277018874,-0.2540999823498935,-0.5002008449933035,-0.5545334500120759
2684,-0.36688057212761066,0.06687326598365606,-0.2845622630283284,-0.4957344364598508,-0.5399909286705793
2685,-0.36701735012724446,0.0704542722904398,-0.319862677225846,-0.4889713992066459,-0.5406653572113566
2686,-0.3676380811038572,0.07424110150820275,-0.344494014266365,-0.4845121827022555,-0.5488182370828442
2687,-0.3667992150764864,0.06489626363074828,-0.3502819175347341,-0.4754934634986201,-0.5344011812770378
2688,-0.36826454602719233,0.06356291315425307,-0.35596539665060706,-0.46878450760112916,-0.5355690251543782
